case:concept:name	cluster_label
11178_TRT6	0.1316
11179_TRT18	0.1053
1117_TRT18	0.1053
1117_TRT20	0.7105
1117_TRT21	0.7105
11180_TRT18	0.8158
11181_TRT18	0.7895
11182_TRT18	0.7895
11183_TRT18	0.7895
11186_TRT19	0.2895
11188_TRT18	0.6579
1118_TRT12	0.7895
1118_TRT15	0.0
1118_TRT20	0.6316
1118_TRT8	0.6316
11190_TRT18	0.7895
11191_TRT18	0.8158
11194_TRT18	0.7895
11195_TRT18	0.7105
11196_TRT18	0.8158
11197_TRT18	0.1053
1119_TRT11	0.3158
1119_TRT21	0.1316
1119_TRT8	0.7105
111_TRT20	0.8684
11200_TRT18	0.7895
11201_TRT18	0.7895
11203_TRT18	0.6316
11204_TRT6	0.8158
11208_TRT18	0.6316
11209_TRT18	0.8158
1120_TRT11	0.3947
1120_TRT15	0.0263
1120_TRT21	0.5263
1120_TRT8	0.7105
11212_TRT18	0.6316
1121_TRT11	0.2632
1121_TRT12	0.8421
1121_TRT3	0.7105
11225_TRT18	0.7895
11228_TRT18	0.7895
1122_TRT12	0.3947
1122_TRT14	0.1316
1122_TRT15	0.0263
1122_TRT21	0.7105
11230_TRT18	0.1053
11232_TRT6	0.5263
11235_TRT18	0.1053
11236_TRT18	0.6316
11239_TRT18	0.6316
11239_TRT19	0.1316
1123_TRT11	0.1316
1123_TRT12	0.8421
1123_TRT15	0.1842
1123_TRT22	0.1316
1123_TRT4	0.4211
11245_TRT18	0.7895
11246_TRT18	0.1053
11247_TRT18	0.8158
11249_TRT18	0.8158
1124_TRT15	0.1579
1124_TRT21	0.0789
1124_TRT4	0.4211
11251_TRT18	0.1053
11259_TRT18	0.6316
1125_TRT11	0.7105
1125_TRT12	0.8421
1125_TRT18	0.6316
1125_TRT21	0.7105
1125_TRT8	0.7105
11262_TRT6	0.1316
11263_TRT18	0.3158
11269_TRT19	0.1316
1126_TRT22	0.1316
1126_TRT4	0.7895
11277_TRT19	0.1316
1127_TRT11	0.5263
1127_TRT15	0.1842
1127_TRT21	0.7105
11280_TRT18	0.7895
11281_TRT18	0.1053
11282_TRT19	0.0789
11283_TRT18	0.6316
11283_TRT19	0.1316
11285_TRT18	0.7895
11287_TRT18	0.7895
11288_TRT18	0.1053
1128_TRT1	0.8158
1128_TRT15	0.0
1128_TRT21	0.1316
1128_TRT22	0.1316
11294_TRT18	0.1053
11295_TRT18	0.1053
11298_TRT6	0.5263
1129_TRT1	0.8158
1129_TRT14	0.7895
1129_TRT15	0.0
1129_TRT21	0.7105
112_TRT14	0.1053
112_TRT20	0.8684
11301_TRT18	0.7895
11307_TRT19	0.2895
11308_TRT18	0.6316
1130_TRT11	0.0789
1130_TRT12	0.8158
1130_TRT14	0.0789
1130_TRT18	0.6316
1130_TRT21	0.7105
1130_TRT8	0.7105
1130_TRT9	0.2105
11313_TRT6	0.1316
11314_TRT18	0.1053
11319_TRT18	0.6316
1131_TRT11	0.1316
1131_TRT21	0.7895
1131_TRT8	0.7105
11322_TRT19	0.1316
11324_TRT18	0.6316
11327_TRT18	0.1053
11329_TRT18	0.7895
1132_TRT11	0.1316
1132_TRT21	0.7105
1132_TRT8	0.7105
11334_TRT18	0.7105
11337_TRT18	0.7895
11338_TRT19	0.1316
11339_TRT18	0.7895
1133_TRT11	0.3421
1133_TRT12	0.8421
1133_TRT15	0.0789
1133_TRT18	0.1053
1133_TRT22	0.1316
11340_TRT18	0.7895
11344_TRT18	0.7895
11346_TRT18	0.2895
1134_TRT12	0.7105
1134_TRT14	0.0
1134_TRT22	0.1316
11351_TRT18	0.1053
11353_TRT18	0.7895
11359_TRT18	0.6316
1135_TRT15	0.1316
1135_TRT4	0.4211
1135_TRT7	0.1053
11361_TRT18	0.1053
11363_TRT18	0.1053
11364_TRT18	0.7895
11367_TRT18	0.7895
11368_TRT18	0.7895
11369_TRT18	0.8158
1136_TRT12	0.8421
1136_TRT15	0.0263
1136_TRT21	0.7105
1136_TRT22	0.1316
1136_TRT4	0.4211
1136_TRT8	0.7105
11371_TRT18	0.6316
11373_TRT18	0.7895
11377_TRT18	0.1053
11377_TRT19	0.0789
11378_TRT18	0.8158
11379_TRT18	0.1053
1137_TRT11	0.5526
1137_TRT8	0.7105
1137_TRT9	0.2105
11380_TRT18	0.7895
11381_TRT18	0.8158
11386_TRT18	0.1053
11387_TRT18	0.1053
1138_TRT15	0.0
1138_TRT21	0.7105
1138_TRT22	0.1316
1138_TRT8	0.8158
11390_TRT18	0.7895
11391_TRT18	0.2895
11394_TRT6	0.3947
11398_TRT18	0.1053
1139_TRT12	0.8421
1139_TRT15	0.1842
1139_TRT20	0.7105
1139_TRT21	0.5263
1139_TRT22	0.1316
1139_TRT24	0.1053
1139_TRT8	0.7105
113_TRT10	0.1053
113_TRT18	0.1053
113_TRT20	0.8684
113_TRT21	0.7105
