MOV_DEVOLUCAO_105	MOV_DECURSO_DE_PRAZO_1051	MOV_DISPONIBILIZACAO_NO_DIARIO_DA_JUSTICA_ELETRONICO_1061	MOV_DESPACHO_11009	MOV_ATO_ORDINATORIO_11383	MOV_RECEBIMENTO_115	MOV_PROTOCOLO_DE_PETICAO_118	MOV_RETIFICACAO_DE_MOVIMENTO_11983	MOV_PAUTA_12103	MOV_INTIMACAO_12263	MOV_REMESSA_123	MOV_DEVOLVIDOS_OS_AUTOS_12315	MOV_RECEBIMENTO_132	MOV_APENSAMENTO_135	MOV_JULGAMENTO_193	MOV_DECISAO_3	MOV_REDISTRIBUICAO_36	MOV_ENTREGA_EM_CARGA_VISTA_493	MOV_CONCLUSAO_51	MOV_EXPEDICAO_DE_DOCUMENTO_60	MOV_JUNTADA_67	MOV_TRANSITO_EM_JULGADO_848	MOV_DESARQUIVAMENTO_893	MOV_PUBLICACAO_92	MOV_RECEBIMENTO_977	MOV_REMESSA_982	TEMPO_PROCESSUAL_TOTAL_DIAS	MOVEMENTS_COUNT	TOTAL_MAGISTRATE	TOTAL_OFFICIAL	CASE:COURT:CODE	PROCESSO_DIGITAL	TOTAL_ASSUNTOS	PENDENTES_CRIMINAL_2015	PENDENTES_CRIMINAL_2016	PENDENTES_CRIMINAL_2017	PENDENTES_CRIMINAL_2018	PENDENTES_CRIMINAL_2019	PENDENTES_NAO_CRIMINAL_2015	PENDENTES_NAO_CRIMINAL_2016	PENDENTES_NAO_CRIMINAL_2017	PENDENTES_NAO_CRIMINAL_2018	PENDENTES_NAO_CRIMINAL_2019	PENDENTES_NAO_CRIMINAL_2020	RECURSOS_INTERNOS_CONHECIMENTO_2018	ESTOQUE	TAXA_DE_CONGESTIONAMENTO_LIQUIDA	TAXA_DE_CONGESTIONAMENTO_TOTAL	TIPO_DESCONHECIDO	TIPO_UJ1	TIPO_UJ2	AL	CE	MA	PB	PE	PI	RN	SE	CLAS_OUTRO_CLASSE_PROCESSUAL	CLA_ACAO_PENAL_ELEITORAL_11528	CLA_DIREITOS_POLITICOS_12552	CLA_OUTROS_PROCEDIMENTOS_214	CLA_PROCEDIMENTOS_ADMINISTRATIVOS_DA_JUSTICA_ELEITORAL_11540	CLA_PROCEDIMENTOS_INVESTIGATORIOS_277	CLA_PROCEDIMENTOS_RELATIVOS_A_PARTIDOS_POLITICOS_11534	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLA_PROCESSO_ADMINISTRATIVO_1298	ASSU_ADMINISTRACAO_DA_JUSTICA_ELEITORAL_11557	ASSU_CRIMES_ELEITORAIS_11429	ASSU_ELEICOES_11583	ASSU_MEIOS_PROCESSUAIS_12064	ASSU_PARTIDOS_POLITICOS_11747	ASSU_REQUERIMENTO_11778	CLAS_OUTRO_ASSUNTO_PROCESSUAL	CLAS_DESCONHECIDO	CLAS_GAB2oS___GABINETE_DE_DESEMBARGADOR_OU_DE_MINISTRO_EXCETO_PRESIDENCIA_VICE_PRESIDENCIA_OU_CORREGEDORIA	CLAS_OUTRO_CLASSIFICACAO_DA_UNIDADE	CLAS_TUR___TURMAS_2o_GRAU_OU_TRIBUNAIS_SUPERIORES	CLAS_VP___GABINETE_DA_VICE_PRESIDENCIA	CLAS_ZE___ZONA_ELEITORAL
0.0	1.0	1.0	0.125	0.35	0.0	0.0	0.0	0.0	1.0	0.2	0.0	0.43478	0.0	0.0	0.0	0.0	0.75	0.5	0.33333	0.10526	0.0	0.5	0.0	0.0	0.0	2583	0.32075	0.09091	0.33333	0.03105	1.0	0.5	0.0	0.03704	0.0	0.0	0.03448	0.0	0.54844	0.06821	0.03175	0.01015	0.01835	0.0	0.0177	0.1667	0.12698	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.25	0.05	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.30435	0.0	0.0	0.0	0.0	0.25	0.4	0.0	0.15789	0.0	0.5	0.0	0.0	0.0	2587	0.16981	0.18182	0.16162	0.03086	1.0	0.5	0.0	0.01852	0.01961	0.01064	0.03448	0.0	0.05156	0.0573	0.06667	0.05584	0.0367	0.0	0.07965	0.2687	0.25395	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.0	0.375	0.1	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.30435	0.0	0.0	0.0	0.0	0.5	0.6	0.0	0.10526	0.0	0.0	0.0	0.0	0.0	2538	0.18868	0.27273	0.17172	0.03086	1.0	0.5	0.0	0.01852	0.01961	0.01064	0.03448	0.0	0.05156	0.0573	0.06667	0.05584	0.0367	0.0	0.07965	0.2687	0.25395	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.35	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1960	0.07547	0.0	0.08081	0.00117	1.0	0.0	0.0	0.01852	0.33333	0.03723	0.0	0.0	0.00156	0.10095	0.08254	0.0	0.0367	0.0	0.0354	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.25	0.05	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.17391	0.0	0.0	0.0	0.0	0.25	0.3	0.0	0.15789	0.0	0.0	0.0	0.0	0.0	2538	0.09434	0.18182	0.08081	0.03086	1.0	0.5	0.0	0.01852	0.01961	0.01064	0.03448	0.0	0.05156	0.0573	0.06667	0.05584	0.0367	0.0	0.07965	0.2687	0.25395	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	1960	0.00943	0.0	0.0101	0.00117	1.0	0.0	0.0	0.01852	0.33333	0.03723	0.0	0.0	0.00156	0.10095	0.08254	0.0	0.0367	0.0	0.0354	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	2547	0.01887	0.0	0.0202	0.00153	1.0	0.0	0.0	0.03704	0.03922	0.01064	0.06897	0.0	0.00781	0.10095	0.06667	0.0	0.0	0.0	0.0177	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.25	0.15	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.13043	0.0	0.0	0.0	0.0	0.25	0.2	0.0	0.21053	0.0	0.0	0.0	0.0	0.0	2538	0.10377	0.18182	0.09091	0.03086	1.0	0.5	0.0	0.01852	0.01961	0.01064	0.03448	0.0	0.05156	0.0573	0.06667	0.05584	0.0367	0.0	0.07965	0.2687	0.25395	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.5	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.33333	0.36842	0.0	0.0	0.0	0.0	0.0	2120	0.68868	0.90909	0.63636	0.00156	1.0	0.0	0.0	0.01852	0.09804	0.03191	0.10345	0.0	0.01562	0.03683	0.33968	0.0	0.00917	0.0	0.04425	0.7143	0.70068	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	1.0	1.0	0.125	0.35	0.0	0.0	0.0	0.0	1.0	0.2	0.0	0.3913	0.0	0.0	0.0	0.0	0.75	0.5	0.33333	0.15789	0.0	0.5	0.0	0.0	0.0	2740	0.31132	0.09091	0.32323	0.03105	1.0	0.5	0.0	0.03704	0.0	0.0	0.03448	0.0	0.54844	0.06821	0.03175	0.01015	0.01835	0.0	0.0177	0.1667	0.12698	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	1.0	1.0	0.125	0.35	0.0	0.0	0.0	0.0	1.0	0.2	0.0	0.3913	0.0	0.0	0.0	0.0	0.75	0.5	0.33333	0.10526	0.0	0.5	0.0	0.0	0.0	2583	0.31132	0.09091	0.32323	0.03105	1.0	0.5	0.0	0.03704	0.0	0.0	0.03448	0.0	0.54844	0.06821	0.03175	0.01015	0.01835	0.0	0.0177	0.1667	0.12698	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.21739	0.0	0.0	0.0	0.0	0.0	0.2	0.33333	0.05263	0.0	0.5	0.0	0.0	0.0	2583	0.11321	0.0	0.12121	0.03105	1.0	0.5	0.0	0.03704	0.0	0.0	0.03448	0.0	0.54844	0.06821	0.03175	0.01015	0.01835	0.0	0.0177	0.1667	0.12698	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	1.0	0.25	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.0	0.0	2235	1.0	0.36364	1.0	0.46517	1.0	0.0	0.0	0.0	0.01961	0.02128	0.10345	0.0	0.02031	0.03001	0.26032	0.53807	0.57798	0.0	0.58407	0.3729	0.34301	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04348	0.0	0.0	0.0	0.0	0.0	0.1	1.0	0.05263	0.0	0.0	0.0	0.0	0.0	2310	0.0566	0.0	0.06061	0.00079	1.0	0.0	0.0	0.05556	0.09804	0.02128	0.13793	0.0	0.05625	0.00273	0.07302	0.0	0.01835	0.0	0.0708	0.7273	0.7143	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	1.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.3913	0.0	0.0	0.0	0.0	0.5	0.4	0.33333	0.15789	0.0	0.5	0.0	0.0	0.0	2583	0.24528	0.0	0.26263	0.03105	1.0	0.5	0.0	0.03704	0.0	0.0	0.03448	0.0	0.54844	0.06821	0.03175	0.01015	0.01835	0.0	0.0177	0.1667	0.12698	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	1.0	0.0	0.35	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.34783	0.0	0.0	0.0	0.0	0.5	0.4	0.33333	0.15789	0.0	0.5	0.0	0.0	0.0	2583	0.25472	0.0	0.27273	0.03105	1.0	0.5	0.0	0.03704	0.0	0.0	0.03448	0.0	0.54844	0.06821	0.03175	0.01015	0.01835	0.0	0.0177	0.1667	0.12698	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.375	0.05	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.17391	0.0	0.0	0.0	0.0	0.25	0.3	0.0	0.26316	0.0	0.0	0.0	0.0	0.0	2538	0.12264	0.27273	0.10101	0.03086	1.0	0.5	0.0	0.01852	0.01961	0.01064	0.03448	0.0	0.05156	0.0573	0.06667	0.05584	0.0367	0.0	0.07965	0.2687	0.25395	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.25	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	1920	0.03774	0.0	0.0404	0.00117	1.0	0.0	0.0	0.01852	0.33333	0.03723	0.0	0.0	0.00156	0.10095	0.08254	0.0	0.0367	0.0	0.0354	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.25	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	1919	0.03774	0.0	0.0404	0.00117	1.0	0.0	0.0	0.01852	0.33333	0.03723	0.0	0.0	0.00156	0.10095	0.08254	0.0	0.0367	0.0	0.0354	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04348	0.0	0.0	0.5	0.0	0.0	0.1	0.0	0.10526	0.0	0.5	0.0	0.0	0.0	2498	0.07547	0.09091	0.07071	0.00161	1.0	0.0	0.0	0.05556	0.01961	0.0	0.0	0.0	0.01719	0.00273	0.0	0.0	0.0	0.0	0.0	0.0	0.51325	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	1.0	1.0	0.125	1.0	0.0	0.0	1.0	0.0	0.0	0.5	0.0	1.0	1.0	0.0	0.0	1.0	0.75	0.4	0.0	0.31579	0.0	0.5	0.25	0.0	0.0	1947	0.67925	0.09091	0.71717	0.46511	1.0	0.0	0.0	0.0	0.07843	0.00532	0.0	0.0	0.03125	0.06139	0.26984	0.47208	0.6422	0.0	0.61947	0.3977	0.36899	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.0	1.0	1.0	0.125	0.35	0.0	0.0	0.0	0.0	1.0	0.2	0.0	0.3913	0.0	0.0	0.0	0.0	0.75	0.5	0.33333	0.15789	0.0	0.5	0.0	0.0	0.0	2583	0.31132	0.09091	0.32323	0.03105	1.0	0.5	0.0	0.03704	0.0	0.0	0.03448	0.0	0.54844	0.06821	0.03175	0.01015	0.01835	0.0	0.0177	0.1667	0.12698	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04348	0.0	0.0	0.5	0.0	0.0	0.1	0.0	0.10526	0.0	0.5	0.0	0.0	0.0	2590	0.07547	0.09091	0.07071	0.00161	1.0	0.0	0.0	0.05556	0.01961	0.0	0.0	0.0	0.01719	0.00273	0.0	0.0	0.0	0.0	0.0	0.0	0.51325	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	1.0	0.125	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.04348	0.0	0.0	1.0	0.0	0.25	1.0	0.66667	0.73684	0.0	0.0	0.0	0.0	0.0	1945	0.70755	0.45455	0.70707	0.03024	1.0	0.0	0.0	0.03704	0.01961	0.0266	0.2069	0.0	0.42656	0.00955	0.13016	0.04569	0.04587	0.04762	0.07965	0.6923	0.67763	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.125	0.4	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.25	0.4	0.33333	0.0	1.0	0.0	0.5	0.0	0.0	2238	0.16038	0.27273	0.14141	0.00108	1.0	0.0	0.0	0.0	0.05882	0.01596	0.06897	0.0	0.0125	0.1105	0.1619	0.0	0.15596	0.0	0.16814	0.8261	0.81781	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.17391	0.0	0.0	0.0	0.0	0.0	0.2	0.33333	0.10526	0.0	0.5	0.0	0.0	0.0	2583	0.10377	0.0	0.11111	0.03105	1.0	0.5	0.0	0.03704	0.0	0.0	0.03448	0.0	0.54844	0.06821	0.03175	0.01015	0.01835	0.0	0.0177	0.1667	0.12698	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.25	0.3	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.13043	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.31579	0.0	0.5	0.0	0.0	0.0	2538	0.18868	0.18182	0.18182	0.03086	1.0	0.5	0.0	0.01852	0.01961	0.01064	0.03448	0.0	0.05156	0.0573	0.06667	0.05584	0.0367	0.0	0.07965	0.2687	0.25395	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15789	0.0	0.0	0.0	0.0	0.0	2536	0.00943	0.0	0.0101	0.03057	1.0	0.5	0.0	0.01852	0.01961	0.01064	0.03448	0.0	0.05156	0.0573	0.06667	0.05584	0.0367	0.0	0.07965	0.2687	0.25395	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	1.0	0.125	0.35	0.0	0.0	0.0	0.0	1.0	0.2	0.0	0.3913	0.0	0.0	0.0	0.0	0.75	0.5	0.33333	0.10526	0.0	0.5	0.0	0.0	0.0	2583	0.30189	0.09091	0.31313	0.03105	1.0	0.5	0.0	0.03704	0.0	0.0	0.03448	0.0	0.54844	0.06821	0.03175	0.01015	0.01835	0.0	0.0177	0.1667	0.12698	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	1905	0.0283	0.0	0.0303	0.00117	1.0	0.0	0.0	0.01852	0.33333	0.03723	0.0	0.0	0.00156	0.10095	0.08254	0.0	0.0367	0.0	0.0354	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.2	0.0	0.05263	1.0	0.0	0.0	0.0	0.0	2535	0.04717	0.0	0.05051	0.03058	1.0	0.5	0.0	0.01852	0.01961	0.01064	0.03448	0.0	0.05156	0.0573	0.06667	0.05584	0.0367	0.0	0.07965	0.2687	0.25395	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.57895	1.0	0.0	0.25	0.0	0.0	2547	1.0	1.0	1.0	0.00146	1.0	0.0	0.0	0.0	0.05882	0.01596	0.0	0.0	0.01562	0.23602	0.5873	0.01015	0.0367	0.0	0.0354	0.6667	0.65081	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.25	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1889	0.0283	0.09091	0.0202	0.00117	1.0	0.0	0.0	0.01852	0.33333	0.03723	0.0	0.0	0.00156	0.10095	0.08254	0.0	0.0367	0.0	0.0354	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333	0.15789	0.0	0.0	0.0	0.0	0.0	2532	0.0283	0.0	0.0303	0.03071	1.0	0.5	0.0	0.01852	0.01961	0.01064	0.03448	0.0	0.05156	0.0573	0.06667	0.05584	0.0367	0.0	0.07965	0.2687	0.25395	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	1.0	0.0	0.15	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.86957	0.0	0.5	0.0	0.0	0.25	0.4	0.0	0.10526	0.0	0.0	0.0	1.0	0.0	1796	0.5	0.09091	0.52525	0.99992	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28426	0.18349	0.0	0.18584	0.2308	0.19413	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.17391	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1795	0.09434	0.0	0.10101	0.99992	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28426	0.18349	0.0	0.18584	0.2308	0.19413	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
