PETRI-NETS,FITNESS_50_FREQ,TIME_50_FREQ_FIT ,Precision_Log_50_freq ,TIME_50_FREQ_PREC ,FITNESS_50_RAND,TIME_50_RAND_FIT ,Precision_Log_50_RAND,TIME_50_RAND_PREC ,FITNESS_25_FREQ,TIME_25_FREQ_FIT ,Precision_Log_25_freq ,TIME_25_FREQ_PREC ,FITNESS_25_RAND,TIME_25_RAND_FIT ,Precision_Log_25_RAND,TIME_25_RAND_PREC 
4a_VARA_DE_SUCESSOES_E_REGISTROS_PUBLICOS_DA_CAPITAL_-_TJPE,0.8577441907165944,49.65934371948242,0.21276595744680848,12.957407712936401,0.8766685097195187,28.79214859008789,0.21847507331378302,10.751614809036255,0.8553649177426275,36.2823326587677,0.2857142857142857,7.194725513458252,0.9117206131702777,29.605059146881104,0.1933649289099526,9.735944271087646
BPI_Challenge_2020_PermitLog,Timeout,Timeout,0.1558876495728655,5747.52029466629,Timeout,Timeout,Timeout,Timeout,0.9371391373552456,6719.781410932541,0.15452615542791948,4970.395873069763,Timeout,Timeout,Timeout,Timeout
BPI_Challenge_2020_DomesticDeclarations,0.9384022988198707,0.4409034252166748,0.6329223857596218,0.32298874855041504,0.9475741929538593,0.49877333641052246,0.5539031634397154,1.9728963375091553,0.9403231660845416,0.22794818878173828,0.5969840914772951,0.2342054843902588,0.935612849175466,0.27333641052246094,0.4299636274344296,0.3517184257507324
DocumentProcessingENG,0.99994800124797,0.12257170677185059,0.5333333333333333,0.4773273468017578,0.46664133434662614,0.04587817192077637,0.5,0.07167267799377441,0.0,0.0025281906127929688,1.0,0.0010356903076171875,0.0,0.0022797584533691406,1.0,0.0010352134704589844
BPI_Challenge_2014_Inspection,0.7925766265946645,4897.1512179374695,0.6708415873218736,303.69790148735046,0.8481503265165944,6877.062587738037,0.6849257199183272,720.2571187019348,0.7648258592050189,1818.680911540985,0.6516870707673932,46.8628146648407,0.8426764422205225,3307.709080696106,0.6473537604456825,343.38178992271423
VARA_DE_SUCESSOES_DE_CAMPINA_GRANDE_-_TJPB,0.9080038679882604,109.24195194244385,0.13669064748201443,4.81049656867981,0.9208973812760737,311.8832709789276,0.16735253772290815,13.39363718032837,0.9161919362871535,77.7076187133789,0.13636363636363635,1.7933502197265625,0.90756063242968,18.44489622116089,0.11664295874822195,5.855435848236084
BPI_Challenge_2014_Geo parcel document,0.9391321065119947,4927.454793930054,0.33169809779914017,536.3396883010864,0.9425674958250925,6482.806160449982,0.334761367497143,884.1507585048676,0.9455341002002743,2259.276576280594,0.314298058559082,217.04947972297668,0.9287342066294579,2261.011994600296,0.3646139584161038,436.97689414024353
SETIMA_VARA_CIVEL_-_COMARCA_DA_CAPITAL_-_SDCR_-_TJMT,0.7979672819064747,1371.6526329517365,0.3263351749539595,150.21617102622986,0.8109801753708392,1829.815463066101,0.3753808653260208,479.3305609226227,0.7777060063187473,392.7267611026764,0.2812960235640648,70.80905389785767,0.8027799236600793,803.5811715126038,0.3022486772486772,319.0324709415436
ElectronicInvoicingENG,0.9466668574017051,0.22872447967529297,0.5400724984611176,0.8016691207885742,0.9802129686402165,0.057030677795410156,0.5714285714285714,0.06329059600830078,0.99994800124797,0.1235511302947998,0.5333333333333333,0.5247912406921387,0.9309841865340717,0.06403636932373047,0.5,0.20583248138427734
activitylog_uci_detailed_labour,0.7598861559417202,147.0554141998291,0.2535460992907801,14.435568571090698,0.7755067669572819,130.90837860107422,0.308252427184466,8.423817157745361,0.7460798641232759,83.60485100746155,0.21052631578947367,10.755098819732666,0.7593794639438336,54.81487274169922,0.2287581699346405,5.558525323867798
3a_VARA_DE_FEITOS_TRIBUTARIOS_DO_ESTADO_-_TJMG,Timeout,Timeout,0.0,5.747026205062866,Timeout,Timeout,0.15884476534296033,80.9081015586853,0.8003576332896594,4972.283476352692,0.0,1.4813244342803955,Timeout,Timeout,0.1834862385321101,21.56838059425354
2A._VARA_DE_EXECUTIVO_FISCAL_JOAO_PESSOA_-_TJPB,0.9481023320468766,8.846685409545898,0.1177340630084307,7.855395317077637,0.9606117908427139,8.36562705039978,0.1198919061428948,9.611942052841187,0.9327692470704687,3.3331189155578613,0.15352697095435686,3.0241332054138184,0.9653991434941976,4.104233026504517,0.11359144285548195,5.153807163238525
Sepsis Cases - Event Log,0.7893209172762946,49.849745988845825,0.6021621621621622,7.451160430908203,0.8072615509464818,50.123802185058594,0.688344172086043,9.546119689941406,0.7854758213357548,18.83077073097229,0.5879770347855454,3.5692713260650635,0.7995683213616578,27.886784315109253,0.6354907539118065,5.224288702011108
BPI_Challenge_2014_Entitlement application,0.9923210338959487,393.9646179676056,0.31621012444205643,176.32089614868164,0.9798645513345762,445.69006085395813,0.3007908948811786,221.94575667381287,0.9949695341137283,143.8706271648407,0.2598211958574248,57.631587982177734,0.9878045393539808,215.99918031692505,0.25388009600981754,127.57674479484558
COLOMBO_-_VARA_DA_FAZENDA_PUBLICA_-_TJPR,0.5903440635101569,159.90105366706848,0.40062024245841554,24.332425832748413,0.5891972533971859,186.54538345336914,0.44284687275341483,22.620115518569946,0.5977511525323833,61.223249435424805,0.31139755766621435,6.111712455749512,0.5886790076239725,79.6384105682373,0.3555240793201133,10.191282272338867
5a_VARA_CIVEL_-_TJMT,0.39053029013327134,52.639394760131836,0.0,2.1834347248077393,0.4684868357672174,55.17852568626404,0.16000000000000003,2.3250153064727783,0.42026282866717224,17.108553886413574,0.0,0.6276483535766602,0.34872252651179203,55.3951301574707,0.18483412322274884,2.350159168243408
Road_Traffic_Fine_Management_Process,0.833183670065934,2.650080919265747,0.6672401426950838,2.266404151916504,0.8543734502663334,2.153437614440918,0.5773123374316783,1.0228331089019775,0.8329485949678958,1.5459768772125244,0.5008821236790106,1.4306566715240479,0.9903024641828518,1.434041976928711,0.5652826651910061,1.0543222427368164
4a_VARA_CIVEL_-_TJGO,0.7011840399280626,0.6360313892364502,0.7589893100097181,0.14797163009643555,0.7402818128606518,0.8029379844665527,0.7502312673450509,0.20703744888305664,0.7096785720755066,0.2828526496887207,0.7578828828828829,0.06271982192993164,0.691751158044767,0.4307096004486084,0.787519747235387,0.1715381145477295
edited_hh110_weekends,0.907049147541592,90.99139857292175,0.1333333333333333,1.4170429706573486,0.900938772639662,63.91639423370361,0.1333333333333333,1.3837535381317139,0.8937670830227329,44.14116621017456,0.1333333333333333,0.5801150798797607,0.9998279442127492,1.3561832904815674,0.1425389755011136,18.54420757293701
1a_VARA_DE_FEITOS_TRIBUTARIOS_DO_ESTADO_-_TJMG,0.9441883000136826,76.54678511619568,0.0,9.385221481323242,0.9406092548840825,33.71118640899658,0.1342812006319115,7.938081502914429,0.967084776757051,6.017492771148682,0.0,2.563903570175171,0.9460272861187374,42.6564724445343,0.1214511041009464,5.829728364944458
8_a_VARA_CIVEL_DE_ARACAJU_-_TJSE,Timeout,Timeout,Timeout,Timeout,Timeout,Timeout,Timeout,Timeout,Timeout,Timeout,Timeout,Timeout,Timeout,Timeout,Timeout,Timeout
QUARTA_VARA_CRIMINAL_-_COMARCA_DE_VARZEA_GRANDE_-_SDCR_-_TJMT,0.7572487829668766,178.88237881660461,0.0,44.29325342178345,0.7572482713290116,223.5800929069519,0.4279661016949152,52.05267858505249,0.7581882074674465,119.47212171554565,0.0,25.83103895187378,0.7364539400601292,89.62821197509766,0.4015151515151515,20.791898727416992
edited_hh104_weekends,0.6401625599294527,173.8735499382019,0.18181818181818177,5.165212631225586,0.6853897918541654,178.56755924224854,0.20125130344108444,22.50204372406006,0.6771695543755631,93.34046077728271,0.18181818181818177,2.8124866485595703,0.6810514325023889,75.52006602287292,0.1853932584269663,9.065848350524902
BPI_Challenge_2020_PrepaidTravelCost,0.8659403718756736,5.106999158859253,0.37783062206128737,1.3808631896972656,0.8950455374867062,11.616379737854004,0.4067046173308033,1.7089927196502686,0.873739756917478,2.3188791275024414,0.36051677665210524,0.8979225158691406,0.9080266076517373,6.781665325164795,0.3431920509237696,1.0088086128234863
1a_VARA_CRIMINAL_DA_CAPITAL_-_TJAM,0.7573910217147062,270.416610956192,0.3592330978809284,106.38102340698242,0.7610782806608632,167.46352171897888,0.36825980392156865,91.60209918022156,0.7296407185628743,210.62681937217712,0.28044871794871795,28.48972487449646,0.7875255533113119,77.13302397727966,0.35949943117178607,38.24463963508606
3a_VARA_DE_FAMILIA_E_REGISTRO_CIVIL_DA_COMARCA_DE_OLINDA_-_TJPE,0.6627808287578123,1.0048637390136719,0.1738002594033723,0.15732455253601074,0.6581030161887385,1.014709234237671,0.2441767068273092,0.26491427421569824,0.6593110799812971,0.5083556175231934,0.16118047673098757,0.09804987907409668,0.6702237168225609,0.43310046195983887,0.23690773067331672,0.14901113510131836
VARA_DE_SUCESSOES_E_REGISTROS_PUBLICOS_DA_COMARCA_DE_JABOATAO_DOS_GUARARAPES_-_TJPE,0.5903184555286887,105.75814461708069,0.0,17.45405602455139,0.6200642203688047,135.98448729515076,0.4565217391304348,21.09114718437195,0.5625288117706633,43.764342069625854,0.0,7.838444471359253,0.6436157739323275,137.8210632801056,0.3589743589743589,19.85192036628723
Production_Data,0.5786990105754332,1539.9538481235504,0.17871462939626537,58.66527318954468,0.589602228258116,2463.9778213500977,0.29433132587706723,95.429616689682,0.5518813930223211,885.778192281723,0.16574585635359118,28.974226236343384,0.6063889457618389,892.6164915561676,0.24786324786324787,40.40450477600098
BPI_Challenge_2013_open_problems,0.9798254474785755,0.17721104621887207,0.9630712008501594,0.05785655975341797,0.9687396060720764,0.20006322860717773,0.8770983213429256,0.13272857666015625,0.9848467528607023,0.07560396194458008,0.973325429756965,0.023277759552001953,0.977154091756307,0.09488248825073242,0.9412423055400112,0.060179948806762695
Hospital Billing - Event Log,0.8765480202741591,13.245960235595703,0.6650813978029211,8.739081621170044,0.8703738119023079,13.290125370025635,0.7120986428334988,9.338189840316772,0.8778629725072531,4.322725772857666,0.6157271558505202,3.4823520183563232,0.9925203576417878,5.9815545082092285,0.6531343800245049,4.136836051940918
Receipt phase of an environmental permit application process (_WABO_) CoSeLoG project,0.8891552495751106,31.754299879074097,0.24219559958530124,0.9749264717102051,0.7958772682329367,15.429285526275635,0.35835891710856826,3.2373294830322266,0.8950806284821341,4.1844751834869385,0.2410028305701577,0.695298433303833,0.8650194999720184,11.234864473342896,0.291838417147568,2.0249340534210205
BPI_Challenge_2014_Department control parcels,0.7626690529492118,1.0184099674224854,0.9951808573980351,0.5584406852722168,0.7464998954130884,1.1773369312286377,0.9927066106941441,1.1619324684143066,0.7602310640175065,0.4737868309020996,0.9959568219094481,0.21631622314453125,0.689375665497501,0.6094515323638916,0.9938452325504026,0.7296175956726074
VARA_DA_FAZENDA_PUBLICA_DA_COMARCA_DE_PAULISTA_-_TJPE,0.7954949073507966,19.575988054275513,0.3021135515955242,11.243194818496704,0.8154408414915275,17.778549909591675,0.3423513029639944,12.639787197113037,0.7715101116605115,11.205470323562622,0.28500000000000003,6.225413084030151,0.7786023775764128,7.1434783935546875,0.30238870792616723,4.534956216812134
