PETRI-NETS,FITNESS_50_FREQ,TIME_50_FREQ_FIT ,Precision_Log_50_freq ,TIME_50_FREQ_PREC ,FITNESS_50_RAND,TIME_50_RAND_FIT ,Precision_Log_50_RAND,TIME_50_RAND_PREC ,FITNESS_25_FREQ,TIME_25_FREQ_FIT ,Precision_Log_25_freq ,TIME_25_FREQ_PREC ,FITNESS_25_RAND,TIME_25_RAND_FIT ,Precision_Log_25_RAND,TIME_25_RAND_PREC 
4a_VARA_DE_SUCESSOES_E_REGISTROS_PUBLICOS_DA_CAPITAL_-_TJPE,0.9774433753390567,68.4984872341156,0.07206526665659463,76.57798933982849,0.9779828085092186,36.19984245300293,0.07262215886592227,54.696988105773926,0.9780384212486003,48.42306327819824,0.06765299260255553,47.040844440460205,0.9821934154321004,24.125185251235962,0.06649646048508762,39.830079793930054
BPI_Challenge_2020_PermitLog,0.7105514140683865,139.9253294467926,0.12378070726603918,20.44214653968811,0.7364773856161866,178.75513172149658,0.12349425056047991,31.75486397743225,0.7117477033719419,56.467225074768066,0.12493347568193469,7.817139148712158,0.7149110677484523,90.67859315872192,0.1230516853141932,17.30549383163452
BPI_Challenge_2020_DomesticDeclarations,0.9840003669076336,0.63979172706604,0.330182228806448,0.5577945709228516,0.9777913901926643,0.7365057468414307,0.3315497499989307,0.8695003986358643,0.9850721048874859,0.3121073246002197,0.3141062520195135,0.4991593360900879,0.9928916372390628,0.30570244789123535,0.23186067948380296,0.4980294704437256
DocumentProcessingENG,0.999850010832551,0.12759685516357422,0.20253164556962022,0.5180819034576416,0.9089644702813016,0.09558606147766113,0.17333333333333334,0.36392760276794434,0.0,0.0024759769439697266,1.0,0.0010585784912109375,0.0,0.002403736114501953,1.0,0.00102996826171875
BPI_Challenge_2014_Inspection,0.8495741554515079,1015.5710842609406,0.21209214847807167,349.78038144111633,0.896830571504101,1522.2267589569092,0.22280514245579752,555.0182530879974,0.8131962281282477,193.35684728622437,0.19538571538009752,44.15567445755005,0.9034564126030566,787.59876537323,0.2185931143962695,345.241952419281
VARA_DE_SUCESSOES_DE_CAMPINA_GRANDE_-_TJPB,0.7461387455255708,16.593342304229736,0.08246527777777779,4.417627334594727,0.7748840760382038,32.08878445625305,0.08807588075880757,6.299970865249634,0.7447146999551909,10.247937202453613,0.06349206349206349,2.0919649600982666,0.8049442416097915,18.305802822113037,0.08710217755443883,3.4351649284362793
BPI_Challenge_2014_Geo parcel document,0.998845505019817,1396.1253688335419,0.18969513005554506,3121.1138303279877,0.9974999686046119,1388.7106034755707,0.17337845957140907,2969.695638656616,0.9990968174424455,631.6654381752014,0.18923831931066193,1402.415307044983,0.9984997819361289,754.6743731498718,0.17204312231374153,1783.7486102581024
SETIMA_VARA_CIVEL_-_COMARCA_DA_CAPITAL_-_SDCR_-_TJMT,0.9038997004812198,826.8487141132355,0.06216969347554535,189.1868658065796,0.9354752501746646,1805.9342017173767,0.05579399141630903,280.94587755203247,0.8916411804718798,234.92576265335083,0.0517374517374517,44.863898515701294,0.9399548360750483,1428.7164614200592,0.04237541032527603,194.17970848083496
ElectronicInvoicingENG,0.9819339418085771,0.24892640113830566,0.20457467000779006,0.8745477199554443,0.9473755296877118,0.13073468208312988,0.17530484732439788,0.3500988483428955,0.999850010832551,0.13122010231018066,0.20253164556962022,0.5565841197967529,0.9522458133544114,0.02360057830810547,0.15384615384615385,0.05580425262451172
activitylog_uci_detailed_labour,0.9996239533718988,10.168860912322998,0.07249209008002977,32.97656273841858,0.9996467839714498,7.101854085922241,0.07506189511591266,23.585608959197998,0.9996231419060881,5.661539316177368,0.06945917285259806,19.822113513946533,0.9996217833177302,4.939636468887329,0.07131214343928283,13.092938423156738
3a_VARA_DE_FEITOS_TRIBUTARIOS_DO_ESTADO_-_TJMG,0.6896870231509816,38.971983432769775,0.0,5.602478504180908,0.6969361529830389,38.257030963897705,0.11188811188811187,5.322522163391113,0.6917205409463199,9.838610887527466,0.0,1.3421211242675781,0.7254632965434576,26.877493619918823,0.09365558912386707,3.563758134841919
2A._VARA_DE_EXECUTIVO_FISCAL_JOAO_PESSOA_-_TJPB,0.9309538253955616,21.452287912368774,0.11383854240997093,14.58056116104126,0.927588869030519,22.84232449531555,0.1299976059372756,13.777888059616089,0.9226918550905003,8.54607892036438,0.09897485965340491,6.4158935546875,0.9300052107756848,8.72761583328247,0.12494558119286026,5.759610176086426
Sepsis Cases - Event Log,0.7687217247223077,57.656097412109375,0.3194610778443113,10.212842464447021,0.7638896444501637,83.96780180931091,0.3628024980483997,17.366413593292236,0.7692310767014562,26.41256618499756,0.2862502344775839,4.844376087188721,0.7830615532702327,27.52042031288147,0.36443822191109554,5.899602651596069
BPI_Challenge_2014_Entitlement application,0.712101164687696,638.1682591438293,0.06153900319841743,63.44927978515625,0.7246014643011359,645.0354590415955,0.07692704371704462,77.60179090499878,0.710493797568992,242.63802409172058,0.06153902909442632,26.20272731781006,0.7422845767286707,320.10583543777466,0.07693174984966922,42.28741097450256
COLOMBO_-_VARA_DA_FAZENDA_PUBLICA_-_TJPR,0.9968675438537089,67.39684057235718,0.10968912881608339,78.74651217460632,0.9973910201286397,61.32778739929199,0.10521540506339189,104.09744548797607,0.998192157114624,21.82308268547058,0.09391612522150028,35.61315059661865,0.9978011779353955,34.3370418548584,0.09557555051923017,58.99340081214905
5a_VARA_CIVEL_-_TJMT,0.35762301292554843,7.905501842498779,0.0,5.6156346797943115,0.5069982977880981,5.829573154449463,0.14035087719298245,1.6091623306274414,0.38298761143019355,2.609001398086548,0.0,0.6738030910491943,0.3596663133145964,3.8894805908203125,0.14049586776859502,1.2370460033416748
Road_Traffic_Fine_Management_Process,0.5558580908531909,6.636568307876587,0.4442725247065896,2.277195692062378,0.4994073617245238,6.962942838668823,0.4441174652613932,1.1695277690887451,0.555547141384783,2.959538221359253,0.3333155804884399,1.446284532546997,0.5570857289916682,3.4748148918151855,0.443960339232245,0.39138317108154297
4a_VARA_CIVEL_-_TJGO,0.3527031888843646,0.4736027717590332,0.7675205413243112,0.08498382568359375,0.37249938312596986,0.5712401866912842,0.7298735861610113,0.12290358543395996,0.3178159378399338,0.2199106216430664,0.753811405985319,0.037502288818359375,0.3808825254438766,0.28815627098083496,0.7855902777777778,0.07217049598693848
edited_hh110_weekends,0.9518247755865388,4.507227897644043,0.07692307692307687,2.461707592010498,0.9684632179382212,3.8803353309631348,0.08347386172006743,4.433921813964844,0.9371738301635615,1.7242951393127441,0.07239819004524883,1.1941895484924316,0.9513148302269018,1.6113402843475342,0.07239819004524883,1.062744379043579
1a_VARA_DE_FEITOS_TRIBUTARIOS_DO_ESTADO_-_TJMG,0.9333824769064197,28.208157062530518,0.0,8.721948146820068,0.92428918003542,33.54159426689148,0.07549120992761116,10.956738233566284,0.9448874572423178,4.966715335845947,0.0,2.3177030086517334,0.9372238853267586,20.723955631256104,0.0684754521963824,7.6063525676727295
8_a_VARA_CIVEL_DE_ARACAJU_-_TJSE,Timeout,Timeout,0.044474726625384875,2030.1702468395233,Timeout,Timeout,0.05473599678779362,1430.848375082016,Timeout,Timeout,0.03345288937970936,1376.2919516563416,Timeout,Timeout,0.04455384234317916,713.8987917900085
QUARTA_VARA_CRIMINAL_-_COMARCA_DE_VARZEA_GRANDE_-_SDCR_-_TJMT,0.9882480331434094,451.5358798503876,0.031781226903178084,348.94266963005066,0.9902667716887167,289.70960307121277,0.032562853880746534,300.7335479259491,0.9903860903971714,287.22794699668884,0.03115563607943439,236.68612337112427,0.9919044847414008,132.66928935050964,0.031751694612914716,156.53430128097534
edited_hh104_weekends,0.977110731068862,17.519259691238403,0.06976229961304592,32.75421094894409,0.9853693573805611,11.38296914100647,0.07043989381873339,30.968279123306274,0.9857638914849235,6.882025480270386,0.06836348338241482,17.89289689064026,0.9855638535442385,7.266948699951172,0.06839622641509435,16.416725873947144
BPI_Challenge_2020_PrepaidTravelCost,0.7460526626154971,2.4924490451812744,0.3395269402640094,1.785027027130127,0.7494146581020946,4.185851097106934,0.34886272089953896,1.4617185592651367,0.7524903308898303,1.2507433891296387,0.2940435900906999,0.6320948600769043,0.6371080371258924,1.9548828601837158,0.21174129353233828,0.8754327297210693
1a_VARA_CRIMINAL_DA_CAPITAL_-_TJAM,0.9907813118085814,32.548577070236206,0.051944783256858584,49.234792709350586,0.9930391003355216,28.58627462387085,0.0574349330826015,45.93129563331604,0.9951113262832592,21.07772183418274,0.04677150911993477,33.992138385772705,0.9952251160139033,16.93284010887146,0.04889826870796965,26.59023904800415
3a_VARA_DE_FAMILIA_E_REGISTRO_CIVIL_DA_COMARCA_DE_OLINDA_-_TJPE,0.9998834810390976,0.08349871635437012,0.1487815512814301,0.1393277645111084,0.9970246161957174,0.10908222198486328,0.15816370723256823,0.18141579627990723,0.9998840844080749,0.04529166221618652,0.14226464779460168,0.08449316024780273,0.9988609962578958,0.05546760559082031,0.1495157384987893,0.14729738235473633
VARA_DE_SUCESSOES_E_REGISTROS_PUBLICOS_DA_COMARCA_DE_JABOATAO_DOS_GUARARAPES_-_TJPE,0.7108939716553229,119.07559967041016,0.0,20.04936456680298,0.7729444731927245,165.75632548332214,0.0927152317880795,25.903378009796143,0.682422329849703,49.85350942611694,0.0,9.385992527008057,0.722198714255281,55.99772667884827,0.10136157337367624,11.615202903747559
Production_Data,0.9548132527160247,36.72698450088501,0.04594799035041097,85.60394382476807,0.9447204350916087,52.22751712799072,0.05575784736616063,117.54662418365479,0.9272606846025855,30.520699501037598,0.04544017344956863,47.237746715545654,0.9021818245765018,22.517006158828735,0.050266834960915885,43.7162880897522
BPI_Challenge_2013_open_problems,0.9996382316914432,0.3101806640625,0.7996196403872753,0.11597847938537598,0.9996338542549325,0.3732612133026123,0.8815713460427499,0.2648942470550537,0.999632839249132,0.13342857360839844,0.8045771144278607,0.04005551338195801,0.9996397599847333,0.18175458908081055,0.7733333333333333,0.12064361572265625
Hospital Billing - Event Log,0.9959395733009792,14.071284770965576,0.5564034653297125,12.143794775009155,0.9962091927971479,12.888583421707153,0.5537860306008013,17.668899059295654,0.9982186474875318,4.511643648147583,0.4747509858629225,5.579058647155762,0.9973401367321744,5.682899713516235,0.31618504600233255,9.532891035079956
Receipt phase of an environmental permit application process (_WABO_) CoSeLoG project,0.9428872304331597,3.2410473823547363,0.09444339411855696,0.6168944835662842,0.8665867773264588,4.396937847137451,0.1201675257731959,1.0383398532867432,0.9496473019840574,0.9093244075775146,0.09229744228705916,0.29872894287109375,0.9660067648690116,1.48541259765625,0.11214803240616877,0.4708273410797119
BPI_Challenge_2014_Department control parcels,0.9996868485127858,1.926435947418213,0.9641654228691436,1.34089994430542,0.9997585199150076,2.3504531383514404,0.9585180877613821,2.382916212081909,0.9997145086409529,0.8340024948120117,0.9699584443554733,0.32561707496643066,0.9997924197444956,1.1033570766448975,0.9763329974910606,1.2551217079162598
VARA_DA_FAZENDA_PUBLICA_DA_COMARCA_DE_PAULISTA_-_TJPE,0.9884047981990784,39.47702765464783,0.06640063106120364,68.23910593986511,0.9935714865406916,41.58409142494202,0.06360979014877188,86.00526189804077,0.9806324401085906,26.188664197921753,0.06217011537203976,36.997947692871094,0.9956418800560229,17.170159816741943,0.05981885139842735,28.854238986968994
