low_complexity	medium_complexity	high_complexity
0.4627551724137931	0.4824990476190476	0.2899978813559322
0.4597148148148149	0.31746453900709215	0.2896492063492064
0.4561545454545455	0.3384668789808917	0.286312109375
0.3669757575757576	0.29063	0.28620917431192666
0.33899166666666664	0.30068387096774196	0.28642752808988764
0.4794222222222222	0.3114149532710281	0.27447765567765575
0.48636999999999997	0.3113255172413793	0.2546385365853659
0.4988769230769231	0.30989172413793103	0.2577318181818182
0.4858055555555555	0.2732283018867924	0.2577907692307692
0.48208260869565217	0.2744	0.2541
