low_complexity	medium_complexity	high_complexity
33.42173793103448	129.63442666666666	770.4218546610169
31.50621111111111	332.6637822695035	4410.535923015873
44.8803212121212	629.3468828025478	1021.4500015625
67.66794242424243	261.55981071428573	1081.558913761468
20.784875000000003	128.76938225806452	764.1144539325843
36.61205555555556	350.1113869158878	1203.4713860805862
61.571275	621.2472351724138	857.7471907317073
30.53846153846154	216.71372137931036	2279.1939070247936
23.58213888888889	222.91010188679243	1062.804682051282
66.99878260869565	303.908685840708	1293.549474891775
