	ALIGNMENTS_MARKOV	ABS_EDGES_ONLY_IN_LOG	ABS_EDGES_ONLY_IN_LOG_W	ABS_EDGES_ONLY_IN_LOG_BTW	ABS_EDGES_ONLY_IN_LOG_BTW_NORM	ABS_EDGES_ONLY_IN_LOG_CC	ABS_EDGES_ONLY_IN_MODEL	ABS_EDGES_ONLY_IN_MODEL_W	ABS_MAX_DEGREE	ABS_MAX_DEGREE_DIV	ABS_MAX_CLUSTER	ABS_MAX_CLUSTER_DIV	ABS_DEGREE_ENTROPY	ABS_DEGREE_ENTROPY_DIV	ABS_LINK_DENSITY_DIV	ABS_LOG_MAX_DEGREE	ABS_LOG_DEGREE_ENTROPY	ABS_LOG_LINK_DENSITY	ABS_MODEL_MAX_DEGREE	ABS_MODEL_DEGREE_ENTROPY	ABS_MODEL_LINK_DENSITY	PN_SILENT_TRANS	PN_TRANS	PN_PLACES	PN_ARCS_MEAN	PN_ARCS_MAX	LOG_EVENTS	LOG_EVENTS_TYPES	LOG_SEQS	LOG_UNIQUE_SEQS	LOG_PERC_UNIQUE_SEQS	LOG_AVG_SEQS_LENGTH	LOG_AVG_EDIT_DIST	FITNESS_50_FREQ	FITNESS_50_RAND	FITNESS_25_FREQ	FITNESS_25_RAND	PRECISION_LOG_50_FREQ	PRECISION_LOG_50_RAND	PRECISION_LOG_25_FREQ	PRECISION_LOG_25_RAND	DISCOVERY_ALG	PRECISION	FITNESS
FITNESS_50_RAND	0.7700439256649518	0.6189072905821323	0.7525305736033242	0.30908606630573965	0.2486383112410655	0.2991674381990294	0.3548069768749047	0.3736974317404955	0.5662531543324619	0.5306429368250266	0.00930542920101335	0.03843985403883428	0.38421583448523483	0.38421583448523483	0.5283904889348356	0.40054356352311904	0.40725928650741816	0.49389562633321255	0.32670930369357654	0.29697425798287963	0.14206899112230315	0.03439087850200351	0.5404005871430015	0.5536008386191059	0.5342626625560732	0.06788136344428283	0.1632483768005216	0.5565169593758001	0.2800158848502912	0.08589233285104697	0.5427863909585556	0.41351988728298655	0.4868706893985905	0.8460162066154877	1.0	0.8772509336263065	0.9140472814484097	0.13429190315174586	0.274404317833643	0.13410510545027887	0.2970475189332935	0.20237401582596506	0.3072283133330928	0.6086890770115476
ALIGNMENTS_MARKOV	1.0	0.7966368016783048	0.9790307522695525	0.2524433637701205	0.3834810312775733	0.23324080240916686	0.273012681512205	0.37623919842807574	0.5701041347041684	0.5269816599526495	0.05480353863837183	0.027835201031746734	0.39798759646482623	0.39798759646482623	0.5630520999120033	0.45873210001220943	0.4989667573314967	0.5203413122700228	0.24954890661009516	0.2913981170864753	0.1934680608676996	0.02183879402504249	0.4615513432690676	0.465722040930088	0.4736150309769034	0.06150293177911403	0.3197218576958519	0.6070704932113993	0.28987161853000804	0.09290212273923999	0.6285928216649952	0.38267057451473885	0.4714320470443653	0.924480904105662	0.7700439256649518	0.8753726530861786	0.7202180265947681	0.011534733526469328	0.2097808214948941	0.006323608451221086	0.1956506780689276	0.012497883654430853	0.2610338188942012	0.3509515133255098
ABS_EDGES_ONLY_IN_LOG_W	0.9790307522695525	0.7909055149150205	1.0	0.32050964258686454	0.3770066293210183	0.1804030722231398	0.26003101562309533	0.3822538715146582	0.6141119095039855	0.5605626320604052	0.12481592074999431	0.05046580975706444	0.4172846975821608	0.4172846975821608	0.6271536927246866	0.4940536376420211	0.5465858706196243	0.5372363387290564	0.27010057105031116	0.3002545674404363	0.17226967804592624	0.0035718852227614698	0.3915754745921065	0.4074787947306728	0.44240416891432854	0.004999196551685903	0.3021548433616613	0.6444725008790979	0.27725924279928243	0.02824795950929129	0.6055835697714836	0.31865066548203086	0.40440416285898556	0.9116165077111502	0.7525305736033242	0.8688483756992633	0.6914215061603202	0.02074825185151552	0.21302953048036444	0.008117666793359974	0.2020524861641091	0.02602998608284297	0.2553706105268276	0.3325504088475955
FITNESS_25_RAND	0.7202180265947681	0.5953837983959601	0.6914215061603202	0.27957405666252566	0.14905855724064077	0.26195799571072104	0.32955932539922334	0.34492370462516214	0.48082146607358095	0.441066717215532	0.11989937632205493	0.046241262696226734	0.35943970837343575	0.35943970837343575	0.4513232990045701	0.31684442452999884	0.342682257393571	0.4189748926367369	0.3129279688050662	0.2860557911993391	0.15214890317692467	0.05597455291691255	0.5274300704966594	0.5320174942247771	0.5251465083632482	0.1015627074068439	0.18554037042748864	0.5097366452111983	0.36653253377413897	0.044956180186303395	0.5169148020085157	0.41620077868890537	0.47132766529130876	0.7905366328200267	0.9140472814484097	0.8231992109114147	1.0	0.08149223592868458	0.22223339001243145	0.08304579458660732	0.25946126251994	0.2265310696730703	0.2526194228282848	0.5897191957972068
FITNESS_25_FREQ	0.8753726530861786	0.7624476287427021	0.8688483756992633	0.2752434091741603	0.33292155319703853	0.34192608092054033	0.24453008388527492	0.3242900760360385	0.514769046428396	0.49275597101079865	0.060715253825302046	0.007330300132550813	0.3403222104422116	0.3403222104422116	0.49137457693619935	0.4211127244351259	0.41389331594460027	0.5546178135002723	0.20575788363994812	0.25023346012746245	0.24940280675021834	0.020087083984539032	0.5212599646260782	0.536084515600939	0.44591917752791627	0.025504142847378838	0.2928769795468542	0.5797918470969009	0.31866884050113525	0.01242375242138746	0.6558283939772114	0.4308034978760796	0.5162903195979005	0.9572576815825532	0.8772509336263065	1.0	0.8231992109114147	0.018641500251992703	0.19301142612668462	0.012682562092349305	0.2006091179568008	0.11243090032426717	0.22400337259731068	0.5469985861254842
FITNESS	0.3509515133255098	0.2105361705679522	0.3325504088475955	0.35017226336462237	0.15925332087292715	0.2067237139712721	0.3234940029337167	0.22016983455261413	0.3852218777413851	0.3556025093060422	0.021416743971383753	0.11716439886590561	0.23376062678316822	0.23376062678316822	0.3345128519646931	0.32417462653506024	0.30259542240578	0.3413733244347284	0.16476890717002565	0.1682069135723316	0.11455409141132422	0.06531295401881757	0.3858393578314319	0.4099274322366843	0.39191538357441147	0.1264419266977998	0.13033997158561056	0.31866694715463506	0.1261328438030719	0.3955706113187987	0.32523402974318877	0.3134178895323107	0.3793555574051764	0.4086302663228538	0.6086890770115476	0.5469985861254842	0.5897191957972068	0.11382909355298966	0.21470228300817917	0.05584717250378525	0.24507711238130717	0.15136104620372018	0.21889331134693502	1.0
FITNESS_50_FREQ	0.924480904105662	0.803593540069803	0.9116165077111502	0.22614350194176983	0.34852815597259174	0.3144471719202032	0.2168007083126073	0.3317608326465076	0.5098662015790725	0.4925823588798863	0.06793110764369346	0.0048785231589580985	0.3479418294997395	0.3479418294997395	0.48219976573413703	0.41104520856154503	0.4060253488078486	0.552560693481416	0.20854325242171018	0.2594487522676218	0.24610342288289672	0.006257962616915181	0.48872481449006	0.4983751123525485	0.43783753631620526	0.030531452890291355	0.3350704854759598	0.5713134350015084	0.33002250490955015	0.08377890956374077	0.644224387077445	0.3895062116058112	0.4720935328929846	1.0	0.8460162066154877	0.9572576815825532	0.7905366328200267	0.015041828537541288	0.1609259228638421	0.006966870849203528	0.17062127693425885	0.07794859040895126	0.20111601515234834	0.4086302663228538
ABS_EDGES_ONLY_IN_LOG_BTW	0.2524433637701205	0.1339614322802286	0.32050964258686454	1.0	0.0729253391207917	0.10146756775539414	0.18858892975765604	0.06946339890936053	0.5326535848325129	0.3539351131119726	0.20655330867291818	0.1012027906329172	0.15869067896397798	0.15869067896397798	0.6919149371982332	0.5834748961201627	0.7216520403803871	0.43787974589454254	0.05504989939721683	0.002585104746118552	0.17750780551781836	0.29112837749525233	0.17132750909950542	0.2657983388352727	0.08859397271364174	0.22012701814151606	0.11895305127966495	0.5404115321039759	0.062480612686823575	0.3818394840004657	0.24529372436091418	0.2337125304895047	0.2238946160147105	0.22614350194176983	0.30908606630573965	0.2752434091741603	0.27957405666252566	0.08793004697726618	0.1406236739671262	0.05284763288076317	0.14564052186836596	0.21595733925975596	0.15443009856680656	0.35017226336462237
LOG_SEQS	0.28987161853000804	0.40640260240559845	0.27725924279928243	0.062480612686823575	0.050808427959139556	0.14156503388076758	0.029006964209803	0.1579425678049317	0.016566068757546033	0.003660857460445837	0.11407215930951428	0.028797738857712675	0.11797560468916732	0.11797560468916732	0.03516149086879263	0.08433148047600732	0.05285690682430047	0.17598378223640557	0.107741536936302	0.1322632343403338	0.2361622617305804	0.15674020572697236	0.28951581794679937	0.29708452052587764	0.0008501438349102653	0.12703229519663445	0.7863560797946976	0.2528178430864927	1.0	0.3083024263065772	0.5679258952790881	0.4020213982095118	0.3874892540976523	0.33002250490955015	0.2800158848502912	0.31866884050113525	0.36653253377413897	0.2224760864281004	0.16629063321819765	0.219741622954287	0.15822886099961925	0.0051826000355852655	0.14810627512047414	0.1261328438030719
ABS_EDGES_ONLY_IN_LOG_CC	0.23324080240916686	0.22081720775915958	0.1804030722231398	0.10146756775539414	0.23150880520354383	1.0	0.255907095262239	0.16854497026641488	0.10632607081596286	0.1781337400869706	0.10284354278529431	0.05071067713778372	0.12396173864376235	0.12396173864376235	0.05615846121869229	0.004639310867801857	0.01336423715723156	0.016286699626974904	0.14827753251513529	0.12216171251197137	0.09295527365155012	0.03562627592646925	0.36672046433513095	0.35976645359123494	0.20578915630492078	0.015334685112277244	0.19091787782042258	0.14868656008959746	0.14156503388076758	0.11290840385934091	0.2545182617313483	0.3512890122651209	0.4236039082128188	0.3144471719202032	0.2991674381990294	0.34192608092054033	0.26195799571072104	0.015501835362740643	0.1764299148907206	0.026639854403175605	0.17388155291010166	0.09601230625452574	0.13998021611992675	0.2067237139712721
ABS_MAX_CLUSTER_DIV	0.027835201031746734	0.06946943804491724	0.05046580975706444	0.1012027906329172	0.06263781066474614	0.05071067713778372	0.2037785375914082	0.017862794324253528	0.11676662983249694	0.04485646914776919	0.6650719568999326	1.0	0.07407929621785078	0.07407929621785078	0.21938169512974567	0.21657972581971968	0.28549323718157293	0.13886477765966587	0.09884527533435976	0.014271721636348458	0.15592860959319843	0.12952979227041272	0.17002651945587358	0.1509386370783472	0.23303815986537454	0.2329795582278297	0.010293551210742668	0.31665972046322943	0.028797738857712675	0.021203441048320813	0.08230388483282253	0.12748347862546203	0.09227409145649793	0.0048785231589580985	0.03843985403883428	0.007330300132550813	0.046241262696226734	0.14502129777849967	0.12344729529499313	0.15662273192862602	0.11313895742725326	0.02372931783397631	0.13820759097812177	0.11716439886590561
ABS_LOG_DEGREE_ENTROPY	0.4989667573314967	0.3897343030850344	0.5465858706196243	0.7216520403803871	0.46534685439203377	0.01336423715723156	0.1605480580471483	0.0290400910472668	0.6930732569226411	0.4535751930668845	0.454075852470253	0.28549323718157293	0.1377386652625905	0.1377386652625905	0.8499749421225496	0.8543697976087646	1.0	0.6719985587871177	0.0491280197840747	0.07479471064489665	0.332165076050249	0.2549725990799009	0.2595017097934009	0.31013665234797955	0.04236638347434324	0.30626903342521483	0.023901633864482595	0.8575048775107079	0.05285690682430047	0.2857564607907496	0.45336362299385674	0.3378059299526864	0.4028994075192266	0.4060253488078486	0.40725928650741816	0.41389331594460027	0.342682257393571	0.05704246917720221	0.08671274877363776	0.08886367853769807	0.0909388741107776	0.21674228021018335	0.10642947858588332	0.30259542240578
ABS_EDGES_ONLY_IN_LOG	0.7966368016783048	1.0	0.7909055149150205	0.1339614322802286	0.31710511350193027	0.22081720775915958	0.19259757751203255	0.2036142925528417	0.3866803349065686	0.3864623802122157	0.059897300766334684	0.06946943804491724	0.24157342328081793	0.24157342328081793	0.4241107694498908	0.31678143309315016	0.3897343030850344	0.4790391206497163	0.15382020942412072	0.1563176852533372	0.2885089706268978	0.05924082011445301	0.5436160097430577	0.5194094916161337	0.37567730037930824	0.06729492448426998	0.43951301890187	0.557664758947629	0.40640260240559845	0.24557024666596114	0.7323351251905501	0.4339403477360434	0.4887340023358048	0.803593540069803	0.6189072905821323	0.7624476287427021	0.5953837983959601	0.12353256952633067	0.051015380014003096	0.11161265835925914	0.05156077493235646	0.1378198455044099	0.10246564370885429	0.2105361705679522
LOG_PERC_UNIQUE_SEQS	0.6285928216649952	0.7323351251905501	0.6055835697714836	0.24529372436091418	0.39811080483478384	0.2545182617313483	0.1028050403583163	0.18481298016822495	0.34647421090360125	0.3053538702693046	0.04650997740559438	0.08230388483282253	0.14981369544541853	0.14981369544541853	0.3508540653268437	0.49802027874423277	0.45336362299385674	0.647334392492295	0.14772000922978468	0.2536178331265135	0.47502085280428663	0.21104858774832774	0.547740380450339	0.5630926350018723	0.19966880631728626	0.19057935052556169	0.505689910098044	0.5873353504740757	0.5679258952790881	0.14330810064252475	1.0	0.7578183562979512	0.7602324200925242	0.644224387077445	0.5427863909585556	0.6558283939772114	0.5169148020085157	0.2802622317257885	0.12929935586059632	0.29403237583214076	0.10688693246245641	0.06681992935809852	0.10007511304557774	0.32523402974318877
ABS_EDGES_ONLY_IN_LOG_BTW_NORM	0.3834810312775733	0.31710511350193027	0.3770066293210183	0.0729253391207917	1.0	0.23150880520354383	0.05026124194238258	0.03631073078582346	0.37969694172013363	0.381614121931906	0.25759523994532313	0.06263781066474614	0.013547031725691399	0.013547031725691399	0.3828504216592808	0.4924976282282389	0.46534685439203377	0.5222494802310959	0.08996041474959304	0.08838665502884954	0.23140594852850024	0.15838264740671193	0.19584446803558142	0.23502074296565453	0.0438422824972292	0.2770416061474297	0.06416809056481296	0.44547979034540525	0.050808427959139556	0.1150074382960026	0.39811080483478384	0.23824531667636686	0.3200910356064816	0.34852815597259174	0.2486383112410655	0.33292155319703853	0.14905855724064077	0.007772062017200933	0.12506685453840302	0.03910410409713007	0.1268241975840043	0.2414827755855534	0.09467996449564775	0.15925332087292715
PN_ARCS_MAX	0.06150293177911403	0.06729492448426998	0.004999196551685903	0.22012701814151606	0.2770416061474297	0.015334685112277244	0.11911015944559705	0.27921848488966877	0.058542692165895596	0.025374215314039873	0.35629786596976043	0.2329795582278297	0.2530258423935874	0.2530258423935874	0.1795568242591901	0.2810939714162876	0.30626903342521483	0.39021074191336097	0.31486188610878063	0.32841728076853793	0.37653205316832977	0.3076395740206768	0.08824216286192417	0.15529463229906104	0.530671963195923	1.0	0.10421408823138899	0.29858943418868056	0.12703229519663445	0.0895274546578042	0.19057935052556169	0.014409656965970477	0.036229440670144955	0.030531452890291355	0.06788136344428283	0.025504142847378838	0.1015627074068439	0.01749430400578758	0.06824066196177253	0.013302443366314696	0.009814395040355983	0.42730079254686565	0.09363683151231313	0.1264419266977998
LOG_AVG_SEQS_LENGTH	0.38267057451473885	0.4339403477360434	0.31865066548203086	0.2337125304895047	0.23824531667636686	0.3512890122651209	0.12635795219519183	0.19816715346172872	0.2920750647161092	0.20058022403784637	0.06497674166318015	0.12748347862546203	0.16304257395657681	0.16304257395657681	0.2708807118932778	0.40185291631887005	0.3378059299526864	0.44725898922683865	0.10014092298108138	0.24835703905738413	0.3537717719940022	0.20331556802503667	0.5241858843540949	0.5413580053094532	0.2274883341473788	0.014409656965970477	0.32500332156448064	0.4769188474206906	0.4020213982095118	0.1213779953250898	0.7578183562979512	1.0	0.9746497109747996	0.3895062116058112	0.41351988728298655	0.4308034978760796	0.41620077868890537	0.33062706279238063	0.12999662885078037	0.3291222237696892	0.14084010833708008	0.01098639258631822	0.08404441423977711	0.3134178895323107
LOG_UNIQUE_SEQS	0.09290212273923999	0.24557024666596114	0.02824795950929129	0.3818394840004657	0.1150074382960026	0.11290840385934091	0.14835482960088703	0.08307376935267402	0.23807424646644246	0.18613031469560307	0.15151043100625958	0.021203441048320813	0.11495091472888228	0.11495091472888228	0.26765625052154846	0.24938779317927912	0.2857564607907496	0.17693091949716008	0.049262118747928726	0.05252614341639537	0.05325754138310969	0.19354148817563127	0.11959245132439078	0.036373100623326785	0.044122478892459474	0.0895274546578042	0.666973787724656	0.08661764070027438	0.3083024263065772	1.0	0.14330810064252475	0.1213779953250898	0.10037272961652244	0.08377890956374077	0.08589233285104697	0.01242375242138746	0.044956180186303395	0.1432490418017672	0.10381988273341539	0.14941090876925692	0.1404314996627038	0.1245649497478715	0.08259693216455191	0.3955706113187987
ABS_LOG_LINK_DENSITY	0.5203413122700228	0.4790391206497163	0.5372363387290564	0.43787974589454254	0.5222494802310959	0.016286699626974904	0.07702391755163485	0.12164514138809347	0.45379418146091166	0.36637866643373806	0.2596210117924815	0.13886477765966587	0.03719026818519561	0.03719026818519561	0.5280478075356011	0.7290515205720695	0.6719985587871177	1.0	0.29036356753226894	0.18914378401108914	0.6992610246808318	0.41045708473722897	0.3877308348999263	0.46344295526860935	0.08451936412073839	0.39021074191336097	0.10552855688288162	0.7656634685001833	0.17598378223640557	0.17693091949716008	0.647334392492295	0.44725898922683865	0.4697019588065619	0.552560693481416	0.49389562633321255	0.5546178135002723	0.4189748926367369	0.18854048104435467	0.11115416121371996	0.21755965514855152	0.08058028712754141	0.21000417090674595	0.0776876257112989	0.3413733244347284
ABS_LOG_MAX_DEGREE	0.45873210001220943	0.31678143309315016	0.4940536376420211	0.5834748961201627	0.4924976282282389	0.004639310867801857	0.058269645161160365	0.014623015939998367	0.7605870742459151	0.493735831482998	0.3618550164293227	0.21657972581971968	0.10765539210692239	0.10765539210692239	0.7302459140552133	1.0	0.8543697976087646	0.7290515205720695	0.15480404677791804	0.08066745319831953	0.3884068839129842	0.3389381794066976	0.2112022501573917	0.2819018505978527	0.00924584072394978	0.2810939714162876	0.04846951611609676	0.802899008872198	0.08433148047600732	0.24938779317927912	0.49802027874423277	0.40185291631887005	0.4628773561356663	0.41104520856154503	0.40054356352311904	0.4211127244351259	0.31684442452999884	0.08004384117396716	0.03929320695978477	0.13723564340565134	0.04944645499652756	0.10218301327825126	0.07691752818633033	0.32417462653506024
LOG_EVENTS	0.3197218576958519	0.43951301890187	0.3021548433616613	0.11895305127966495	0.06416809056481296	0.19091787782042258	0.008177943879418092	0.12221755055729894	0.007569900039732758	0.0048952071488709	0.05223000860037814	0.010293551210742668	0.12827575169998004	0.12827575169998004	0.0338370073201024	0.04846951611609676	0.023901633864482595	0.10552855688288162	0.10093687520219574	0.12444625282138815	0.13841856796778643	0.019885673842846893	0.2569853898276265	0.21213987479692747	0.06399713620848044	0.10421408823138899	1.0	0.19525977892868016	0.7863560797946976	0.666973787724656	0.505689910098044	0.32500332156448064	0.324786269217101	0.3350704854759598	0.1632483768005216	0.2928769795468542	0.18554037042748864	0.16048170000784537	0.07377366934225674	0.1604748173934271	0.08543604802762583	0.04860408997502447	0.06867805735396894	0.13033997158561056
ABS_MAX_CLUSTER	0.05480353863837183	0.059897300766334684	0.12481592074999431	0.20655330867291818	0.25759523994532313	0.10284354278529431	0.034062080004207865	0.01971275709918618	0.23047227615234112	0.08885847947646465	1.0	0.6650719568999326	0.09415339984385578	0.09415339984385578	0.37399015691616494	0.3618550164293227	0.454075852470253	0.2596210117924815	0.12247292988039546	0.0007601129680572803	0.1302395661722357	0.07386156412223216	0.054731649480115024	0.05037291157941999	0.22215533154120812	0.35629786596976043	0.05223000860037814	0.4530974199672759	0.11407215930951428	0.15151043100625958	0.04650997740559438	0.06497674166318015	0.008817360457196704	0.06793110764369346	0.00930542920101335	0.060715253825302046	0.11989937632205493	0.1251840438954877	0.04301768291595382	0.1063410797994992	0.0424736183639653	0.12657260066746556	0.05161571810417789	0.021416743971383753
LOG_AVG_EDIT_DIST	0.4714320470443653	0.4887340023358048	0.40440416285898556	0.2238946160147105	0.3200910356064816	0.4236039082128188	0.16965915584117855	0.09768171206572308	0.3787701235241943	0.2778048104682059	0.008817360457196704	0.09227409145649793	0.06594032945386233	0.06594032945386233	0.35696918170501635	0.4628773561356663	0.4028994075192266	0.4697019588065619	0.0472848663264927	0.1624345391542585	0.31899918040473946	0.17892647621349525	0.5219763069371613	0.5360057983154499	0.2553922612235934	0.036229440670144955	0.324786269217101	0.5417935175038959	0.3874892540976523	0.10037272961652244	0.7602324200925242	0.9746497109747996	1.0	0.4720935328929846	0.4868706893985905	0.5162903195979005	0.47132766529130876	0.29419328281415563	0.06901050293435917	0.29248909357314756	0.08246869255733662	0.017589551389609957	0.024223864983286093	0.3793555574051764
LOG_EVENTS_TYPES	0.6070704932113993	0.557664758947629	0.6444725008790979	0.5404115321039759	0.44547979034540525	0.14868656008959746	0.06427759826584048	0.042881950765403846	0.6540255352881218	0.4231516855754656	0.4530974199672759	0.31665972046322943	0.16364336186729592	0.16364336186729592	0.7899887711049566	0.802899008872198	0.8575048775107079	0.7656634685001833	0.06123241237841269	0.024167534218221966	0.4462577480915664	0.22458780858652758	0.3576987694837516	0.3819484677829005	0.0693025291893462	0.29858943418868056	0.19525977892868016	1.0	0.2528178430864927	0.08661764070027438	0.5873353504740757	0.4769188474206906	0.5417935175038959	0.5713134350015084	0.5565169593758001	0.5797918470969009	0.5097366452111983	0.19405918505429864	0.025716361587812556	0.212881744062143	0.01995495011087354	0.21608975447866582	0.007169921220262617	0.31866694715463506
