	ALIGNMENTS_MARKOV	ABS_EDGES_ONLY_IN_LOG	ABS_EDGES_ONLY_IN_LOG_W	ABS_EDGES_ONLY_IN_LOG_BTW	ABS_EDGES_ONLY_IN_LOG_BTW_NORM	ABS_EDGES_ONLY_IN_LOG_CC	ABS_EDGES_ONLY_IN_MODEL	ABS_EDGES_ONLY_IN_MODEL_W	ABS_MAX_DEGREE	ABS_MAX_DEGREE_DIV	ABS_MAX_CLUSTER	ABS_MAX_CLUSTER_DIV	ABS_DEGREE_ENTROPY	ABS_DEGREE_ENTROPY_DIV	ABS_LINK_DENSITY_DIV	ABS_LOG_MAX_DEGREE	ABS_LOG_DEGREE_ENTROPY	ABS_LOG_LINK_DENSITY	ABS_MODEL_MAX_DEGREE	ABS_MODEL_DEGREE_ENTROPY	ABS_MODEL_LINK_DENSITY	ABS_MEAN_DEGREE	ABS_MEAN_DEGREE_DIV	ABS_NODE_LINK_RATIO	ABS_NODE_LINK_RATIO_DIV	ABS_LINK_DENSITY	ABS_MEAN_CLUST	ABS_MEAN_CLUST_DIV	ABS_MAX_BTW	ABS_MAX_BTW_DIV	ABS_MEAN_BTW	ABS_MEAN_BTW_DIV	ABS_BTW_ENTROPY	ABS_BTW_ENTROPY_DIV	ABS_BTW_ENTROPY_NORM	ABS_BTW_ENTROPY_NORM_DIV	ABS_DFT_ENTROPY	ABS_DFT_ENTROPY_DIV	ABS_CC_ENTROPY	ABS_CC_ENTROPY_DIV	ABS_CC_ENTROPY_NORM	ABS_DEGREE_ASSORT	ABS_DEGREE_ASSORT_DIV	LOG_EVENTS	LOG_EVENTS_TYPES	LOG_SEQS	LOG_UNIQUE_SEQS	LOG_PERC_UNIQUE_SEQS	LOG_AVG_SEQS_LENGTH	LOG_AVG_EDIT_DIST	variant_entropy	variant_entropy_norm	sequence_entropy	sequence_entropy_norm	PN_SILENT_TRANS	PN_PERC_SILENT_TRANS	PN_TRANS	PN_PLACES	PN_ARCS_MEAN	PN_ARCS_MAX	PN_IN_ARCS_MEAN	PN_OUT_ARCS_MEAN	PN_IN_ARCS_TRAN_MEAN	PN_OUT_ARCS_TRAN_MEAN	PN_IN_ARCS_INV_TRAN_MEAN	PN_OUT_ARCS_INV_TRAN_MEAN	PN_IN_ARCS_MAX	PN_OUT_ARCS_MAX	PN_IN_ARCS_TRAN_MAX	PN_OUT_ARCS_TRAN_MAX	PN_IN_ARCS_INV_TRAN_MAX	PN_OUT_ARCS_INV_TRAN_MAX	FOOTPRINT_COST_FIT_W	FOOTPRINT_COST_FIT	FOOTPRINT_COST_PRE_W	FOOTPRINT_COST_PRE	ABS_EDGES_ONLY_IN_MODEL_W_2	DIST_NODES_PERCENT	DIST_EDGES_PERCENT	ALIGNMENTS_MARKOV_2_K1	ALIGNMENTS_MARKOV_1_K1	ALIGNMENTS_MARKOV_3_K1	ALIGNMENTS_MARKOV_4_K1	FITNESS_50_FREQ	FITNESS_50_RAND	FITNESS_25_FREQ	FITNESS_25_RAND	PRECISION_50_FREQ	PRECISION_50_RAND	PRECISION_25_FREQ	PRECISION_25_RAND	ABS_LOG_NODE_LINK_RATIO	ABS_LOG_MAX_CLUST_COEF	ABS_LOG_MEAN_CLUST_COEF	ABS_LOG_MAX_BTW	ABS_LOG_MEAN_BTW	ABS_LOG_BTW_ENTROPY	ABS_LOG_BTW_ENTROPY_NORM	ABS_LOG_DFT_ENTROPY	ABS_LOG_CC_ENTROPY	ABS_LOG_CC_ENTROPY_NORM	ABS_LOG_DEGREE_ASSORT	DISCOVERY_ALG	PRECISION	FITNESS	TIME_MARKOV
ABS_MEAN_DEGREE_DIV	0.500000093697605	0.13047475092659383	0.47105279395155675	0.21973966126045547	0.050396819327119584	0.19118496915041963	0.7021120215709541	0.8579739488380724	0.37910800987048465	0.581927890407983	0.0032533849707964656	0.13774605315977353	0.16436340927033802	0.16436340927033802	0.46600643858578444	0.03482468838100312	0.14657839385831611	0.3111835769902651	0.7149752363516453	0.5555268068136667	0.39006984488161955	0.9600788051118337	1.0	0.9130401075785621	0.9418882056900669	0.5964100256798043	0.5994093572109723	0.5930343921953131	0.3432414486206551	0.34206483580373903	0.8224773139421683	0.6650370072665391	0.32996574507395154	0.03138263469836997	0.18319236546116088	0.03138263469836997	0.06687157491464052	0.06737719762461614				0.16079132070842456	0.06502052891943981	0.10074524992176448	0.18182548999092812	0.20046639644272693	0.0069300106900631285	0.01101154104636179	0.21655968626879077	0.19198012819011587	0.008294336226413799	0.14430443033852328	0.01223608454782122	0.05920592312354217	0.2528353694588665	0.13710902980760814	0.5081347972688628	0.25655704916347594	0.5032422396772133	0.4874819291659621	0.5032654635295961	0.5032654635295961		0.0030341714648463906	0.021115582219465842	0.05683614554882394	0.5221596188371487	0.3692245147494704		0.003770334866373574	0.05232057441946075	0.0016618984420823878	0.291328862584683	0.41038683061166853	0.7505725515956485	0.6759251614517304	0.7658761151681879	0.11738791949096526	0.068858888241843	0.13159748769993093	0.16611451845411118	0.13873492603210097	0.12547624296373777	0.24400024906158804	0.2534786750066481	0.175215656793041	0.22279463139573655	0.268844034213139	0.39872016150431044	0.28065341968841967	0.394656246721784	0.09944210572448033	0.25362369051733835	0.0910790765637076	0.047235433791346995	0.18882211537210136	0.06191350151382028	0.15151092737062735	0.0927071421557475			0.21670645817833747		0.44212948853854883	0.09982512067133198	0.2692517553120389
ABS_EDGES_ONLY_IN_MODEL_W_2	0.2911108916908536	0.1218540302016175	0.3219516765486775	0.02621951549738145	0.3443430984883857	0.2341396932663739	0.8878503893822194	0.8862433112362513	0.3303561055453737	0.5620977936538472	0.059791588857393094	0.2156059894155647	0.13537247422312007	0.13537247422312007	0.29302477886691736	0.07405348656328106	0.17422795220494708	0.30912034563505303	0.7221624565416409	0.5005104443585137	0.05742398354292878	0.662026582435902	0.7658761151681879	0.780053393199229	0.7066311881898151	0.333756343261765	0.5055507943974165	0.5996594840901444	0.1251823715469985	0.1367059653849335	0.630721628653046	0.41486857690151374	0.25772971569441183	0.010871641080355945	0.14382104779732086	0.010871641080355945	0.054749314743838366	0.05642984313688422				0.010305122688381971	0.053669140440676534	0.044886889011446426	0.24539195579614637	0.11319959183114778	0.1443556169166293	0.020529181120258755	0.17127944328214736	0.15811023667671287	0.09886504705249702	0.28146562960291543	0.10248859905743644	0.017134849562982658	0.3670953903791921	0.18488786436794116	0.6504399330105555	0.48966275828217615	0.4270572973635962	0.3671621387629838	0.42704079854359	0.42704079854359		0.15524179239370667	0.21264443461891105	0.12271750661232846	0.3266545241720817	0.2586605175523049		0.1508224177088766	0.14082713598489896	0.15912550148360236	0.11628290268245196	0.12024341048860607	0.9850876117193261	0.8764057739032854	1.0	0.11228442878387125	0.24120501357631188	0.01813714433340218	0.037817904495436594	0.033662973114389504	0.02811354892090927	0.0039498647261645824	0.08172188063863264	0.011600572226735661	0.14782798912741973	0.3512782699083225	0.4264935511059596	0.3844735084853866	0.45568626881535307	0.27271026716001084	0.2486120640754799	0.1862568045254033	0.09902546178396816	0.38231164123174466	0.17917845845563068	0.16943301455324639	0.11155345613471362			0.1616665104424751		0.4400196514040964	0.06355819652529682	0.19097822839811435
ABS_LOG_LINK_DENSITY	0.07550075047687788	0.23968297881778525	0.194615833649184	0.38541417762920743	0.035051736601858306	0.3505010358334878	0.4087938335063521	0.27846703762569197	0.40942316510244653	0.2226302821385266	0.17879964448011065	0.09467943763285185	0.5759671401726164	0.5759671401726164	0.6686808940901136	0.5230063180752536	0.7584577577001613	1.0	0.2253538963359439	0.32400395019595857	0.3132297664497	0.2938173360612417	0.3111835769902651	0.2415968820581392	0.24801507343504764	0.534069602844129	0.29342491360988987	0.2970413249113925	0.5374080211142649	0.5630320394710944	0.07585463801184913	0.169234764021882	0.3314293698204965	0.4473876512790958	0.5476077128293714	0.4473876512790958	0.6303997441516007	0.5774957302153909				0.2918738528657876	0.02071673267381908	0.29111346901824725	0.6912797786925834	0.4050826709524654	0.1776234794769714	0.32524672825507994	0.3054391671745437	0.3854254248798797	0.057818958808303435	0.34791165727956685	0.06876778247044253	0.4874312928603701	0.08996794185182114	0.16889411514608477	0.30745644029651603	0.11726605751912202	0.3132107548406091	0.27324962836151495	0.31317666328020183	0.31317666328020183		0.222013943847887	0.13850306276876947	0.10100443228517343	0.24970377408475206	0.2849299168664106		0.22571826581647017	0.04084732644721909	0.10399627441829394	0.3515433473505586	0.3949677951330339	0.2693672968304449	0.3882568248868676	0.30912034563505303	0.5803901202994654	0.5033191944412846	0.21388952239606754	0.30506908089715296	0.23138866866941143	0.14782675307723572	0.13758355064305436	0.18882616925587306	0.1432284925130963	0.24215658710148322	0.5456188339484223	0.45313090928121785	0.5210789762108528	0.5032230973684594	0.02459272307166068	0.030647344465736276	0.41218011394172466	0.6367100754536594	0.1458254045425078	0.7166603617035836	0.7017294247825463	0.33943192637669556			0.3852823163611319		0.43691776065701676	0.03656088173567741	0.12189909572136419
PN_OUT_ARCS_MAX	0.14276901475139	0.1369881188658826	0.10391006133312856	0.11017720056776577	0.2656968910554878	0.20382545187118567	0.38312203559559743	0.38624893282112394	0.08277176234508973	0.0366303783796614	0.08578633584580475	0.11024294356730478	0.12117573901506128	0.12117573901506128	0.2538550347930126	0.4669351647432732	0.46614935294984094	0.2849299168664106	0.6167008816271576	0.676140176602811	0.03268922949596031	0.4254805639818665	0.3692245147494704	0.21633367375349785	0.23610473575434993	0.24485472348555926	0.014791791875483452	0.06564733064860286	0.1722396493702742	0.0947292703813355	0.34197384773066214	0.09893470875393495	0.35191379772146164	0.18512393762465978	0.06442209139317212	0.18512393762465978	0.24316700001659108	0.19932457854998453				0.04791346181781165	0.06651769485737044	0.16377651390781953	0.5418190545890623	0.24967586164713135	0.0593794627887756	0.31079004564165863	0.0008011444108286329	0.08296459428853074	0.041759871243912436	0.04741890867435694	0.06054078120602334	0.3219355521714855	0.22916900388879713	0.17260803487699997	0.620918261269031	0.18162583348419908	0.6994112837858559	0.9353012651857091	0.6994356378232609	0.6994356378232609		0.169252979540919	0.008795809499208936	0.008604492812216534	0.9129255482685674	1.0		0.16785353366795353	0.13871075498042038	0.07299750828423354	0.04744717197746441	0.07976389864059827	0.24485636977207753	0.3650319589684864	0.2586605175523049	0.17687214860758949	0.21457648521265957	0.03611285621615376	0.06267085482516252	0.09767051759568392	0.11477939413093581	0.06418452232075138	0.12622063034887357	0.046219971369600585	0.14672959061089647	0.35019711467692016	0.4249652407304946	0.35601789951014917	0.4210164389589171	0.4223739173506499	0.268475840309375	0.21821886469446483	0.209822185039939	0.4099702881761277	0.13822300216461728	0.4836504023884459	0.07828561696841374			0.28829009496548236		0.43046338537636564	0.11353929177469102	0.1635834958396676
ABS_MODEL_DEGREE_ENTROPY	0.33962434726910173	0.18630620000338383	0.3674425403332866	0.04445404354501239	0.18757618750809177	0.45705941158346725	0.5724651670634027	0.6009373818612389	0.11012281696473786	0.22197158010883353	0.026482684391325367	0.02816163015505163	0.256193335760854	0.256193335760854	0.1443804996493736	0.29719722590447123	0.2964961208252884	0.32400395019595857	0.6550315742610119	1.0	0.106431404926172	0.60695770403884	0.5555268068136667	0.3892892339875702	0.43406032633750524	0.1810752562928915	0.09287617826777336	0.04140303996279403	0.10396913486560434	0.022300064009042494	0.37203301018324814	0.25712846218503665	0.5551354653890679	0.2562964214613288	0.24910428221614192	0.2562964214613288	0.044084003099039586	0.10504345220724619				0.1209539193297576	0.014276202748561841	0.11283495185965478	0.38923451769389117	0.08994460606980394	0.1742412482935985	0.025700430868232482	0.14706307870150606	0.10451650512242446	0.15829227056554132	0.1955833657227121	0.14501610032036358	0.0923529139072013	0.28820825181170945	0.31643404133753855	0.7693705882597786	0.33680882075661267	0.5883164134994813	0.6579185741538742	0.5883438237045496	0.5883438237045496		0.020379153248911274	0.07039958375532758	0.013066469377340732	0.674633836671739	0.676140176602811		0.018647823030280935	0.14819604619275603	0.07995699565195746	0.23933708282779775	0.15665164208965995	0.501612452453675	0.5682010106328816	0.5005104443585137	0.1339024353865499	0.05966549552289551	0.1246023581035536	0.10418642693966042	0.07630623257979788	0.1469287632918758	0.09538559649016058	0.0253883275041644	0.16542743721985043	0.0513950452206417	0.3052842802528448	0.38426150454484953	0.3114828204826883	0.3930780820437011	0.2675780526057708	0.06728592148151122	0.0036286574384576764	0.17069243628057879	0.21926096372068102	0.14852195734023133	0.310715934463578	0.0865731805717755			0.05620847786694091		0.41085874944049305	0.07169613627534188	0.12860581693661696
ABS_MEAN_CLUST_DIV	0.23452428679633702	0.15097087104082732	0.13335326982631326	0.15258870361571378	0.09048626770593406	0.02907864969226629	0.42901951364174096	0.5643387944041776	0.25257609953611043	0.2893453873453667	0.18600356983793762	0.4077832377412243	0.014425780044032938	0.014425780044032938	0.514897662990568	0.1132377672613371	0.030460287266470983	0.2970413249113925	0.34468046388890866	0.04140303996279403	0.43452900341536516	0.5053120319008961	0.5930343921953131	0.6655739170793402	0.6170420196468694	0.6247544870079641	0.9367695922766466	1.0	0.4636853883289317	0.403923755210572	0.5864148743369123	0.43870079771305737	0.11115340456890979	0.2422316843947523	0.05994125923798505	0.2422316843947523	0.1642430657799049	0.265813046698766				0.12071899836363932	0.2460383659357372	0.14512659938347225	0.07690821931878536	0.21379871204556666	0.08594054387532085	0.05621949198103517	0.1647118235804415	0.17965035933481488	0.13559844738762977	0.09357407910318129	0.12334155907341032	0.0585130878333855	0.03661246431620435	0.05567816426537047	0.12280454677288596	0.04463204779033842	0.25171073217894546	0.14826409002409963	0.2517544375393764	0.2517544375393764		0.18462977202234956	0.05301146957842042	0.09857884711348543	0.12345988415724647	0.06564733064860286		0.18857421241529082	0.17263757239092942	0.008155696839348976	0.05896984611055167	0.05599536044209481	0.5603137019271053	0.3967172685293572	0.5996594840901444	0.21497186890954825	0.13840979258070799	0.07744629447763252	0.06084323881919645	0.07088486523187777	0.07266638803017532	0.02872782785722459	0.1454705606257541	0.02307970423975763	0.18777859505125716	0.3063802957614618	0.3710498127510651	0.3112377257042823	0.3621183686293501	0.09568586839942916	0.17781031002052797	0.31241448307719344	0.05500712407390642	0.25760333329139207	0.10994074757274935	0.031492046996680616	0.022129250197374183			0.2529916641718947		0.40653332590490854	0.153791876673633	0.34137400099376325
ABS_MEAN_BTW	0.40370527596319045	0.098017747392911	0.35488303423131895	0.20060948411151466	0.09987950551383826	0.1715438509211591	0.6052830524269135	0.7050299739977011	0.33940109792891865	0.5051849915021926	0.009993670589139457	0.25771727082704404	0.1805604920827804	0.1805604920827804	0.3812497095581014	0.0394235580310917	0.028092575536148044	0.07585463801184913	0.6871384472505798	0.37203301018324814	0.5704250798493762	0.7580581000335337	0.8224773139421683	0.8717796534571752	0.8352977257352602	0.6023700308936792	0.5663635018667097	0.5864148743369123	0.2737950302508977	0.2651553133022398	1.0	0.691235202406532	0.34092221514884913	0.1532570801967497	0.1958602593061805	0.1532570801967497	0.05551599002987965	0.03568941620588278				0.12760662641033774	0.0379837937997473	0.010364468476341713	0.12654602805022805	0.16758309999300056	0.08081299956051546	0.01583959066920765	0.2542932106081175	0.2441737110813728	0.03150001112751876	0.305135045524368	0.021735835815444533	0.04362707932779614	0.29647647569527563	0.026825434312153867	0.43050549128087895	0.2844362213745664	0.451356412398234	0.447124573033616	0.45140150578541927	0.45140150578541927		0.0057234221896845785	0.13001695597221521	0.11324864269071884	0.4776213207799262	0.34197384773066214		0.011557911981602659	0.09559060544613918	0.1404932530889423	0.13591123468994434	0.32080126700867134	0.6217068740510776	0.5802513963295832	0.630721628653046	0.06737806129187382	0.05417164424451114	0.0013585606090229271	0.0955047608555153	0.06816651104854621	0.06826879489015177	0.13616234824883217	0.16252544596246432	0.09878835275905579	0.187822497634587	0.20776156119572473	0.3731896206943941	0.2374159184238561	0.3306913847768394	0.2985972415948868	0.32993864510175314	0.15632770047658945	0.24427004895230453	0.3477166929587731	0.09477170903920135	0.040947081166850134	0.09915685891814373			0.35327889896259757		0.4054745066204067	0.06393223763996285	0.2706463708436619
FOOTPRINT_COST_PRE_W	0.2776865589286494	0.1602025388706324	0.3238939963782736	0.024429668067101992	0.30737707367681916	0.22089370559978877	0.8669384778879331	0.8660310864119238	0.3844347959251185	0.6145213453041912	0.09261136694149394	0.17529372824929196	0.18885612688116837	0.18885612688116837	0.2372822991374764	0.026739552717792936	0.12171432865533735	0.2693672968304449	0.7186110178342593	0.501612452453675	0.041657590414526574	0.651187344361812	0.7505725515956485	0.7703225482874476	0.7057103570653709	0.28905019189703224	0.47529865865992366	0.5603137019271053	0.0729934346523337	0.08482820955210937	0.6217068740510776	0.43811757129959705	0.2837382889655167	0.02606319661928528	0.20444045931589158	0.02606319661928528	0.1077243461978995	0.10322503175706402				0.05998217933138613	0.008614537272110888	0.09985956463911014	0.1934913690717964	0.05315178962718097	0.18531754819874877	0.0849077604854295	0.21362135707243635	0.19044984462447723	0.13441548227148278	0.32062725374726203	0.14003447509485797	0.08424942167903107	0.34115121414364635	0.2026139267559451	0.6424649669166415	0.4705658642764269	0.4000353594379045	0.35700610764813373	0.40001968684367045	0.40001968684367045		0.20177868465941554	0.2215477431417579	0.1076069929648836	0.31959139844651513	0.24485636977207753		0.19749810705291954	0.1232387324472657	0.12992238338067486	0.12317854693145781	0.15257248584131544	1.0	0.8742196563872832	0.9850876117193261	0.1675667590810282	0.20350898484454732	0.01147684102787071	0.04557954696455841	0.050788427297933744	0.04628183413317867	0.009770580320825286	0.07305743283396039	0.00980524176670388	0.14905550903537065	0.3023120977021633	0.38164973994706924	0.3299483474859223	0.40520577683585884	0.25098139319528695	0.20926285149916352	0.2036809225543457	0.13363458616898855	0.34269851372989707	0.13976094718130483	0.11479284420030077	0.15860849400460672			0.12694716040319584		0.39873521259299993	0.10317322377461105	0.17116146512033123
ABS_NODE_LINK_RATIO_DIV	0.5181714865523862	0.1937481232826649	0.5270476325773487	0.3051827542820316	0.08260996015849413	0.14718683226193086	0.6081878693955876	0.763238150961246	0.4568400320119195	0.6207775765173756	0.04761494227035106	0.13592528487190697	0.2049190761924213	0.2049190761924213	0.40125239138391716	0.09832903256522796	0.04010752288190546	0.24801507343504764	0.6267066358626406	0.43406032633750524	0.4074594273957501	0.8979634740982012	0.9418882056900669	0.9481969916811448	1.0	0.5527732609802303	0.6507143841712942	0.6170420196468694	0.3472992508949873	0.35164562192395143	0.8352977257352602	0.7319645182129638	0.2648306523963428	0.024862123771212337	0.22488987279296402	0.024862123771212337	0.14896021126555123	0.1429522846016898				0.18925260235959326	0.009620721096119982	0.0006485228042817704	0.04708196973646841	0.12950904420852033	0.06214941521020252	0.11341504295506652	0.27565069245776885	0.24954372686608742	0.04848036580948252	0.1748614277307612	0.04596582839066048	0.02236366588760977	0.1954022997560876	0.09931816486183272	0.40709622231029874	0.2107654200561371	0.3970928616771518	0.34606495124375564	0.39712563972044174	0.39712563972044174		0.03433181240635119	0.008867758881446369	0.03670266220434539	0.40269131910035816	0.23610473575434993		0.024150752138098447	0.06512777085556326	0.020435509629930477	0.3123133999579539	0.4883616726976586	0.7057103570653709	0.5884872476878666	0.7066311881898151	0.18673166132645636	0.20191552656635997	0.20773864480232862	0.260896820917458	0.22096838708149874	0.2642192477363153	0.30687222943216996	0.2915303219629945	0.23254038551637377	0.26022646528606747	0.18305362412647685	0.33908481443564514	0.19436356880703215	0.31926971597903653	0.011573415140810771	0.1357300534391398	0.16094993493697748	0.0585032361101557	0.10745509244761747	0.03594193267040402	0.030967705528893448	0.01630766606431687			0.17792359894356408		0.3973952493356163	0.05713004511623655	0.24586273133204353
variant_entropy_norm	0.3192042482582318	0.5693795520838785	0.26168043998004137	0.2776143908903222	0.22928247350898853	0.034010871833902195	0.26050200157518105	0.18451600664300827	0.27884833334826725	0.3212638644137247	0.03329636257631282	0.19988002687635284	0.4361727960870149	0.4361727960870149	0.1717626391077292	0.17570365211373662	0.3257463059185146	0.34791165727956685	0.19977280438793227	0.1955833657227121	0.2591913025651622	0.1380698711380817	0.14430443033852328	0.20835121410761662	0.1748614277307612	0.04762917287590466	0.03760315601931134	0.09357407910318129	0.23314671071783402	0.1838772606128631	0.305135045524368	0.2624509537855809	0.27949572249291427	0.15565150387078588	0.3442238142054223	0.15565150387078588	0.2987561472677631	0.2567753534425173				0.05307323365105152	0.0943836508133695	0.44333143157194244	0.2043039073528216	0.40209387819351267	0.5191936991348591	0.6037804632210857	0.6521781373392802	0.5880180224794261	0.38772580018976677	1.0	0.3841946595698623	0.7101052522350881	0.25051053315792177	0.32857235391884193	0.11487027128997532	0.12264327007368579	0.015062506660219757	0.08637575123999652	0.01510665604660908	0.01510665604660908		0.3130969391932076	0.383118683870433	0.21651692058562283	0.04504953760744533	0.04741890867435694		0.31316568942202494	0.16385164801668278	0.03107764719442363	0.28196691580073124	0.13731817607844551	0.32062725374726203	0.2787046823682881	0.28146562960291543	0.2740713011086811	0.04956398850799177	0.1537933688328962	0.21914630342779318	0.12401646855160416	0.007830953807857772	0.15091175747073252	0.26798782882584793	0.23076288545142237	0.32559711717080486	0.5047027833667607	0.419329004616382	0.47172641775616464	0.430618719710261	0.10796073817786322	0.17464299071205372	0.266989702882588	0.30936553945109824	0.15645024129626497	0.20632889317505168	0.24622508715067884	0.5028322316642416			0.2006623796868004		0.39077338438741105	0.27577101676111165	0.2472193222211726
ABS_MEAN_CLUST	0.33764944140094744	0.10126560666017247	0.2552851022353979	0.16362647052948984	0.11415560526170544	0.031558109475432354	0.3188842653575659	0.5301810700011799	0.3491260454530271	0.30952522365191004	0.27267164001360483	0.2774980052048355	0.13423811139702221	0.13423811139702221	0.4285278912445212	0.24693072060966503	0.0884262691136456	0.29342491360988987	0.27100176827456446	0.09287617826777336	0.4061542153260258	0.5437682271942509	0.5994093572109723	0.6336938605663215	0.6507143841712942	0.591772987252751	1.0	0.9367695922766466	0.5164872163592666	0.4711579449788029	0.5663635018667097	0.5567188337330549	0.01822512932474458	0.2304220074990793	0.0767713214219395	0.2304220074990793	0.026749012735541693	0.12193200355525459				0.1528867082556201	0.2461407441843579	0.02599734146535966	0.05095243692366969	0.11614112110471865	0.08584826721328463	0.051687735573396794	0.24837785146175087	0.2777176424257158	0.14871307687024102	0.03760315601931134	0.13194561961470097	0.002078088244886686	0.028745086358973236	0.1059827236255462	0.07910232591172099	0.018466509662826255	0.16848184684250572	0.06651578392010449	0.16853007993346977	0.16853007993346977		0.20675741392318892	0.12496314329637133	0.020066484874478346	0.06555229541176005	0.014791791875483452		0.2124978952883164	0.25185379924696355	0.08781353800897138	0.03969606169962612	0.23207287630370743	0.47529865865992366	0.29134158883387967	0.5055507943974165	0.08739724540960885	0.07196502010363871	0.004302807683210163	0.023822305243959504	0.005711942637208825	0.023236307600595595	0.12489742131896903	0.1443781799453773	0.14197074296309659	0.18642044178409103	0.2539286761835364	0.3391066983796381	0.25305220179361493	0.3181101309009658	0.052449534427927234	5.2093453236694667e-05	0.4307022829706042	0.07503719564826901	0.05523283544010696	0.032937282793700104	0.08741342198007514	0.024344182464109097			0.0845292742831429		0.3888890137465139	0.1811630816830355	0.3378830249943244
ABS_LINK_DENSITY	0.09737813381204279	0.21070926153397404	0.11955834196317956	0.43984135248065664	0.06699137430417741	0.1991607725336598	0.35898354772455854	0.46304384159198153	0.2347608994191837	0.09349194061421616	0.07647881231317259	0.2424797935657457	0.3997895589701055	0.3997895589701055	0.9088192376113704	0.41321602652192546	0.47276460040577806	0.534069602844129	0.3817749329485211	0.1810752562928915	0.596643749099057	0.6062788188055847	0.5964100256798043	0.5857035061414495	0.5527732609802303	1.0	0.591772987252751	0.6247544870079641	0.7099200489750271	0.6743344550558067	0.6023700308936792	0.20474838336414883	0.2656945638401851	0.31752002703315513	0.4239082721346519	0.31752002703315513	0.6096924181575828	0.6354509987272922				0.3833890485343376	0.09277023026405239	0.3221390144326437	0.507210981180549	0.42175341382633924	0.16439214904213537	0.3368759603793525	0.18759375025279484	0.2540090379426444	0.12582378477983655	0.04762917287590466	0.14286125082780943	0.37597001822268467	0.1098831775749375	0.10526534653599608	0.11030352250970242	0.025437929332995938	0.3574284456568478	0.3093370188999556	0.3574554112929527	0.3574554112929527		0.22646520519761557	0.0864795220824388	0.09596862757156553	0.3273902154276625	0.24485472348555926		0.23120506604684882	0.06869514204884597	0.06450139321013264	0.24143325051999634	0.20433052765092463	0.28905019189703224	0.3108337801494025	0.333756343261765	0.6261575669024434	0.3646339620373081	0.3018406940198144	0.2858675597834862	0.36656449402506625	0.2606550170552842	0.07274034383543247	0.009610594482578276	0.16645176148072074	0.10859067475676905	0.3992124067830939	0.3785272034516557	0.3991436904918344	0.40478711338905854	0.26230233387239826	0.4049436089049132	0.09394145189686022	0.2876492434116059	0.3960720640960447	0.42031852413421295	0.4870161626059642	0.23852493108687048			0.5939691046599367		0.3787477873387216	0.16208089258959685	0.2314998259456275
ABS_MEAN_DEGREE	0.49560757305094594	0.12803564838219592	0.45030845798533964	0.22205359540326888	0.008570104542852244	0.15880495663773034	0.6123228293860139	0.8247843251207065	0.3768013613761182	0.5320848582496361	0.029971114481532463	0.10391250744786286	0.17076293731032408	0.17076293731032408	0.46588100778447655	0.040410202297812885	0.16250829724973995	0.2938173360612417	0.673188536108466	0.60695770403884	0.42926926892795125	1.0	0.9600788051118337	0.8129456472787989	0.8979634740982012	0.6062788188055847	0.5437682271942509	0.5053120319008961	0.30698201979043926	0.34584828302707327	0.7580581000335337	0.676774373951754	0.33800343402620314	0.04898509025437929	0.17521982587759527	0.04898509025437929	0.050671878421114404	0.05072093711514772				0.15051427537055384	0.040052250629108124	0.09296763114217789	0.18408723591668044	0.14438011358725578	0.010710139110135734	0.0236876157033695	0.25339395064622816	0.20132955391022436	0.029621743641856015	0.1380698711380817	0.03516933339402655	0.02609356406577915	0.20437799585843713	0.13872729028049233	0.4601241928494167	0.18075270157807993	0.46186482522576633	0.5111092348967307	0.46189418564316237	0.46189418564316237		0.03485803995335738	0.10080164135416386	0.1359500646272254	0.5717190115204235	0.4254805639818665		0.0420620410576247	0.11749784799560127	0.08334879677979933	0.3281144403817728	0.4307633268231455	0.651187344361812	0.5835863952598743	0.662026582435902	0.10226578296929952	0.123832498659735	0.11677926754450221	0.15005068162714705	0.13829151368532644	0.12589609093288512	0.2371762234447534	0.2408684153971399	0.16061953255700248	0.2029821847942556	0.2294938113379013	0.3278495333924209	0.23905922601067575	0.31769004425295416	0.06801107248705529	0.19693860430862778	0.06760179418646009	0.06721166734929176	0.12021574779075886	0.06425463751604166	0.18132623287088315	0.09734149823348151			0.17484677586110434		0.37792451699671725	0.1232051103800726	0.17253698920543847
