	ALIGNMENTS_MARKOV	ABS_EDGES_ONLY_IN_LOG	ABS_EDGES_ONLY_IN_LOG_W	ABS_EDGES_ONLY_IN_LOG_BTW	ABS_EDGES_ONLY_IN_LOG_BTW_NORM	ABS_EDGES_ONLY_IN_LOG_CC	ABS_EDGES_ONLY_IN_MODEL	ABS_EDGES_ONLY_IN_MODEL_W	ABS_MAX_DEGREE	ABS_MAX_DEGREE_DIV	ABS_MAX_CLUSTER	ABS_MAX_CLUSTER_DIV	ABS_DEGREE_ENTROPY	ABS_DEGREE_ENTROPY_DIV	ABS_LINK_DENSITY_DIV	ABS_LOG_MAX_DEGREE	ABS_LOG_DEGREE_ENTROPY	ABS_LOG_LINK_DENSITY	ABS_MODEL_MAX_DEGREE	ABS_MODEL_DEGREE_ENTROPY	ABS_MODEL_LINK_DENSITY	LOG_EVENTS	LOG_EVENTS_TYPES	LOG_SEQS	LOG_UNIQUE_SEQS	LOG_PERC_UNIQUE_SEQS	LOG_AVG_SEQS_LENGTH	LOG_AVG_EDIT_DIST	PN_SILENT_TRANS	PN_PERC_SILENT_TRANS	PN_TRANS	PN_PLACES	PN_ARCS_MEAN	PN_ARCS_MAX	PN_IN_ARCS_MEAN	PN_OUT_ARCS_MEAN	PN_IN_ARCS_TRAN_MEAN	PN_OUT_ARCS_TRAN_MEAN	PN_IN_ARCS_INV_TRAN_MEAN	PN_OUT_ARCS_INV_TRAN_MEAN	FITNESS_50_FREQ	FITNESS_50_RAND	FITNESS_25_FREQ	FITNESS_25_RAND	PRECISION_50_FREQ	PRECISION_50_RAND	PRECISION_25_FREQ	PRECISION_25_RAND	DISCOVERY_ALG	PRECISION	FITNESS	TIME_MARKOV
ABS_EDGES_ONLY_IN_LOG	0.7100562678452508	1.0	0.6905745346021843	0.14272700423662685	0.3051285216083571	0.2271843773887652	0.2165720541280102	0.1914997293680527	0.37346175182821884	0.3803456888169713	0.04321215958361796	0.05775615014395729	0.23473797109110348	0.23473797109110348	0.42370339853341465	0.3162421999666878	0.39647857247895735	0.47688370839868616	0.14058440217166124	0.14679306901667954	0.2866483043678428	0.4330151392204994	0.5573083361376613	0.39456223836266674	0.2537322511232341	0.7353562313606016	0.4416538480286072	0.49252339405694856	0.053388221129227954	0.36547877073002316	0.5419147127527899	0.5200721908691834	0.36703507706842187	0.054843785584796134	0.36701947927917417	0.36701947927917417			0.09521808978691679	0.11241734019456111	0.7512560547023533	0.6717969418588247	0.7845495490573442	0.646219071101132	0.07273875217872652	0.09728379340562465	0.06402036440945132	0.09590666825293617	0.109761248924649	0.16292146601185595	0.10019423291547078	0.12304834548195172
ABS_LINK_DENSITY_DIV	0.4993196321900442	0.42370339853341465	0.548571850381774	0.6929690761800356	0.3784741089956933	0.059523983944588854	0.40386707728091276	0.35272706133785997	0.8584521901606638	0.6698372870328155	0.37737237012390173	0.22609939484577002	0.4471180048980994	0.4471180048980994	1.0	0.7381150848363106	0.8513820086002806	0.5446201017990284	0.34948755855424624	0.25856170504279713	0.0057868999815583145	0.05138348821523991	0.7947743006388992	0.025320948776679546	0.27394298419429547	0.3574287857422612	0.27968106221302463	0.3655522691553894	0.05690080124587045	0.2585302567474035	0.23598541260391923	0.2840838439030623	0.3226754927616644	0.13492826012708922	0.32267825324293037	0.32267825324293037			0.3330782003303542	0.3455155286752319	0.46955543269700223	0.5273894893596758	0.47517018438226416	0.4451310648189738	0.16892849104775862	0.335207750976752	0.1458918345010187	0.3398288477723956	0.265132640251763	0.28428418400734157	0.23041543936847228	0.1200660249466119
ABS_LOG_MAX_DEGREE	0.3999969623972468	0.3162421999666878	0.42303791266632995	0.5848532869896235	0.48605680763707493	0.008311540309924467	0.07237536930907733	0.01309473586393206	0.7676152090355582	0.5146078966376758	0.3696371039674669	0.22654779230535144	0.10777122272473585	0.10777122272473585	0.7381150848363106	1.0	0.8539152340851869	0.7365959214950639	0.13907701676318365	0.08245822544377679	0.3795947719770603	0.02486901491026493	0.8077962142265825	0.07249340510029455	0.26101564271595057	0.4998109613794974	0.40672168323469443	0.4688148940528375	0.2946764087471566	0.11399236971991394	0.2226074936018916	0.2836682553594662	0.04731539185160477	0.2251076290193704	0.04732602820349583	0.04732602820349583			0.19979584490157562	0.2040981757551213	0.3968422096420036	0.399694687910501	0.407908477952548	0.3109519284327504	0.051103302960826304	0.058133601770710815	0.10570897170583468	0.06662137171436992	0.08536906458278345	0.10148875587405365	0.2239122332498687	0.11526439269515384
PN_TRANS	0.4196961534259181	0.5419147127527899	0.3440496028598097	0.1770943088642591	0.19461676214063334	0.36670440802505294	0.5166259975538552	0.17965110907942258	0.3271988767439874	0.3637339573514356	0.044951934164299205	0.1610317833411856	0.14354872127099028	0.14354872127099028	0.23598541260391923	0.2226074936018916	0.2673039696776207	0.393711459268336	0.20085486771097144	0.08407070988732963	0.2951138649877319	0.24458994997557112	0.36590100536174225	0.2829133195868285	0.10944196603564567	0.5489734485844936	0.525833540151729	0.5251430282754919	0.21168595936992002	0.7545399667630449	1.0	0.9501683776570778	0.5019435310574325	0.06589153957600356	0.5019359802424698	0.5019359802424698			0.1835646160490322	0.1873077298458379	0.48978164328054	0.5077866379275127	0.46742428282587756	0.49352216836283996	0.2149261673441676	0.37851617562829626	0.20190076459235923	0.3938013665176718	0.48520206327761434	0.3066937023481897	0.2946272511929448	0.11166489384635173
PN_PLACES	0.42212387790018263	0.5200721908691834	0.35704696473061565	0.26927010771498905	0.2260788008226815	0.360642351971111	0.4869295703508355	0.2392603212953094	0.3832552462258648	0.4254006934330586	0.04881028533224962	0.14810430184247678	0.22673492868630693	0.22673492868630693	0.2840838439030623	0.2836682553594662	0.3138608962099367	0.4566348751817332	0.20530760240849993	0.1564254222310347	0.3387738914235882	0.20752577138103503	0.3828724658129756	0.2927839434486049	0.038101633614754375	0.5635129777891253	0.5419227447809987	0.5369587564219748	0.05222649199443456	0.5832459845241685	0.9501683776570778	1.0	0.43110283528990945	0.14080594893568568	0.4311039111026791	0.4311039111026791			0.310882626980634	0.3120169791087259	0.49856516906310916	0.520277916859166	0.475941722473028	0.49675454693396653	0.2099048314958233	0.3650709381729999	0.18761734362773078	0.39029706515049867	0.4736367329198186	0.3057167659962458	0.31177631743148976	0.09726380247545567
PN_IN_ARCS_INV_TRAN_MEAN	0.10953257918079602	0.09521808978691679	0.1650187365939311	0.26551444566835236	0.30959905374759683	0.0390678665526497	0.16350091984485296	0.2508656962504218	0.2948517122637662	0.30183210096115465	0.3113672252359831	0.2304355106108813	0.2517088718166927	0.2517088718166927	0.3330782003303542	0.19979584490157562	0.2907751228765137	0.22342918514165028	0.17396753531772557	0.1865367499395496	0.11604375153088996	0.016487295506594977	0.23077151038552174	0.030778440257424496	0.11685467211529928	0.0022170212667456763	0.14278667237787798	0.13230988514325356	0.2221319815089409	0.07660297278419187	0.1835646160490322	0.310882626980634	0.2029356976377919	0.7465003453452648	0.20294574244674063	0.20294574244674063			1.0	0.9942421142985355	0.08909267487298565	0.1516327930933702	0.08427065474269908	0.09089211911755687	0.2569182356784764	0.2603158373095149	0.23885786270781534	0.31450374141371634	0.5853549022048319	0.12788272543867182	0.0033177681626594896	0.09517049587526563
PN_OUT_ARCS_INV_TRAN_MEAN	0.11743168855431534	0.11241734019456111	0.17628323905997284	0.26832246546713995	0.30474500074218697	0.04281936232488058	0.1726516005737683	0.249424795441776	0.30269889993360893	0.3095146284344507	0.3123898218786099	0.22701448473827018	0.2533469753404551	0.2533469753404551	0.3455155286752319	0.2040981757551213	0.29356234454330926	0.2187506342362545	0.18029332177264254	0.18762995107797018	0.10019011743315968	0.014694228512666772	0.24261514842357412	0.007350706862342852	0.11878019723268403	0.016830165015040713	0.13501669667914618	0.12449998931726587	0.22029897028671402	0.08078241874081361	0.1873077298458379	0.3120169791087259	0.20978350474325344	0.7570995772225031	0.20979526958337738	0.20979526958337738			0.9942421142985355	1.0	0.0988969415576607	0.16090326007654865	0.09415271367606691	0.10843018893350928	0.2468205379315668	0.25765842027029673	0.23374332939860865	0.3118919345240349	0.598634244707563	0.12189900737892348	0.001992335995921205	0.09346298325761905
PN_ARCS_MAX	0.02625709362568738	0.054843785584796134	0.02876735357862161	0.1949194395727072	0.2591074385697571	0.019512155899246438	0.13410179168096073	0.2686526591095706	0.008325504977815467	0.025267023989953372	0.31287420423534174	0.20366314626075577	0.24835132434384852	0.24835132434384852	0.13492826012708922	0.2251076290193704	0.26499863400018203	0.29716133615095364	0.31783609942930036	0.31446761953906927	0.3678493610768237	0.12719306670445343	0.2338844202665508	0.1354083067004804	0.06141260014387633	0.1663432091328766	0.03257316043596818	0.05566605101492866	0.32722637838135094	0.01914753281285655	0.06589153957600356	0.14080594893568568	0.5602529117698702	1.0	0.5602644531598324	0.5602644531598324			0.7465003453452648	0.7570995772225031	0.024126846073493028	0.039191865156465486	0.02071945234807435	0.0751066357104639	0.04527346417655209	0.10349493972091386	0.04022057906794038	0.04952566347047261	0.42480374119474457	0.1258358505987861	0.05217549308916217	0.09002480356800463
ABS_EDGES_ONLY_IN_LOG_CC	0.2029995182018334	0.2271843773887652	0.14616653698729512	0.09526919462733677	0.22736451333878438	1.0	0.26441171331785096	0.16256293167438765	0.10250306629125616	0.17671329035021713	0.09137456046074974	0.0433473128939652	0.12103746436037069	0.12103746436037069	0.059523983944588854	0.008311540309924467	0.020510575722807265	0.027211052026725368	0.1405375261955363	0.1174068286283814	0.09272180513375387	0.18924794842981127	0.1538709300646623	0.13660500223979544	0.11822307676275258	0.25987952315209695	0.3556826496323697	0.42584846564054396	0.034011371285738654	0.141653803345261	0.36670440802505294	0.360642351971111	0.2019200422268457	0.019512155899246438	0.20191680479045415	0.20191680479045415			0.0390678665526497	0.04281936232488058	0.306355577742481	0.26468259501271885	0.2892283044657876	0.22488382793118328	0.008504550248047164	0.18957248006842864	0.0031061413477247364	0.18728651092972	0.08082574265587829	0.14435773403342678	0.13121001346179892	0.08213632111772706
FITNESS_50_FREQ	0.9121178733803554	0.7512560547023533	0.8930484844888857	0.22737941287372498	0.34211350521107325	0.306355577742481	0.19012884188362406	0.3441068413401649	0.5044339315561178	0.475559189344609	0.07548383133774883	0.007254432752126993	0.35320586101678586	0.35320586101678586	0.46955543269700223	0.3968422096420036	0.3845960553127802	0.49376414865991375	0.22814098539016567	0.26864878665509284	0.2372305336481788	0.3145542479586889	0.5301400636214512	0.3348620295104174	0.04158402846395952	0.6161395924258588	0.3769916995530403	0.46604259545833465	0.0015572242631155717	0.31587773852225287	0.48978164328054	0.49856516906310916	0.41152338897957086	0.024126846073493028	0.4115250550426545	0.4115250550426545			0.08909267487298565	0.0988969415576607	1.0	0.897920172039148	0.9882774782359661	0.8364014555647619	0.0557281383680387	0.11129517012471242	0.05172828894143619	0.12494208754106828	0.12438316097378121	0.019761724054173847	0.47572102746272926	0.0638328097691279
ABS_MAX_CLUSTER	0.08843359402126168	0.04321215958361796	0.15935280539365512	0.20046633203550843	0.25752574180886206	0.09137456046074974	0.0595426222083876	0.03060473041898837	0.25656839958951766	0.111991352408225	1.0	0.673628673101774	0.10017686991463505	0.10017686991463505	0.37737237012390173	0.3696371039674669	0.4424715315052859	0.25992285738421356	0.093267457501254	0.006776488168629123	0.12615902994158537	0.0709841283262735	0.44344711829539085	0.10952277321729594	0.18285782991751118	0.05228287736365412	0.06980623450778728	0.009074273672114112	0.04277288783747077	0.018077857527036747	0.044951934164299205	0.04881028533224962	0.17408543352575365	0.31287420423534174	0.17409031942121125	0.17409031942121125			0.3113672252359831	0.3123898218786099	0.07548383133774883	0.037771999328664124	0.07337476515395136	0.0798369177106184	0.15292321905227169	0.07741746650854828	0.13443434761859788	0.07548867751214178	0.1430086649302671	0.11718279443480491	0.045909642189910595	0.06378986763801882
FITNESS	0.4562477456368611	0.10019423291547078	0.45817132385096615	0.23999043223854027	0.14710625920807685	0.13121001346179892	0.12044494357383699	0.22311516606757917	0.30755976885863456	0.2517336510988919	0.045909642189910595	0.05153650681687208	0.2123589026992175	0.2123589026992175	0.23041543936847228	0.2239122332498687	0.182177739495276	0.16093534637962775	0.18022426950624482	0.1733442658870768	0.09300247661514993	0.10569551550434776	0.17013121513422433	0.13834670248193492	0.38044522909412615	0.20119371459441535	0.19040231661566023	0.2625415810403357	0.04399664293182347	0.262395671648751	0.2946272511929448	0.31177631743148976	0.250143799970437	0.05217549308916217	0.2501583243330223	0.2501583243330223			0.0033177681626594896	0.001992335995921205	0.47572102746272926	0.44505890067300274	0.41700509584416356	0.4243633121644859	0.1004757753967723	0.03645059323081619	0.13709084229960722	0.00299578505559948	0.2305702681792415	0.3018094982152642	1.0	0.060055469661492576
FITNESS_25_FREQ	0.9107260705593406	0.7845495490573442	0.8932811401281163	0.21496018217675425	0.36353048962360535	0.2892283044657876	0.17090059126019072	0.32427721330988224	0.49546241595164914	0.4636808891933526	0.07337476515395136	0.02205867865220592	0.34129508543684145	0.34129508543684145	0.47517018438226416	0.407908477952548	0.3988839497360923	0.5040296750546562	0.20153562729263272	0.2535316161309278	0.2497952673405205	0.34616989406772564	0.5433293377611905	0.34007085581768526	0.07550755046985308	0.6354557191129193	0.36467655263210835	0.45533379828263426	0.0071408223565257445	0.29160207905193214	0.46742428282587756	0.475941722473028	0.38964684890605067	0.02071945234807435	0.38964574286275644	0.38964574286275644			0.08427065474269908	0.09415271367606691	0.9882774782359661	0.8849177204933599	1.0	0.8232609017377347	0.0599545676004812	0.11213750601458033	0.06177179979006371	0.12047292930301945	0.09547271538953728	0.04323421482059757	0.41700509584416356	0.05631531149918093
LOG_SEQS	0.2937266808292145	0.39456223836266674	0.28040759376411745	0.05528484999362755	0.05267836445049673	0.13660500223979544	0.01291042417340095	0.1535541204848818	0.008582495462092471	0.01504039843778728	0.10952277321729594	0.026989591703644004	0.11635456921590846	0.11635456921590846	0.025320948776679546	0.07249340510029455	0.04216507240090828	0.14866161618819915	0.10480291764753871	0.12814281250833953	0.23606955598089385	0.7825819349063876	0.23097930062209768	1.0	0.3010346656249679	0.5538025277266987	0.3891525145538015	0.3767887396617082	0.1598529400726888	0.08865242330939947	0.2829133195868285	0.2927839434486049	0.01713870776342618	0.1354083067004804	0.017136623341078253	0.017136623341078253			0.030778440257424496	0.007350706862342852	0.3348620295104174	0.3032254813259871	0.34007085581768526	0.39529743221842867	0.22956502405496715	0.1789129936437922	0.22721053022632848	0.1715309058995548	0.016759989896701397	0.14388320728709247	0.13834670248193492	0.03790610765410338
LOG_UNIQUE_SEQS	0.0524388701909749	0.2537322511232341	0.010853199241502258	0.37142577405857585	0.1296154105381067	0.11822307676275258	0.11487150141956493	0.09340255373369741	0.2622319661180109	0.20620776720930403	0.18285782991751118	0.04725508330270318	0.12057912359008628	0.12057912359008628	0.27394298419429547	0.26101564271595057	0.27936258982535517	0.18073505038610155	0.07181683842315614	0.05893354606195909	0.05505787156230882	0.6693703128551618	0.09261084038717503	0.3010346656249679	1.0	0.14555993780489623	0.12372280006597927	0.0968089593147783	0.15067810568448922	0.03368059307733474	0.10944196603564567	0.038101633614754375	0.07610646029070542	0.06141260014387633	0.0761049032828569	0.0761049032828569			0.11685467211529928	0.11878019723268403	0.04158402846395952	0.009484390927587856	0.07550755046985308	0.034094602720604876	0.09658473090955338	0.057860787390047304	0.10457833405983177	0.09344021688813722	0.140319301457663	0.026014927591838266	0.38044522909412615	0.036483253423357384
LOG_AVG_EDIT_DIST	0.413780316466038	0.49252339405694856	0.3420315926956909	0.23189732947366315	0.3165049978681007	0.42584846564054396	0.18454743896839879	0.10171796111223037	0.3814059287787431	0.2883235204859032	0.009074273672114112	0.09007696217984318	0.06687356070128539	0.06687356070128539	0.3655522691553894	0.4688148940528375	0.41180647720905406	0.4763389567649183	0.047550863085428385	0.16618339283111852	0.3164818527910816	0.31216938181945514	0.5481103072525335	0.3767887396617082	0.0968089593147783	0.7626123559847638	0.974269671529883	1.0	0.1631730445196222	0.25246431891829646	0.5251430282754919	0.5369587564219748	0.2688425672250787	0.05566605101492866	0.268855695202652	0.268855695202652			0.13230988514325356	0.12449998931726587	0.46604259545833465	0.4342535155737832	0.45533379828263426	0.4177356410332921	0.2467979889833298	0.04023048578091159	0.24792925338872765	0.0541598912562284	0.0006799680346627276	0.04841004386896575	0.2625415810403357	0.03442911479328469
FITNESS_50_RAND	0.836872925161327	0.6717969418588247	0.8177982473342861	0.27120017517630807	0.2752379156198003	0.26468259501271885	0.2587004162944006	0.380700314917027	0.554033169431719	0.4958040027471156	0.037771999328664124	0.03499845987595605	0.3982954243771949	0.3982954243771949	0.5273894893596758	0.399694687910501	0.41716374736551864	0.4479160936227943	0.3197706674675441	0.3078387077115941	0.16291910566467413	0.22725010642183316	0.546582075377467	0.3032254813259871	0.009484390927587856	0.534533767728815	0.3600776626182993	0.4342535155737832	0.024091456970886858	0.3591732732264762	0.5077866379275127	0.520277916859166	0.4663994204303093	0.039191865156465486	0.46639805373944143	0.46639805373944143			0.1516327930933702	0.16090326007654865	0.897920172039148	1.0	0.8849177204933599	0.9000086784526354	0.021387147258477034	0.16471384938561923	0.02545163963579014	0.1868343033349845	0.18155239493626332	0.06862635917543518	0.44505890067300274	0.03345841613438353
ABS_MAX_CLUSTER_DIV	0.0005900350002442701	0.05775615014395729	0.0786242418918791	0.09928702781009068	0.06570484264980411	0.0433473128939652	0.2147020034099741	0.009862978553324261	0.1395312347608385	0.023310034111987607	0.673628673101774	1.0	0.07882872930266267	0.07882872930266267	0.22609939484577002	0.22654779230535144	0.2815680768280091	0.14489742932680877	0.07826577706224395	0.019232371350458462	0.1534664897330132	0.02487438729785608	0.3140319092761873	0.026989591703644004	0.04725508330270318	0.08552826134247321	0.1295560747026508	0.09007696217984318	0.10560278273254312	0.10389968956791465	0.1610317833411856	0.14810430184247678	0.19491055374924995	0.20366314626075577	0.19492130131327598	0.19492130131327598			0.2304355106108813	0.22701448473827018	0.007254432752126993	0.03499845987595605	0.02205867865220592	0.025981090333116526	0.161260109083835	0.14052893885054069	0.17173622365455823	0.13074756925341438	0.03783039366187486	0.14926010028287853	0.05153650681687208	0.032111442336537316
ABS_EDGES_ONLY_IN_LOG_BTW	0.20815718529535424	0.14272700423662685	0.2635023511706157	1.0	0.07122396891083273	0.09526919462733677	0.20261035310060854	0.06364162420746117	0.5286190319368494	0.3597212418635109	0.20046633203550843	0.09928702781009068	0.15612650311816845	0.15612650311816845	0.6929690761800356	0.5848532869896235	0.7246756567900704	0.4437368854511696	0.052573508841805644	0.00754851326623326	0.17641806080313546	0.12381608261352808	0.5451719123657965	0.05528484999362755	0.37142577405857585	0.2538147519072325	0.24262614931142512	0.23189732947366315	0.2760460977056857	0.12176395488749321	0.1770943088642591	0.26927010771498905	0.10677139732526694	0.1949194395727072	0.10677640599668695	0.10677640599668695			0.26551444566835236	0.26832246546713995	0.22737941287372498	0.27120017517630807	0.21496018217675425	0.23984728262982027	0.1106374964191746	0.15676505808623917	0.07677476046572498	0.16115213121516545	0.1948483992161049	0.16508368734474885	0.23999043223854027	0.0305093300504177
LOG_AVG_SEQS_LENGTH	0.3187673505579979	0.4416538480286072	0.24959347824909534	0.24262614931142512	0.2337695428156888	0.3556826496323697	0.15004642686841418	0.20363527083353472	0.29208431221627673	0.21043612512478804	0.06980623450778728	0.1295560747026508	0.16462094938042987	0.16462094938042987	0.27968106221302463	0.40672168323469443	0.34863510440453505	0.4551018214723239	0.10410472308066891	0.25293589294038266	0.3505635928302188	0.31434409981242617	0.4853753666290508	0.3891525145538015	0.12372280006597927	0.7614722744941218	1.0	0.974269671529883	0.19053015265972872	0.2424382431931084	0.525833540151729	0.5419227447809987	0.23924075066251776	0.03257316043596818	0.23925172175446635	0.23925172175446635			0.14278667237787798	0.13501669667914618	0.3769916995530403	0.3600776626182993	0.36467655263210835	0.3633761496376695	0.2699223035996606	0.08904434134292573	0.2718759531814615	0.10131045128496881	0.01170932190669841	0.0321215820328871	0.19040231661566023	0.023845604510563684
ABS_EDGES_ONLY_IN_LOG_W	0.9800519835625369	0.6905745346021843	1.0	0.2635023511706157	0.35827151338667995	0.14616653698729512	0.14170541770399353	0.37984943532795745	0.5513740782049135	0.4837379102717917	0.15935280539365512	0.0786242418918791	0.39898437542601123	0.39898437542601123	0.548571850381774	0.42303791266632995	0.46139272298749445	0.40846646146584487	0.276185540341347	0.29959990193854197	0.1611137559962196	0.2806880698311676	0.5320601619894989	0.28040759376411745	0.010853199241502258	0.5191610111079923	0.24959347824909534	0.3420315926956909	0.002152214063839078	0.26495990691047466	0.3440496028598097	0.35704696473061565	0.35215067879150225	0.02876735357862161	0.3521454209111574	0.3521454209111574			0.1650187365939311	0.17628323905997284	0.8930484844888857	0.8177982473342861	0.8932811401281163	0.7539168216187596	0.10790236056898635	0.05495104614863997	0.11203055752002505	0.053403279665377376	0.09364272272005827	0.11607602137496013	0.45817132385096615	0.01986540003171493
LOG_EVENTS	0.3010112933857051	0.4330151392204994	0.2806880698311676	0.12381608261352808	0.05289118620520527	0.18924794842981127	0.007272950702838518	0.12382658170657558	0.034936276350410314	0.02224933748439331	0.0709841283262735	0.02487438729785608	0.13036072376301314	0.13036072376301314	0.05138348821523991	0.02486901491026493	0.03514274458067842	0.07137807917195346	0.11132786515995276	0.12376966674929468	0.13899098351988645	1.0	0.16759841252284632	0.7825819349063876	0.6693703128551618	0.4928453362130908	0.31434409981242617	0.31216938181945514	0.005390512842099142	0.05796103356385248	0.24458994997557112	0.20752577138103503	0.09639000206344146	0.12719306670445343	0.09638806479159998	0.09638806479159998			0.016487295506594977	0.014694228512666772	0.3145542479586889	0.22725010642183316	0.34616989406772564	0.250444979519092	0.1505813245122523	0.07281095412135521	0.15135385777407473	0.083826604888245	0.04698592601980006	0.04659138321378397	0.10569551550434776	0.018683036155109894
ALIGNMENTS_MARKOV	1.0	0.7100562678452508	0.9800519835625369	0.20815718529535424	0.36820816362389414	0.2029995182018334	0.16747727974275514	0.3775003500096174	0.5199227149375982	0.4632468647525776	0.08843359402126168	0.0005900350002442701	0.38586403952705806	0.38586403952705806	0.4993196321900442	0.3999969623972468	0.4280020604012459	0.40757715094586167	0.2580778225710784	0.29389576674146173	0.18317307159708618	0.3010112933857051	0.5110822205069948	0.2937266808292145	0.0524388701909749	0.5532424510817495	0.3187673505579979	0.413780316466038	0.024711718601826985	0.3065444750870548	0.4196961534259181	0.42212387790018263	0.391470887379442	0.02625709362568738	0.3914705078932848	0.3914705078932848			0.10953257918079602	0.11743168855431534	0.9121178733803554	0.836872925161327	0.9107260705593406	0.7834978906824535	0.10090458212662615	0.07188511111519137	0.11174744379050126	0.06598264388989875	0.07457387806113312	0.08077603824571486	0.4562477456368611	0.017567712197699044
FITNESS_25_RAND	0.7834978906824535	0.646219071101132	0.7539168216187596	0.23984728262982027	0.1685245854407731	0.22488382793118328	0.23383756903533723	0.34875969120390893	0.4634590050792064	0.4013141159772975	0.0798369177106184	0.025981090333116526	0.37077763265123054	0.37077763265123054	0.4451310648189738	0.3109519284327504	0.348379336963402	0.371475192956945	0.304113655439454	0.2952291687877821	0.17346711363468464	0.250444979519092	0.49761506010876916	0.39529743221842867	0.034094602720604876	0.5068260623143138	0.3633761496376695	0.4177356410332921	0.046735863016177326	0.3605216057641738	0.49352216836283996	0.49675454693396653	0.4571801879824247	0.0751066357104639	0.4571779196607315	0.4571779196607315			0.09089211911755687	0.10843018893350928	0.8364014555647619	0.9000086784526354	0.8232609017377347	1.0	0.02973651519113713	0.11515152881003841	0.024293959821212765	0.15128222498807833	0.20575366449776258	0.03458584410177584	0.4243633121644859	0.005680133057581229
PN_IN_ARCS_TRAN_MEAN																																																				
PN_OUT_ARCS_TRAN_MEAN																																																				
