	ALIGNMENTS_MARKOV	ABS_EDGES_ONLY_IN_LOG	ABS_EDGES_ONLY_IN_LOG_W	ABS_EDGES_ONLY_IN_LOG_BTW	ABS_EDGES_ONLY_IN_LOG_BTW_NORM	ABS_EDGES_ONLY_IN_LOG_CC	ABS_EDGES_ONLY_IN_MODEL	ABS_EDGES_ONLY_IN_MODEL_W	ABS_MAX_DEGREE	ABS_MAX_DEGREE_DIV	ABS_MAX_CLUSTER	ABS_MAX_CLUSTER_DIV	ABS_DEGREE_ENTROPY	ABS_DEGREE_ENTROPY_DIV	ABS_LINK_DENSITY_DIV	ABS_LOG_MAX_DEGREE	ABS_LOG_DEGREE_ENTROPY	ABS_LOG_LINK_DENSITY	ABS_MODEL_MAX_DEGREE	ABS_MODEL_DEGREE_ENTROPY	ABS_MODEL_LINK_DENSITY	PN_SILENT_TRANS	PN_TRANS	PN_PLACES	PN_ARCS_MEAN	PN_ARCS_MAX	LOG_EVENTS	LOG_EVENTS_TYPES	LOG_SEQS	LOG_UNIQUE_SEQS	LOG_PERC_UNIQUE_SEQS	LOG_AVG_SEQS_LENGTH	LOG_AVG_EDIT_DIST	FITNESS_50_FREQ	FITNESS_50_RAND	FITNESS_25_FREQ	FITNESS_25_RAND	PRECISION_LOG_50_FREQ	PRECISION_LOG_50_RAND	PRECISION_LOG_25_FREQ	PRECISION_LOG_25_RAND	DISCOVERY_ALG	PRECISION	FITNESS
ABS_EDGES_ONLY_IN_LOG_CC	0.10137373587731513	0.1854199016764899	0.08544079312207244	0.13250982482296345	0.0784485284929973	1.0	0.15442186714767753	0.15216025209903153	0.033059650862942	0.05344631996845992	0.23125270054437244	0.4635127432255045	0.025963536736281042	0.025963536736281042		0.16264414915640624	0.18363127370755822	0.04200985708168902	0.2124696399274878	0.16242485224724706	0.044656896394479985	0.10566687824374309	0.21442455730182614	0.21091759025475357	0.33042835654836206	0.14087587152821518	0.1591740645238951	0.11655539491142725	0.25075242417121013	0.23208725701964483	0.1680909874996215	0.05888276037049822	0.025918922792680772	0.19764845442402415	0.18191372596980834	0.18996952735586026	0.1794213554296372	0.09641851386666479	0.13756889265804687	0.06931057002696893	0.10737817526007395	0.009340613424320928	0.1495852575355285	0.21495073891511998
PRECISION_LOG_25_RAND	0.12855595426054858	0.03178672658585334	0.14881632092878236	0.04430012129239889	0.21261172205312695	0.10737817526007395	0.8573256648447009	0.7132314322168632	0.3605622487799552	0.5328794504514962	0.21777778661847508	0.05655376616263898	0.36814078955274926	0.36814078955274926		0.017089462529556995	0.0853145249712686	0.2440191485618953	0.6698054363557966	0.5287330051649686	0.13970277065506967	0.3973899367219186	0.37896102283188565	0.3809977090973291	0.5474012033240917	0.023977507061383584	0.09908840508229445	0.06374087044788886	0.18745348277865367	0.17432335111065667	0.15929981540842397	0.22516093437857299	0.15665066675170317	0.16293825022581526	0.199932057707249	0.13847377611364156	0.17724668769623636	0.8562031750626323	0.9606423690453215	0.8691572510604226	1.0	0.43737074861730074	0.926350935132208	0.20439963805511144
PRECISION_LOG_50_RAND	0.143342326008792	0.020859981340189484	0.15345493367676	0.008053055655898823	0.17325984549095777	0.13756889265804687	0.8607058972866685	0.7383958166756656	0.35668952069634613	0.5250122737351275	0.20654254743343636	0.013908256098996872	0.37055139225103984	0.37055139225103984		0.027975641815672556	0.09683704158555427	0.26950461907338924	0.6795636698799957	0.5479474420886009	0.14749049676126313	0.4215678840478592	0.3666268683900212	0.3581711838335174	0.5685339434514914	0.042470616266059726	0.09814113940464546	0.06683271588233959	0.1971151958445877	0.15345493669887225	0.18128853592189512	0.22007941816626345	0.1567297977000097	0.15695099812423477	0.1826511667560166	0.13552404328249243	0.14161006981725063	0.8736656688970603	1.0	0.8746995733487049	0.9606423690453215	0.4168355520753934	0.9670585244024607	0.1888648280429329
ABS_MODEL_MAX_DEGREE	0.1713469926050158	0.1033019639934187	0.19940248157263613	0.0023454676348282377	0.3722126881601184	0.2124696399274878	0.7429028824701249	0.8344926948845316	0.3538350242962095	0.5069559251386531	0.05652625697655653	0.13723202347191588	0.46258423486200145	0.46258423486200145		0.2206985935105878	0.2671683597313091	0.340072753154541	1.0	0.8427709742741704	0.354814696543772	0.33588808628029543	0.08254306174051766	0.11405433910270223	0.6455422521998597	0.31873366712531476	0.1413466567536769	0.1213426398472104	0.13476789951758625	0.010881015001957256	0.23558079979344485	0.22199185156450169	0.19344914121468282	0.14758885052071483	0.22867430198061356	0.1281963283223462	0.23262416297302285	0.5624322186551782	0.6795636698799957	0.5861828525916265	0.6698054363557966	0.17553243114479042	0.6775406769246253	0.18759055181856596
LOG_UNIQUE_SEQS	0.10000182127052698	0.3107723790920533	0.05601589769963744	0.13285102664817738	0.11929459332231074	0.23208725701964483	0.12729532418035774	0.09429345753872528	0.18433614341900006	0.13264923543012125	0.2911327294606466	0.20601562870001938	0.06338024697797699	0.06338024697797699		0.18277078001143987	0.05965328823553878	0.08040867655113704	0.010881015001957256	0.032909418390990146	0.10312235913351306	0.15808473484316218	0.17964183003541206	0.07743476107440835	0.13574252500162737	0.1438005597761935	0.4829771519525505	0.02727112565642428	0.31431058289561575	1.0	0.23660652173284835	0.24220296421437873	0.2065228756413443	0.16742770607775362	0.12885905821344268	0.16579194241152373	0.1867576298014528	0.19973818279392874	0.15345493669887225	0.18317429027454074	0.17432335111065667	0.15953226203704465	0.11456982987486046	0.1794370693865084
ABS_MAX_CLUSTER	0.2196352867082691	0.12252092172972102	0.26645767446385915	0.12256263268141304	0.023730877798253964	0.23125270054437244	0.08363656427698535	0.26472090676884685	0.2847962737639505	0.2242128681836954	1.0	0.7252634245136352	0.3017499499671776	0.3017499499671776		0.2557897196355243	0.14801832587062827	0.11415673280677159	0.05652625697655653	0.19205963468122164	0.0879875759594599	0.10886392601602143	0.0303911513291073	0.048993049849662774	0.0435534343759225	0.2479518527283424	0.020571162970580058	0.24582819935756064	0.17322228384266716	0.2911327294606466	0.031840292657349556	0.19176898497420808	0.04319655678207491	0.17347788927533248	0.0688408437824094	0.1939037076738155	0.05204064273282785	0.12359445008139147	0.20654254743343636	0.12406870588436643	0.21777778661847508	0.0778170587373074	0.21541675466550367	0.13814284569534654
DISCOVERY_ALG	0.05486918904050667	0.12532711863602614	0.04995324653258327	0.20231123706159926	0.06132614604322844	0.009340613424320928	0.34007316737932514	0.16646748565514355	0.22170392021005814	0.24197542422897836	0.0778170587373074	0.03215783092044214	0.21617528047055098	0.21617528047055098		0.1286584704173321	0.19984666374968527	0.20436866495292058	0.17553243114479042	0.037546747445198536	0.39206537706234157	0.1931951771565387	0.4924534918252437	0.4947419064563693	0.07316174468014075	0.4875870258838312	0.07782290365886126	0.18510946396127426	0.0173225160023456	0.15953226203704465	0.025640976411473913	0.011045875913386407	0.030078014568078012	0.04348153795029027	0.10638097186013144	0.03129545177330302	0.14263533750174012	0.3842337422038469	0.4168355520753934	0.389897524521236	0.43737074861730074	1.0	0.36634071124040013	0.057343326241102464
PRECISION_LOG_25_FREQ	0.01012483692665461	0.11115694930360726	0.0031824360148416655	0.06965795136914234	0.2327535355578622	0.06931057002696893	0.7214665381246608	0.6151669567474356	0.19415737872836644	0.3572735147137415	0.12406870588436643	0.013277347439233101	0.22207978171574058	0.22207978171574058		0.14159503189843053	0.18725973356670392	0.32638032207329776	0.5861828525916265	0.4715463310765775	0.18083086729879227	0.3934466560275609	0.21506745707371572	0.20766740137304573	0.4239640397005086	0.024617921332961215	0.16377235131472972	0.19646502681191877	0.2311056569651626	0.18317429027454074	0.31391982108089794	0.3859374053830933	0.3399421979013928	0.008822699776978965	0.055312515685328	0.02987619410350998	0.016798425640177	0.9786715956754408	0.8746995733487049	1.0	0.8691572510604226	0.389897524521236	0.8714391058497237	0.04609631333491428
ABS_MAX_CLUSTER_DIV	0.08457701718319675	0.04955658259203564	0.1272688227556993	0.09512816509544003	0.00882143646524778	0.4635127432255045	0.08528412623551818	0.009119323989293637	0.17081532417353457	0.07620990406325426	0.7252634245136352	1.0	0.1852807045303764	0.1852807045303764		0.26176939152196865	0.2678237762573475	0.033219559197217724	0.13723202347191588	0.0652105484228517	0.02621993053046974	0.09839522670130461	0.07886052128676097	0.11084566549036688	0.09714668263685149	0.21552007497129003	0.048488240761293176	0.23065205746857675	0.12370743745389201	0.20601562870001938	0.008175067512455053	0.03362975946515108	0.047900180082743334	0.02920337231808171	0.035192800621485214	0.04887400965831259	0.01910891544772874	0.014870941306500648	0.013908256098996872	0.013277347439233101	0.05655376616263898	0.03215783092044214	0.021627979436020746	0.04250492756554942
PN_ARCS_MAX	0.06279984472404329	0.07399500347003524	0.021678428687119736	0.2905296618458644	0.24611042792018722	0.14087587152821518	0.11243965027220836	0.2603381094630279	0.1899002523750221	0.14566376542837578	0.2479518527283424	0.21552007497129003	0.06396927351780907	0.06396927351780907		0.3818831340932181	0.37590452406748054	0.3150171733231997	0.31873366712531476	0.3480706690522502	0.38254893399426726	0.29958942118043025	0.17836011848439406	0.25849722406764775	0.5186941659499267	1.0	0.17317885118994245	0.3462857982827462	0.16558049066113495	0.1438005597761935	0.24064339587224953	0.08531459658610538	0.11523003679628128	0.01175233454969292	0.029018043228383375	0.010268878748380127	0.06702923471990099	0.007021975576265769	0.042470616266059726	0.024617921332961215	0.023977507061383584	0.4875870258838312	0.07080263143716467	0.03817498892227524
PRECISION_LOG_50_FREQ	0.01806210859025945	0.13925684988900788	0.009766047430535873	0.12206161150352839	0.2127085622360855	0.09641851386666479	0.7038943352646372	0.6119539055984703	0.19312306872916885	0.3500902656340852	0.12359445008139147	0.014870941306500648	0.2044431086918455	0.2044431086918455		0.129193097801673	0.20538513718841397	0.31403104013813754	0.5624322186551782	0.46938879386406007	0.16181141085455206	0.3558087117866577	0.1924850509763885	0.20118573010762825	0.40212472271341176	0.007021975576265769	0.17635095227348638	0.20942478787379865	0.24269129087753444	0.19973818279392874	0.3176763794201204	0.40726641450431145	0.3683851734435954	0.026833612987878796	0.034049156215221886	0.043748835789824685	0.006707078065320669	1.0	0.8736656688970603	0.9786715956754408	0.8562031750626323	0.3842337422038469	0.8745145463727462	0.03076455028423224
PN_SILENT_TRANS	0.016576779938327985	0.04114646661920288	0.046972362139448866	0.1793060002796791	0.33679207593175714	0.10566687824374309	0.37723581473136536	0.1904114144872131	0.19136202714583472	0.10376532178759645	0.10886392601602143	0.09839522670130461	0.09600133840391444	0.09600133840391444		0.39942488766076817	0.2798836955638443	0.366760597832817	0.33588808628029543	0.14428691611569733	0.16752407273484024	1.0	0.20272195203855078	0.07748821375719284	0.4570239915726117	0.29958942118043025	0.12075064481316072	0.273091812855684	0.20637855081557527	0.15808473484316218	0.2617549357138279	0.25807819430175444	0.22734378565168	0.043727093369187446	0.029184207116967058	0.048641405504512625	0.013600916727821499	0.3558087117866577	0.4215678840478592	0.3934466560275609	0.3973899367219186	0.1931951771565387	0.38900557610503667	0.006961359865337347
ABS_LINK_DENSITY_DIV																																												
