	ALIGNMENTS_MARKOV	ABS_EDGES_ONLY_IN_LOG	ABS_EDGES_ONLY_IN_LOG_W	ABS_EDGES_ONLY_IN_LOG_BTW	ABS_EDGES_ONLY_IN_LOG_BTW_NORM	ABS_EDGES_ONLY_IN_LOG_CC	ABS_EDGES_ONLY_IN_MODEL	ABS_EDGES_ONLY_IN_MODEL_W	ABS_MAX_DEGREE	ABS_MAX_DEGREE_DIV	ABS_MAX_CLUSTER	ABS_MAX_CLUSTER_DIV	ABS_DEGREE_ENTROPY	ABS_DEGREE_ENTROPY_DIV	ABS_LINK_DENSITY_DIV	ABS_LOG_MAX_DEGREE	ABS_LOG_DEGREE_ENTROPY	ABS_LOG_LINK_DENSITY	ABS_MODEL_MAX_DEGREE	ABS_MODEL_DEGREE_ENTROPY	ABS_MODEL_LINK_DENSITY	ABS_MEAN_DEGREE	ABS_MEAN_DEGREE_DIV	ABS_NODE_LINK_RATIO	ABS_NODE_LINK_RATIO_DIV	ABS_LINK_DENSITY	ABS_MEAN_CLUST	ABS_MEAN_CLUST_DIV	ABS_MAX_BTW	ABS_MAX_BTW_DIV	ABS_MEAN_BTW	ABS_MEAN_BTW_DIV	ABS_BTW_ENTROPY	ABS_BTW_ENTROPY_DIV	ABS_BTW_ENTROPY_NORM	ABS_BTW_ENTROPY_NORM_DIV	ABS_DFT_ENTROPY	ABS_DFT_ENTROPY_DIV	ABS_CC_ENTROPY	ABS_CC_ENTROPY_DIV	ABS_CC_ENTROPY_NORM	ABS_DEGREE_ASSORT	ABS_DEGREE_ASSORT_DIV	LOG_EVENTS	LOG_EVENTS_TYPES	LOG_SEQS	LOG_UNIQUE_SEQS	LOG_PERC_UNIQUE_SEQS	LOG_AVG_SEQS_LENGTH	LOG_AVG_EDIT_DIST	variant_entropy	variant_entropy_norm	sequence_entropy	sequence_entropy_norm	PN_SILENT_TRANS	PN_PERC_SILENT_TRANS	PN_TRANS	PN_PLACES	PN_ARCS_MEAN	PN_ARCS_MAX	PN_IN_ARCS_MEAN	PN_OUT_ARCS_MEAN	PN_IN_ARCS_TRAN_MEAN	PN_OUT_ARCS_TRAN_MEAN	PN_IN_ARCS_INV_TRAN_MEAN	PN_OUT_ARCS_INV_TRAN_MEAN	PN_IN_ARCS_MAX	PN_OUT_ARCS_MAX	PN_IN_ARCS_TRAN_MAX	PN_OUT_ARCS_TRAN_MAX	PN_IN_ARCS_INV_TRAN_MAX	PN_OUT_ARCS_INV_TRAN_MAX	FOOTPRINT_COST_FIT_W	FOOTPRINT_COST_FIT	FOOTPRINT_COST_PRE_W	FOOTPRINT_COST_PRE	ABS_EDGES_ONLY_IN_MODEL_W_2	DIST_NODES_PERCENT	DIST_EDGES_PERCENT	ALIGNMENTS_MARKOV_2_K1	ALIGNMENTS_MARKOV_1_K1	ALIGNMENTS_MARKOV_3_K1	ALIGNMENTS_MARKOV_4_K1	FITNESS_50_FREQ	FITNESS_50_RAND	FITNESS_25_FREQ	FITNESS_25_RAND	PRECISION_50_FREQ	PRECISION_50_RAND	PRECISION_25_FREQ	PRECISION_25_RAND	ABS_LOG_NODE_LINK_RATIO	ABS_LOG_MAX_CLUST_COEF	ABS_LOG_MEAN_CLUST_COEF	ABS_LOG_MAX_BTW	ABS_LOG_MEAN_BTW	ABS_LOG_BTW_ENTROPY	ABS_LOG_BTW_ENTROPY_NORM	ABS_LOG_DFT_ENTROPY	ABS_LOG_CC_ENTROPY	ABS_LOG_CC_ENTROPY_NORM	ABS_LOG_DEGREE_ASSORT	DISCOVERY_ALG	PRECISION	FITNESS	TIME_MARKOV
LOG_AVG_EDIT_DIST	0.42669885356901605	0.2564702182199551	0.3534620501481735	0.4074997231302609	0.14134793822915045	0.2502155172170188	0.001611485810824824	0.13052821526301286	0.767047530613991	0.5882013543368323	0.1230404909783577	0.020805577727190463	0.7596153683321968	0.7596153683321968	0.4580248771783777	0.7217799302874002	0.6739582069411597	0.38807501004092565	0.03543625122225737	0.07796891402627908	0.0934482096140403	0.21937048632406064	0.195404605207441	0.1439093426719343	0.26083847424145495	0.2549359831758993	0.2945666508864536	0.25109674334028803	0.14653856247857902	0.06233204688769649	0.25219950854820733	0.7122597591360452	0.519183412850118	0.22032888801793066	0.7344807157987194	0.22032888801793066	0.7357965847024682	0.6337681561047094				0.19026948170614308	0.06787058326732587	0.3781940238432151	0.6768909498077786	0.36214258982720693	0.3285931794281558	0.669827246147603	0.9629600430898858	1.0	0.2653855995065835	0.5469431276254025	0.2286708197280639	0.7099321124250983	0.319049671990187	0.35372811441502733	0.08255843056839154	0.2867732618497427	0.1700250929296797	0.06932664604448344	0.17000828860079012	0.17000828860079012	0.04883942091183345	0.16884663742732783	0.02750796725816413	0.10032258621036641	0.07120794000513922	0.06049531888160263	0.04883942091183345	0.16884663742732783	0.26792550298160883	0.2733690230600926	0.41099371441560456	0.6011128779515248	0.20187988317716168	0.015287589188144381	0.17316308787037255	0.6366906425126635	0.5846513965507202	0.3858364736040831	0.4078050897105194	0.3266820820996027	0.2900385167438934	0.3950515689280719	0.3435911927076652	0.3977101356824696	0.3527760758628978	0.5172236046574509	0.3402210134575006	0.501431719822275	0.4284751447961869	0.4171468140202955	0.2711911880604462	0.3051434301821633	0.21779229413981746	0.41046573701127526	0.6588506811165249	0.6609310426140128	0.3044784438193298			0.3691966005005398		0.27530301414522285	0.37398112188347016	0.0008480189357553495
ABS_NODE_LINK_RATIO_DIV	0.5724336315560002	0.18801671458270036	0.49360472165057917	0.2855696486718047	0.06692974883643607	0.1442413968610456	0.6353195714846926	0.7436774646137044	0.44406072611007696	0.6129102497180803	0.15022640413695312	0.2149624138078803	0.23002204203161916	0.23002204203161916	0.43345506002078	0.09689650902853322	0.05222983110754952	0.22071559712672578	0.605866126424163	0.47354402839367865	0.42786714841440077	0.9028290226992107	0.9184121226667871	0.9343529647858776	1.0	0.5775331193244077	0.7046218020185	0.6882806893730108	0.3568373673068613	0.3735393923411977	0.8398607720231572	0.7316984208709473	0.23970101243477274	0.04484448905402384	0.2138016768706324	0.04484448905402384	0.1413627674078349	0.13195532666982834				0.14354292254686565	0.07780035572095907	0.044684305886775584	0.07278978691240039	0.03958990663424848	0.08114923445470283	0.11180255724038761	0.28346502097178367	0.26083847424145495	0.024003978471044084	0.17709267759374803	0.0031922901716938904	0.030143154497900435	0.1970205286798617	0.10228185819873267	0.4393398233439972	0.20317400323528018	0.4463740249964148	0.3559017916868869	0.4463872532279562	0.4463872532279562	0.06512767501853575	0.11572335712989822	0.03363102360396596	0.0203550070117295	0.4142370855021459	0.276400561348745	0.06512767501853575	0.11572335712989822	0.12638648833710298	0.0750809363810201	0.3263763020825598	0.48598792001245683	0.7284626332400436	0.6200101925716823	0.728557605223244	0.17379872121809403	0.21161854433540728	0.1909241475367351	0.2414400890813715	0.19900581502630485	0.014785178231170282	0.27596762855200363	0.25983183749348715	0.2613745281227572	0.27813220299928954	0.19586610884348993	0.34699055731493794	0.21029041197269152	0.3263942805691948	0.006982772680996786	0.06512495686759254	0.1493732897086131	0.04556368013267156	0.08700510910675709	0.044387656311222684	0.08171900798797181	0.07067227272829668			0.1461833744717658		0.3988815016762629	0.3664776180572835	0.24296427472596216
PN_PLACES	0.15250769154510815	0.13745925656478358	0.02151776312480883	0.0573850713271693	0.3085681943776351	0.3063965859086134	0.5391044972535449	0.4337679549127016	0.029122054817162485	0.22107724789949149	0.3290195866528312	0.13739356539305295	0.023822666590289306	0.023822666590289306	0.07883397376266833	0.33333442546143555	0.28521289986169035	0.18234771112776607	0.5966481474246451	0.36609416839152925	0.1269931283859799	0.21914783647421562	0.2800702756373705	0.34085945658722705	0.20317400323528018	0.06065548122934779	0.06533477636368266	0.039747104146013235	0.2294854955309471	0.23857827563800935	0.3228068561160429	0.03677391889750902	0.3069997981806356	0.5014953591520352	0.04771123997999409	0.5014953591520352	0.0760749961892949	0.023225140046694633				0.08494962938923654	0.18106407637810745	0.23101509677435556	0.39277455075074746	0.26330252325472386	0.16291804354760653	0.5009095236662461	0.3711211621914525	0.2867732618497427	0.06452729857411818	0.2661349619355293	0.021643873805191154	0.49046486998240346	0.9595107874063203	0.47201099610831965	0.6688913557935782	1.0	0.33349105970442205	0.28636951365832564	0.33352293721876347	0.33352293721876347	0.158351115559191	0.030531751039190393	0.17635021868339004	0.11349643586016554	0.2657359651324078	0.2656228482341173	0.158351115559191	0.030531751039190393	0.4483882714154018	0.41354685058801793	0.15302164330621748	0.11473275055648932	0.4340720974385746	0.5223416154159952	0.45398562075207477	0.04632937718000024	0.314898055541756	0.19059044689005294	0.16986571469280054	0.2067240460304925	0.1635444047331117	0.3933931731453789	0.3511406310965486	0.3825902117104157	0.3164274708544453	0.5274287796203445	0.5720121617743522	0.5573148150162176	0.5963096615764772	0.5558852724419681	0.23502339039220918	0.15767738211625568	0.32346613210849834	0.40497090794400364	0.0894508160461601	0.3107969940995854	0.13186646710959551			0.024973768659234487		0.5548449998877196	0.3663101974518678	0.10967673332650063
sequence_entropy_norm	0.39784970737873604	0.5705786052945536	0.3636338229420733	0.34919166315320094	0.20198202659644415	0.19437201963902873	0.22652156196127932	0.09859583972127328	0.4734623635475044	0.36365658514135624	0.13418795697997896	0.0031990448688306037	0.5649084618115471	0.5649084618115471	0.45018493598632425	0.5936643213440336	0.6097011670881916	0.5101469999712192	0.29569307850481913	0.1727864544702548	0.10574295468333067	0.01713154347002531	0.0673328901532066	0.12486038664741794	0.030143154497900435	0.3546464124784994	0.009724702078704144	0.025234581961169934	0.20659663528759548	0.1496430705688659	0.04094999742494823	0.35110252974807704	0.1872284450199136	0.014789364024638959	0.4659236580903455	0.014789364024638959	0.5913720559387501	0.5357662857077959				0.20960833044463031	0.08512016190416989	0.633658841157071	0.6452743299743305	0.6784687751123297	0.4801545714441629	0.8968635184146482	0.7335185307229011	0.7099321124250983	0.02366542584050482	0.6615572456461739	0.043395479446360866	1.0	0.5164181505075953	0.3543933382281563	0.3410948239879545	0.49046486998240346	0.37002255096360454	0.3110374404497736	0.37002546430325506	0.37002546430325506	0.16421418805910637	0.32879716471877685	0.11108189517438005	0.1820048975428729	0.3017330110459092	0.3054320669183098	0.16421418805910637	0.32879716471877685	0.20592660553982658	0.3696100380239508	0.5140434219175756	0.4767332669172453	0.029967874733559757	0.1875704653076542	0.030812567628714684	0.5646164153882866	0.5331068050276666	0.4153729362433045	0.4784952540479659	0.4503203506230702	0.29606354076056285	0.4265688812691229	0.4153130179948715	0.43334373658325165	0.4415407138636579	0.8143525174100221	0.746043586016021	0.7903748028473951	0.7613736800296045	0.4848140298340243	0.2982505562969887	0.16409065987226462	0.14218927932267247	0.430792555594367	0.4573908502776836	0.5393702722123033	0.595039764802349			0.28157911721426176		0.7178828637164207	0.3635314117711766	0.20411417014273228
ABS_MEAN_BTW_DIV	0.49812793440046665	0.19635127780806386	0.4584110860202952	0.002119896297793708	0.21862266568507868	0.05547730575093364	0.29462416630273675	0.4784521409993466	0.8354795573329566	0.7242933715789149	0.015576376467260948	0.048518680700235094	0.6379128137972633	0.6379128137972633	0.07821701266104412	0.5713531239522167	0.45113393277017927	0.1727222237075313	0.35246352639811573	0.27118343135882367	0.3729907826891926	0.674838054930806	0.6503137624468682	0.597732017145042	0.7316984208709473	0.1984927650758308	0.5730472279469072	0.5003261007627885	0.11374747949992134	0.17441495772339988	0.6833893340033407	1.0	0.5114371709812048	0.16303235154431364	0.6499299640283005	0.16303235154431364	0.5847871744328067	0.4927964529846806				0.1317183151607499	0.06360253522428305	0.2157864838146926	0.4408944017235355	0.17068665611423817	0.16984923996667914	0.35289108678446535	0.6882703338601066	0.7122597591360452	0.2324961532782364	0.26383360273401585	0.22453254527028776	0.35110252974807704	0.05441049463291886	0.09573813066147656	0.17823680901364097	0.03677391889750902	0.13656268530765897	0.21178617375504566	0.13656647932591529	0.13656647932591529	0.03526927326237488	0.035101386350171064	0.17221222215351759	0.19406281545442206	0.2497605787104669	0.15737899384858825	0.03526927326237488	0.035101386350171064	0.29687525871880766	0.25720574813996155	0.43477651886493734	0.6825854283959782	0.46138774577641234	0.29404038817873684	0.4331747507264245	0.5085231637612365	0.5378257849887437	0.2623364098768783	0.31351109353685547	0.2446394828541197	0.0047193321852270105	0.3095519891308082	0.2510835445864481	0.3091325853083999	0.28698579339008434	0.1490839963652199	0.05288514898075647	0.14316890477568966	0.03338396679405526	0.23421583550886751	0.15676790677117633	0.271979500077265	0.21738480215218525	0.25231567415223255	0.46366354997816434	0.42611861973740134	0.1694051866151811			0.24351664809253712		0.13990035347979762	0.3559199500002507	0.17689251487514976
ABS_EDGES_ONLY_IN_LOG_BTW_NORM	0.328530204251048	0.1511472889930542	0.24717123920562556	0.41782479440601	1.0	0.12066802071961291	0.38869172050871614	0.2371665797779958	0.22044621727282515	0.051627724760737674	0.07065194950527644	0.12973744011368077	0.1424167411398703	0.1424167411398703	0.12139073481245234	0.3855793303109676	0.21240049201473676	0.05378040400051124	0.3620952869835397	0.15743875917349598	0.094448685344764	0.0109049769095133	0.07439696347749579	0.13467690666500404	0.06692974883643607	0.08401049380455806	0.15620105128286996	0.07484440042792992	0.14443861176344622	0.11392803263370359	0.12787117647689694	0.21862266568507868	0.08139876107105651	0.16883543785013977	0.11913188027288256	0.16883543785013977	0.19829578712401957	0.18543850445778076				0.07485384131448533	0.05352290863562524	0.27018728067237113	0.314874021203506	0.0900833629327854	0.2882353850503259	0.29273652174522535	0.15692004147169733	0.14134793822915045	0.3030839967705564	0.28281287110357345	0.3171878948486225	0.20198202659644415	0.29754533623632184	0.0840234018497625	0.32708276807991565	0.3085681943776351	0.33052881298630593	0.25404388834447844	0.3305190784634453	0.3305190784634453	0.03773676925665283	0.06588280962088229	0.2048660022482835	0.2073760790015967	0.20051799757697097	0.22746301625484214	0.03773676925665283	0.06588280962088229	0.36803863028814804	0.3465945703633058	0.21821132243518107	0.3309700801007163	0.2810981988793435	0.3684531907939018	0.31704037556666875	0.19713042490681856	0.5066091944389909	0.42705282320775345	0.40487197071926345	0.3346321819566566	0.023249861411450932	0.3529148010316186	0.10498935026580039	0.3796479498457718	0.10031513592072712	0.2550468509709089	0.23303855430650416	0.3009740452975769	0.29248842264064	0.6051223227008101	0.593574283980185	0.49796023517651855	0.2518636685396796	0.6456012398965392	0.05213014221421976	0.1996840978042791	0.0128671847352017			0.36825946744895866		0.18160531668323185	0.3531230482808097	0.0638801575680258
LOG_AVG_SEQS_LENGTH	0.4136918714642071	0.259582327874487	0.30611338663123444	0.3029292789997328	0.15692004147169733	0.23401164711651085	0.012355920570487008	0.13840238975610628	0.7060073100156857	0.5411662429999321	0.13907679537883574	0.03635278026485836	0.6594159247223198	0.6594159247223198	0.35250983475562064	0.6401908803020574	0.5490082937068198	0.3271863658062844	0.007820282195763589	0.12256194612796195	0.12108208229554329	0.2638305818706292	0.21739367451373262	0.14562265673508576	0.28346502097178367	0.1804898209277696	0.27570522609828485	0.2390540906491547	0.1398225276846356	0.022904635683337983	0.25704031084884654	0.6882703338601066	0.4480400362232495	0.14112181123578824	0.628489328474405	0.14112181123578824	0.6398527509902106	0.5490280784304388				0.18763878385214935	0.043561523534047124	0.3889817382294987	0.5706361922727474	0.39066703918249773	0.36064025125329796	0.7022643127657512	1.0	0.9629600430898858	0.18846908590024028	0.6281631948614186	0.1551142979600934	0.7335185307229011	0.4086039309117321	0.4514230197866401	0.07103411715818589	0.3711211621914525	0.1459049153649837	0.008655787599987062	0.14589085982349895	0.14589085982349895	0.10336494741796623	0.1906989690450943	0.01707181692262781	0.06284405037409556	0.015548997002796812	0.035352729757702116	0.10336494741796623	0.1906989690450943	0.29780874556512615	0.294155339898978	0.3853095723498292	0.5444085185645857	0.21127504481555762	0.028660125584517058	0.1706606046614403	0.5496042555129881	0.5386145195642522	0.35407311483648185	0.378842748429159	0.3063944467068683	0.26284460572159124	0.3699215722166663	0.3328536129236397	0.3621939496565562	0.34890778842237646	0.5635389818082308	0.41037925374843304	0.5469052040944978	0.4823226104345659	0.4181422158865657	0.24177037151320485	0.2713174967490361	0.17880141384091672	0.38107265104020543	0.5595750966115203	0.5266376316331987	0.3225828008846906			0.24675930958583656		0.34675541428693857	0.3531109999314891	0.03503897050613844
ABS_DEGREE_ENTROPY_DIV	0.4284440114765641	0.4008590784594754	0.544942166704479	0.43718021611756536	0.1424167411398703	0.1225917310721978	0.05496865692082695	0.15814335353835993	0.799789768388233	0.5982231863409726	0.05582869660245705	0.13557177827140102	1.0	1.0	0.6295484059655893	0.7342155180920071	0.8261693494503339	0.5393766440883914	0.010523646449651652	0.21152672980036363	0.09784435693588352	0.21280566961106354	0.1908272959671731	0.14284732583662002	0.23002204203161916	0.36803284514377044	0.17181343799265508	0.07263133645246912	0.3103648535695672	0.2694702159784466	0.19764558738640672	0.6379128137972633	0.7289731297478954	0.4927017945109973	0.946330699637499	0.4927017945109973	0.8758340138665319	0.7918719480340648				0.11396448129745983	0.03808221628970813	0.3845822952214274	0.7437703415916278	0.3160844750510074	0.342783578290386	0.5144691254256971	0.6594159247223198	0.7596153683321968	0.19454997082083295	0.35375569477243896	0.15032142123434733	0.5649084618115471	0.018319803594089266	0.1169819419583867	0.040369631823158524	0.023822666590289306	0.04147870908573482	0.04353209398672748	0.04145086179184057	0.04145086179184057	0.27823550007989023	0.21835278755201254	0.009886561753815932	0.288405574401454	0.016318576655148888	0.05353388167030769	0.27823550007989023	0.21835278755201254	0.1273139094694319	0.29840840500614824	0.5455864655482712	0.7138006171818562	0.18062025087216174	0.025705364182933798	0.1308790287262777	0.8155189890301789	0.6723825778245119	0.3388624084271677	0.36917849024598265	0.3175674002751174	0.25173466396442495	0.3792945532142423	0.30101983615128897	0.39645042816599063	0.32261376402720177	0.41613336456234273	0.23073605549135726	0.40452775349836184	0.27895943780312676	0.24473672651483744	0.2910018675810817	0.19993668587788563	0.44079121347906935	0.3826564863123879	0.7826166245315256	0.7607174881946738	0.2973842122702723			0.5428015237576669		0.15575309997090306	0.3341208438107278	0.17321056403880694
ABS_DEGREE_ENTROPY	0.4284440114765641	0.4008590784594754	0.544942166704479	0.43718021611756536	0.1424167411398703	0.1225917310721978	0.05496865692082695	0.15814335353835993	0.799789768388233	0.5982231863409726	0.05582869660245705	0.13557177827140102	1.0	1.0	0.6295484059655893	0.7342155180920071	0.8261693494503339	0.5393766440883914	0.010523646449651652	0.21152672980036363	0.09784435693588352	0.21280566961106354	0.1908272959671731	0.14284732583662002	0.23002204203161916	0.36803284514377044	0.17181343799265508	0.07263133645246912	0.3103648535695672	0.2694702159784466	0.19764558738640672	0.6379128137972633	0.7289731297478954	0.4927017945109973	0.946330699637499	0.4927017945109973	0.8758340138665319	0.7918719480340648				0.11396448129745983	0.03808221628970813	0.3845822952214274	0.7437703415916278	0.3160844750510074	0.342783578290386	0.5144691254256971	0.6594159247223198	0.7596153683321968	0.19454997082083295	0.35375569477243896	0.15032142123434733	0.5649084618115471	0.018319803594089266	0.1169819419583867	0.040369631823158524	0.023822666590289306	0.04147870908573482	0.04353209398672748	0.04145086179184057	0.04145086179184057	0.27823550007989023	0.21835278755201254	0.009886561753815932	0.288405574401454	0.016318576655148888	0.05353388167030769	0.27823550007989023	0.21835278755201254	0.1273139094694319	0.29840840500614824	0.5455864655482712	0.7138006171818562	0.18062025087216174	0.025705364182933798	0.1308790287262777	0.8155189890301789	0.6723825778245119	0.3388624084271677	0.36917849024598265	0.3175674002751174	0.25173466396442495	0.3792945532142423	0.30101983615128897	0.39645042816599063	0.32261376402720177	0.41613336456234273	0.23073605549135726	0.40452775349836184	0.27895943780312676	0.24473672651483744	0.2910018675810817	0.19993668587788563	0.44079121347906935	0.3826564863123879	0.7826166245315256	0.7607174881946738	0.2973842122702723			0.5428015237576669		0.15575309997090306	0.3341208438107278	0.17321056403880694
ABS_DEGREE_ASSORT_DIV	0.29000062884263433	0.1456958099636987	0.09266337652098708	0.027704686827647224	0.05352290863562524	0.041880245082531686	0.03517980138449783	0.06604103840798636	0.0017313521186836593	0.0032744311646379803	0.31476817776844446	0.32501938859305324	0.03808221628970813	0.03808221628970813	0.09867266651891839	0.052163933262120495	0.07564632533714441	0.04829012295603897	0.07140054325841769	0.05397136027524392	0.16962039187486228	0.12623204251570463	0.12129124255817902	0.057884819047824304	0.07780035572095907	0.19974503126351525	0.2693225690490892	0.25027257153600646	0.1339521588688477	0.218251266689617	0.07752278182569804	0.06360253522428305	0.08069242488158036	0.172001078885093	0.01519714265710793	0.172001078885093	0.04531151350548239	0.09233134978439396				0.22281128425202396	1.0	0.03564567032650389	0.05705037850844904	0.004340624556305035	0.06699816958284427	0.025340540671055855	0.043561523534047124	0.06787058326732587	0.007539449875120716	0.021401256082624207	0.012578755613583738	0.08512016190416989	0.19104557391830868	0.001796605653741142	0.13065703940194112	0.18106407637810745	0.03579364426129078	0.04417209681137591	0.03579994088244663	0.03579994088244663	0.08380839698280342	0.013166281354694775	0.12317239486417879	0.09952693216430912	0.036155859484559835	0.06219812341982846	0.08380839698280342	0.013166281354694775	0.133131875208333	0.15693058347703967	0.14482427723603264	0.03273991955979592	0.04008246089602497	0.07405448291363662	0.013917868758254353	0.09106619102358993	0.026621457737215574	0.046812953826224364	0.04509242796663757	0.0652516201160895	0.021440702603287235	0.27257209228361534	0.3077954241394346	0.2580942087878028	0.2639732862233325	0.062206067160315216	0.016649163268560068	0.07351385274873594	0.004525593235978722	0.016817258545121935	0.058096249790820335	0.0029484065261164197	0.059261675821053884	0.0030834630713242623	0.0157274106373807	0.06461738294026896	0.0005022576198272071			0.056121261117348206		0.018983959574964047	0.3154306454045613	0.19035403330474002
LOG_EVENTS	0.3424860785381259	0.40647466522833864	0.4235293375188414	0.15900975402255885	0.27018728067237113	0.2668078236904783	0.19743000896458043	0.06223405134753319	0.23998493200729593	0.1647399246755522	0.23928881120173562	0.05734767764738714	0.3845822952214274	0.3845822952214274	0.36825037569138036	0.29591866358599667	0.3311789871327993	0.23299951782308104	0.13264661543445921	0.02530229078712743	0.11100770077713293	0.030684382723416004	0.07428922292922623	0.0688863727361428	0.044684305886775584	0.2821831765407535	0.041333114761472715	0.03658042223816796	0.0857363785886994	0.08253865520917272	0.0071226369055633725	0.2157864838146926	0.22255283585114832	0.0970096122925641	0.33970517654041366	0.0970096122925641	0.4237694346396331	0.46422276766271675				0.1921147555957541	0.03564567032650389	1.0	0.33877887114056676	0.8689122638884604	0.3988576121482523	0.6457378177302262	0.3889817382294987	0.3781940238432151	0.07042410606974088	0.28995431893374274	0.12137855001615401	0.633658841157071	0.2955546898584444	0.35220098374380654	0.06598491248852818	0.23101509677435556	0.14766028801935954	0.18263767589987365	0.14769090880039068	0.14769090880039068	0.12358367652497956	0.3279952712988511	0.1626764846446693	0.14972073903846975	0.1602987025335111	0.17788363958356826	0.12358367652497956	0.3279952712988511	0.00021714708925071015	0.16171247689433854	0.40235810520440657	0.43714218851380576	0.026766332981581712	0.16367773362830254	0.023257470376038283	0.463163658900427	0.4959565850757391	0.3277003075884961	0.44454006787960504	0.4025021847100455	0.028605796524710028	0.4118504806455688	0.24940623307179086	0.4292564753401506	0.3463569906948293	0.4063066410370472	0.3513733516788891	0.35229398898287007	0.3404529128226998	0.258145776928477	0.4779673688896122	0.27420413775547564	0.18070588984350427	0.4140610131853364	0.22917717296319032	0.2927154572146757	0.9121342597952344			0.3909956092654055		0.36239969255929233	0.30979915724665796	0.12979252163763152
ABS_MEAN_DEGREE	0.5505094334474478	0.1352849410489747	0.4282508836061289	0.21034803886871822	0.0109049769095133	0.18279061670004218	0.6728875088601451	0.8181060466491517	0.38015472428360086	0.5385369346512017	0.07451067338442552	0.13147123863733545	0.21280566961106354	0.21280566961106354	0.46603608621179116	0.03928103867028159	0.1663242863881553	0.2661435357337919	0.6988512053870809	0.6532104598502726	0.4184789113752266	1.0	0.9642965174134219	0.7967881482434037	0.9028290226992107	0.6056396539457078	0.5670212559205532	0.5399878964663808	0.2782316728766577	0.33828954431375996	0.7687002970908512	0.674838054930806	0.35430046497710654	0.04487001157058518	0.19639000078122626	0.04487001157058518	0.06165704642272039	0.058735845592691745				0.10920743968899427	0.12623204251570463	0.030684382723416004	0.206978136410388	0.09371985749427213	0.08380804614468725	0.025810915635496815	0.2638305818706292	0.21937048632406064	0.04802838667963857	0.16112826511013975	0.01974870513572659	0.01713154347002531	0.23503658245493686	0.13588805541967033	0.542239714553543	0.21914783647421562	0.5345209999230561	0.5656048081596113	0.5345142423522075	0.5345142423522075	0.05397751613878237	0.1382541964601628	0.11509681001780143	0.10034850433009036	0.6152553508282613	0.4963677639953399	0.05397751613878237	0.1382541964601628	0.13686550161312439	0.09936485117781765	0.33619092411046747	0.42008777161291905	0.6794635808630818	0.653898143911637	0.6861997791051148	0.10613689949476372	0.11783561427713526	0.11163621416079163	0.14401499155038938	0.1196961352480164	0.002155576567366999	0.2188176231147487	0.2270149125323715	0.1996113592420653	0.2340198885788597	0.24100841342557341	0.3505599205172984	0.25088966218225284	0.3342389623344385	0.08551160153894051	0.1382370437891888	0.04774506095400228	0.0781110338289097	0.12028599119012694	0.057257039258916766	0.21223033787172016	0.0062295167134087965			0.15790005410813387		0.3958248840699064	0.30340436864780085	0.1717786325186694
ABS_DEGREE_ASSORT	0.2733089901993777	0.10460459407594626	0.13913370838635536	0.16795209659845564	0.07485384131448533	0.1562376931597269	0.06634023055758582	0.11464677315080574	0.3529564763438127	0.3171611359679138	0.18429466468829986	0.24788792449623165	0.11396448129745983	0.11396448129745983	0.3555191982593566	0.2949996142985655	0.15639979718523514	0.32150362209493905	0.008867686536769984	0.18770630033911118	0.08257618780418537	0.10920743968899427	0.11499003171470341	0.18063247923185963	0.14354292254686565	0.36493636973926513	0.18209887198701377	0.14799606527177833	0.38920974858456087	0.4063103627092015	0.10252466972229814	0.1317183151607499	0.06366366189218794	0.04135247280518627	0.18125957590822034	0.04135247280518627	0.2592445977666057	0.23082121305987177				1.0	0.22281128425202396	0.1921147555957541	0.22906110393570736	0.26078826965910723	0.026963185050289537	0.1722034723533841	0.18763878385214935	0.19026948170614308	0.1090339162448064	0.012071517400090083	0.09274218599051708	0.20960833044463031	0.06696678380188605	0.008460696529953833	0.09565211091242787	0.08494962938923654	0.2698115034749679	0.09726201857711184	0.26979332850924403	0.26979332850924403	0.23505995479003816	0.02179630076521578	0.03473057191051529	0.03176231204499688	0.09323987327157413	0.06997940393922708	0.23505995479003816	0.02179630076521578	0.104464149259786	0.003732178714014041	0.01829590820309009	0.13916246188186568	0.04170558567487178	0.03550598588343841	0.012579045178195037	0.2650078996868334	0.14891581255939956	0.06581497317796696	0.03796123576337457	0.07076282202121717	0.09562663871829755	0.24386614132470885	0.19496726799836211	0.2511296956040197	0.09398447759049712	0.13951820889424682	0.21587300630686101	0.11077227790573116	0.26383392446258935	0.13028429367012653	0.036740016212318725	0.018196988746583882	0.24672785603103628	0.15123925834417365	0.22716180537456562	0.1379414579133616	0.20424954090119696			0.3314330162110763		0.2037037967291418	0.2885541983974055	0.23505929197690179
