case:concept:name	cluster_label
2489_TRT9	0.4242
24904_TRT15	0.697
24962_TRT9	0.4242
25004_TRT15	0.697
25004_TRT9	0.4242
25035_TRT9	0.8182
25069_TRT15	0.697
25094_TRT9	0.8182
25129_TRT22	0.2424
25158_TRT9	0.6364
25159_TRT2	0.3636
25163_TRT1	0.8788
25308_TRT15	0.5758
25397_TRT9	0.6364
25404_TRT15	0.2727
25427_TRT15	0.5455
25442_TRT3	0.2424
25550_TRT3	0.3636
25554_TRT2	0.4545
25556_TRT1	0.4848
25604_TRT2	0.3636
25617_TRT15	0.2727
25621_TRT15	0.2727
2563_TRT12	0.9091
2566_TRT10	0.7879
2571_TRT10	0.697
25768_TRT15	0.2727
25856_TRT9	0.6364
25860_TRT15	0.2727
25889_TRT15	0.2727
25916_TRT15	0.2727
25919_TRT3	0.4848
25941_TRT9	0.4242
25954_TRT15	0.2727
25973_TRT15	0.697
26022_TRT1	0.2424
26100_TRT9	0.4242
26112_TRT1	0.8788
26171_TRT15	0.3636
26172_TRT3	0.1515
26191_TRT2	0.2424
26235_TRT15	0.0909
26309_TRT1	0.3939
26430_TRT1	0.3636
26465_TRT3	0.4545
26469_TRT15	0.0606
26486_TRT2	0.3636
26504_TRT15	0.1212
26533_TRT1	0.3636
265_TRT8	0.7273
26672_TRT1	0.2424
26765_TRT15	0.0606
26798_TRT15	0.1515
26884_TRT3	0.7576
26968_TRT9	0.4242
2696_TRT7	0.0303
27119_TRT15	0.0606
27156_TRT9	0.4242
2725_TRT4	0.8485
27348_TRT2	0.1818
27351_TRT9	0.4242
27413_TRT3	0.3636
27423_TRT15	0.0606
27441_TRT9	0.4242
2752_TRT12	0.9697
27534_TRT2	0.3636
27540_TRT9	0.4242
27550_TRT9	0.6364
27637_TRT15	0.0606
27671_TRT2	0.3636
27693_TRT3	0.2424
27734_TRT15	0.4848
27819_TRT15	0.0303
27903_TRT9	0.4242
27915_TRT15	0.0606
2791_TRT14	0.7879
2792_TRT14	0.7879
27958_TRT15	0.0606
2800_TRT15	0.1212
2813_TRT14	0.7879
2815_TRT12	0.3333
28219_TRT15	0.3636
28267_TRT15	0.0606
28281_TRT9	0.6364
2829_TRT14	0.7879
28339_TRT3	0.0606
28366_TRT2	0.0606
28473_TRT2	0.0606
28492_TRT15	0.3636
28575_TRT2	0.3636
28597_TRT15	0.0606
28604_TRT15	0.1515
2860_TRT15	0.9394
2862_TRT14	0.7879
28697_TRT9	0.6364
28754_TRT3	0.4545
28787_TRT15	0.0
28981_TRT2	0.0909
29026_TRT3	0.1515
29101_TRT15	0.3636
29190_TRT15	0.3636
29191_TRT2	0.5455
29224_TRT2	0.0606
2923_TRT1	0.0909
29254_TRT3	0.0606
2925_TRT15	0.8182
2931_TRT9	0.4242
29410_TRT9	0.6364
2942_TRT12	0.9091
2946_TRT12	0.0303
29491_TRT15	0.2424
29550_TRT15	0.7879
29610_TRT15	0.0606
29665_TRT15	0.5758
296_TRT21	0.8788
29737_TRT2	0.1818
2979_TRT1	0.7879
2979_TRT4	0.8485
29820_TRT15	0.3636
29862_TRT2	0.1818
3023_TRT15	0.303
3059_TRT10	0.697
3114_TRT10	0.2424
3149_TRT4	0.8485
314_TRT18	0.1212
31615_TRT17	0.0606
3166_TRT15	0.9091
3195_TRT14	0.3333
31_TRT20	1.0
3214_TRT15	0.9697
32327_TRT8	0.1818
3305_TRT14	0.3333
3322_TRT4	0.8485
3325_TRT12	0.9091
3325_TRT14	0.7879
336_TRT20	0.6364
34147_TRT4	0.2424
34152_TRT4	0.1818
34615_TRT4	0.1212
3504_TRT12	0.0303
351_TRT15	0.0909
352_TRT20	0.6364
3540_TRT15	0.9091
356_TRT15	0.4848
3575_TRT15	0.9697
357_TRT20	1.0
3608_TRT12	0.0909
3626_TRT12	0.9091
3677_TRT17	0.303
3726_TRT12	0.0
3769_TRT15	0.697
378_TRT21	0.8788
3855_TRT15	0.9697
3870_TRT15	0.9697
3894_TRT12	0.9091
39519_TRT3	0.0606
3953_TRT15	0.9697
3971_TRT12	0.4848
3975_TRT15	0.9394
3981_TRT15	0.9697
3984_TRT12	0.8182
400_TRT15	0.4545
40136_TRT15	0.0606
4024_TRT12	0.2424
40258_TRT15	0.2424
402_TRT21	1.0
40305_TRT3	0.0
40468_TRT2	0.0606
40608_TRT2	0.0606
40650_TRT3	0.2424
4070_TRT12	0.7273
407_TRT20	1.0
408_TRT11	0.6667
41204_TRT15	0.0606
4175_TRT15	0.1212
42042_TRT15	0.0606
42090_TRT2	0.2424
4220_TRT15	0.9091
4221_TRT15	0.9697
4233_TRT15	0.9697
4252_TRT15	0.9697
42564_TRT2	0.1515
430_TRT11	0.2121
431_TRT21	1.0
4328_TRT12	0.6364
4431_TRT15	0.9697
4459_TRT15	0.9091
445_TRT14	0.2727
446_TRT13	0.303
4492_TRT17	0.303
4536_TRT12	0.7273
4544_TRT15	0.9697
4573_TRT15	0.9697
4577_TRT1	0.303
4622_TRT15	0.9394
4766_TRT15	0.9697
4781_TRT15	0.9394
4815_TRT15	0.697
485_TRT22	0.7879
4940_TRT12	0.697
4941_TRT12	0.697
4950_TRT15	0.9697
497_TRT11	0.4545
497_TRT15	0.2727
4988_TRT12	0.697
499_TRT21	0.7576
5016_TRT15	0.9394
5058_TRT15	0.9394
5068_TRT15	0.9091
509_TRT21	0.3333
5126_TRT15	0.9697
514_TRT8	0.7273
526_TRT15	0.2727
5292_TRT15	0.9394
5301_TRT15	0.9394
530_TRT14	0.2727
538_TRT6	0.3333
540_TRT20	1.0
5429_TRT15	0.9697
5447_TRT3	0.7576
551_TRT22	0.7879
5524_TRT9	0.4242
5549_TRT15	0.9394
554_TRT13	0.303
554_TRT22	0.7879
5556_TRT12	0.9091
558_TRT21	1.0
5657_TRT15	0.9394
566_TRT22	0.7879
584_TRT22	0.7879
5893_TRT3	0.7576
5895_TRT15	0.7879
5969_TRT15	0.9394
5994_TRT15	0.303
599_TRT15	0.2727
6003_TRT15	0.9091
607_TRT22	0.7879
6194_TRT15	0.9394
6211_TRT15	0.9697
6235_TRT15	0.9394
623_TRT14	0.0606
646_TRT8	0.7273
6487_TRT15	0.9697
6498_TRT15	0.9091
6522_TRT15	0.9697
6527_TRT15	0.9091
659_TRT12	0.9697
661_TRT21	0.7576
6685_TRT15	0.9091
6713_TRT9	0.303
676_TRT11	0.2121
6798_TRT15	0.9394
6831_TRT15	0.9091
686_TRT21	1.0
6912_TRT9	0.4242
6915_TRT15	0.9697
6929_TRT15	0.697
698_TRT22	0.7879
70_TRT20	0.6364
7179_TRT9	0.4242
7193_TRT9	0.8485
719_TRT21	1.0
7228_TRT15	0.9697
7265_TRT15	0.2424
7270_TRT9	0.8485
729_TRT15	0.3333
729_TRT20	1.0
7337_TRT15	0.9091
7475_TRT9	0.6364
7538_TRT9	0.4242
7595_TRT9	0.6364
7630_TRT15	0.9091
7632_TRT15	0.9091
7646_TRT15	0.9394
7652_TRT9	0.6364
7731_TRT15	0.9394
7733_TRT15	0.9697
7749_TRT13	0.2121
7788_TRT13	0.5152
7803_TRT15	0.9697
780_TRT21	1.0
7820_TRT13	0.5152
7897_TRT13	0.2121
7940_TRT13	0.0606
7_TRT7	0.303
8005_TRT9	0.8182
8020_TRT13	0.3636
8104_TRT15	0.9091
8119_TRT13	0.2121
8184_TRT13	0.3333
8188_TRT13	0.0909
8200_TRT9	0.6667
8210_TRT15	0.9394
8218_TRT13	0.3333
821_TRT21	0.7576
823_TRT18	0.4848
823_TRT21	1.0
8258_TRT15	0.9091
825_TRT4	0.8485
826_TRT20	1.0
8288_TRT13	0.2121
8318_TRT13	0.0
8360_TRT13	0.2121
8371_TRT15	0.9091
83_TRT20	0.6364
840_TRT22	0.7879
841_TRT21	1.0
8431_TRT15	0.9697
8459_TRT3	0.8788
8541_TRT15	0.9697
8541_TRT9	0.6667
8556_TRT15	0.697
8584_TRT13	0.0909
861_TRT15	0.6061
863_TRT21	1.0
8644_TRT13	0.7879
8644_TRT15	0.9697
8647_TRT9	0.4242
8658_TRT13	0.4848
875_TRT15	0.6061
8804_TRT15	0.8182
882_TRT11	0.2121
8850_TRT15	0.9394
8861_TRT15	0.697
8969_TRT15	0.9697
8997_TRT13	0.2424
9024_TRT13	0.2727
902_TRT18	0.303
9039_TRT9	0.0909
9101_TRT13	0.2121
9106_TRT15	0.9091
9113_TRT15	0.9394
9142_TRT13	0.3333
9206_TRT13	0.2121
9246_TRT15	0.9394
9260_TRT13	0.1515
928_TRT15	0.0606
9304_TRT15	0.9091
933_TRT11	0.0
9368_TRT13	0.1818
936_TRT8	0.7273
937_TRT8	0.7273
9432_TRT15	0.9697
9462_TRT15	0.9697
946_TRT7	0.0303
9502_TRT15	0.9394
9530_TRT15	0.9394
9567_TRT15	0.8182
956_TRT20	0.7576
9595_TRT15	0.9697
9607_TRT15	0.8182
961_TRT11	0.2121
9642_TRT13	0.3333
9666_TRT15	0.9394
9710_TRT15	0.9091
971_TRT12	0.9091
9745_TRT13	0.3333
9747_TRT15	0.1212
974_TRT20	1.0
9756_TRT13	0.3333
979_TRT22	0.7879
981_TRT21	0.3333
9827_TRT13	0.3636
9839_TRT13	0.1818
9865_TRT15	0.9091
9886_TRT13	0.5152
989_TRT14	0.0606
998_TRT21	0.3333
9994_TRT13	0.3636
1001_TRT11	0.0909
10051_TRT13	0.1818
10215_TRT13	0.0
1046_TRT11	0.6061
10511_TRT18	0.0909
1079_TRT21	0.3333
10959_TRT18	0.2121
1099_TRT12	0.9091
11186_TRT18	0.0909
11815_TRT11	0.3333
11885_TRT8	0.7273
118_TRT7	0.8485
11932_TRT8	0.7273
11969_TRT18	0.3333
12074_TRT19	0.0909
12152_TRT8	0.7273
12170_TRT21	0.3333
1227_TRT22	0.7879
12359_TRT21	0.0606
12377_TRT21	0.3333
1237_TRT11	0.2121
12399_TRT21	1.0
12464_TRT18	0.3333
12478_TRT22	0.7879
12615_TRT11	0.0
12674_TRT21	0.6061
12712_TRT20	0.0
12764_TRT24	0.3333
12785_TRT20	0.3939
12913_TRT21	0.0606
13098_TRT8	0.6061
13121_TRT20	0.3939
13199_TRT21	0.0909
13287_TRT8	0.6061
13345_TRT20	0.3636
13390_TRT6	0.0606
1339_TRT15	0.0606
13453_TRT21	0.0909
13483_TRT14	0.7879
13529_TRT14	0.7879
13563_TRT14	0.7879
13576_TRT8	0.5758
13811_TRT14	0.7879
13886_TRT22	0.7879
13928_TRT7	0.303
14010_TRT6	0.6061
14013_TRT8	0.3333
