min_pts	weight_clus	std	k	n	min_perc	max_perc	eps	Fit	ARI	Vm
4	0.01	0.4	2	2	0.1	1.0	0.3	-1.0	0.0036	0.4867
4	0.01	0.4	2	2	0.1	1.0	0.6	-1.0	0.009	0.4918
4	0.01	0.4	2	2	0.1	1.0	0.9	0.98	0.0227	0.501
4	0.01	0.4	3	1	0.0	0.9	0.3	0.88	0.6674	0.7959
4	0.01	0.4	3	1	0.0	0.9	0.6	0.93	0.7798	0.8566
4	0.01	0.4	3	1	0.0	0.9	0.9	0.93	0.7798	0.8566
4	0.01	0.4	3	1	0.0	1.0	0.3	0.87	0.6009	0.762
4	0.01	0.4	3	1	0.0	1.0	0.6	0.93	0.7798	0.8566
4	0.01	0.4	3	1	0.0	1.0	0.9	0.1931	0.7798	0.8566
4	0.01	0.4	3	1	0.1	0.9	0.3	0.1434	0.6674	0.7959
4	0.01	0.4	3	1	0.1	0.9	0.6	0.1938	0.7798	0.8566
4	0.01	0.4	3	1	0.1	0.9	0.9	0.1942	0.7798	0.8566
4	0.01	0.4	3	1	0.1	1.0	0.3	0.1345	0.6009	0.762
4	0.01	0.4	3	1	0.1	1.0	0.6	0.1948	0.7798	0.8566
4	0.01	0.4	3	1	0.1	1.0	0.9	0.1952	0.7798	0.8566
4	0.01	0.4	3	2	0.0	0.9	0.3	-1.0	0.0031	0.4882
4	0.01	0.4	3	2	0.0	0.9	0.6	-1.0	0.0077	0.4925
4	0.01	0.4	3	2	0.0	0.9	0.9	0.2554	0.0122	0.4959
4	0.01	0.4	3	2	0.0	1.0	0.3	-1.0	0.0031	0.4882
4	0.01	0.4	3	2	0.0	1.0	0.6	-1.0	0.0077	0.4925
4	0.01	0.4	3	2	0.0	1.0	0.9	0.2554	0.0122	0.4959
4	0.01	0.4	3	2	0.1	0.9	0.3	-1.0	0.0036	0.4867
4	0.01	0.4	3	2	0.1	0.9	0.6	-1.0	0.009	0.4918
4	0.01	0.4	3	2	0.1	0.9	0.9	0.2454	0.0227	0.501
4	0.01	0.4	3	2	0.1	1.0	0.3	-1.0	0.0036	0.4867
4	0.01	0.4	3	2	0.1	1.0	0.6	-1.0	0.009	0.4918
4	0.01	0.4	3	2	0.1	1.0	0.9	0.2454	0.0227	0.501
4	0.001	0.2	2	1	0.0	0.9	0.3	0.988	0.6674	0.7959
4	0.001	0.2	2	1	0.0	0.9	0.6	0.993	0.7798	0.8566
4	0.001	0.2	2	1	0.0	0.9	0.9	0.993	0.7798	0.8566
4	0.001	0.2	2	1	0.0	1.0	0.3	0.987	0.6009	0.762
4	0.001	0.2	2	1	0.0	1.0	0.6	0.993	0.7798	0.8566
4	0.001	0.2	2	1	0.0	1.0	0.9	0.993	0.7798	0.8566
4	0.001	0.2	2	1	0.1	0.9	0.3	0.988	0.6674	0.7959
4	0.001	0.2	2	1	0.1	0.9	0.6	0.993	0.7798	0.8566
4	0.001	0.2	2	1	0.1	0.9	0.9	0.993	0.7798	0.8566
4	0.001	0.2	2	1	0.1	1.0	0.3	0.987	0.6009	0.762
4	0.001	0.2	2	1	0.1	1.0	0.6	0.993	0.7798	0.8566
4	0.001	0.2	2	1	0.1	1.0	0.9	0.993	0.7798	0.8566
4	0.001	0.2	2	2	0.0	0.9	0.3	-1.0	0.0031	0.4882
4	0.001	0.2	2	2	0.0	0.9	0.6	-1.0	0.0077	0.4925
4	0.001	0.2	2	2	0.0	0.9	0.9	0.999	0.0122	0.4959
4	0.001	0.2	2	2	0.0	1.0	0.3	-1.0	0.0031	0.4882
4	0.001	0.2	2	2	0.0	1.0	0.6	-1.0	0.0077	0.4925
4	0.001	0.2	2	2	0.0	1.0	0.9	0.999	0.0122	0.4959
4	0.001	0.2	2	2	0.1	0.9	0.3	-1.0	0.0036	0.4867
4	0.001	0.2	2	2	0.1	0.9	0.6	-1.0	0.009	0.4918
4	0.001	0.2	2	2	0.1	0.9	0.9	0.998	0.0227	0.501
4	0.001	0.2	2	2	0.1	1.0	0.3	-1.0	0.0036	0.4867
4	0.001	0.2	2	2	0.1	1.0	0.6	-1.0	0.009	0.4918
4	0.001	0.2	2	2	0.1	1.0	0.9	0.998	0.0227	0.501
4	0.001	0.2	3	1	0.0	0.9	0.3	0.988	0.6674	0.7959
4	0.001	0.2	3	1	0.0	0.9	0.6	0.993	0.7798	0.8566
4	0.001	0.2	3	1	0.0	0.9	0.9	0.993	0.7798	0.8566
4	0.001	0.2	3	1	0.0	1.0	0.3	0.987	0.6009	0.762
4	0.001	0.2	3	1	0.0	1.0	0.6	0.993	0.7798	0.8566
4	0.001	0.2	3	1	0.0	1.0	0.9	0.993	0.7798	0.8566
4	0.001	0.2	3	1	0.1	0.9	0.3	0.988	0.6674	0.7959
4	0.001	0.2	3	1	0.1	0.9	0.6	0.993	0.7798	0.8566
4	0.001	0.2	3	1	0.1	0.9	0.9	0.993	0.7798	0.8566
4	0.001	0.2	3	1	0.1	1.0	0.3	0.987	0.6009	0.762
4	0.001	0.2	3	1	0.1	1.0	0.6	0.993	0.7798	0.8566
4	0.001	0.2	3	1	0.1	1.0	0.9	0.993	0.7798	0.8566
4	0.001	0.2	3	2	0.0	0.9	0.3	-1.0	0.0031	0.4882
4	0.001	0.2	3	2	0.0	0.9	0.6	-1.0	0.0077	0.4925
4	0.001	0.2	3	2	0.0	0.9	0.9	0.999	0.0122	0.4959
4	0.001	0.2	3	2	0.0	1.0	0.3	-1.0	0.0031	0.4882
4	0.001	0.2	3	2	0.0	1.0	0.6	-1.0	0.0077	0.4925
4	0.001	0.2	3	2	0.0	1.0	0.9	0.999	0.0122	0.4959
4	0.001	0.2	3	2	0.1	0.9	0.3	-1.0	0.0036	0.4867
4	0.001	0.2	3	2	0.1	0.9	0.6	-1.0	0.009	0.4918
4	0.001	0.2	3	2	0.1	0.9	0.9	0.998	0.0227	0.501
4	0.001	0.2	3	2	0.1	1.0	0.3	-1.0	0.0036	0.4867
4	0.001	0.2	3	2	0.1	1.0	0.6	-1.0	0.009	0.4918
4	0.001	0.2	3	2	0.1	1.0	0.9	0.998	0.0227	0.501
4	0.001	0.3	2	1	0.0	0.9	0.3	0.2617	0.6674	0.7959
4	0.001	0.3	2	1	0.0	0.9	0.6	0.2671	0.7798	0.8566
4	0.001	0.3	2	1	0.0	0.9	0.9	0.2674	0.7798	0.8566
4	0.001	0.3	2	1	0.0	1.0	0.3	0.2617	0.6009	0.762
4	0.001	0.3	2	1	0.0	1.0	0.6	0.268	0.7798	0.8566
4	0.001	0.3	2	1	0.0	1.0	0.9	0.2683	0.7798	0.8566
4	0.001	0.3	2	1	0.1	0.9	0.3	0.2636	0.6674	0.7959
4	0.001	0.3	2	1	0.1	0.9	0.6	0.2689	0.7798	0.8566
4	0.001	0.3	2	1	0.1	0.9	0.9	0.2692	0.7798	0.8566
4	0.001	0.3	2	1	0.1	1.0	0.3	0.2635	0.6009	0.762
4	0.001	0.3	2	1	0.1	1.0	0.6	0.2698	0.7798	0.8566
4	0.001	0.3	2	1	0.1	1.0	0.9	0.2701	0.7798	0.8566
4	0.001	0.3	2	2	0.0	0.9	0.3	-1.0	0.0031	0.4882
4	0.001	0.3	2	2	0.0	0.9	0.6	-1.0	0.0077	0.4925
4	0.001	0.3	2	2	0.0	0.9	0.9	0.2763	0.0122	0.4959
4	0.001	0.3	2	2	0.0	1.0	0.3	-1.0	0.0031	0.4882
4	0.001	0.3	2	2	0.0	1.0	0.6	-1.0	0.0077	0.4925
4	0.001	0.3	2	2	0.0	1.0	0.9	0.2763	0.0122	0.4959
4	0.001	0.3	2	2	0.1	0.9	0.3	-1.0	0.0036	0.4867
4	0.001	0.3	2	2	0.1	0.9	0.6	-1.0	0.009	0.4918
4	0.001	0.3	2	2	0.1	0.9	0.9	0.2753	0.0227	0.501
4	0.001	0.3	2	2	0.1	1.0	0.3	-1.0	0.0036	0.4867
4	0.001	0.3	2	2	0.1	1.0	0.6	-1.0	0.009	0.4918
4	0.001	0.3	2	2	0.1	1.0	0.9	0.2754	0.0227	0.501
4	0.001	0.3	3	1	0.0	0.9	0.3	0.2655	0.6674	0.7959
4	0.001	0.3	3	1	0.0	0.9	0.6	0.2709	0.7798	0.8566
4	0.001	0.3	3	1	0.0	0.9	0.9	0.2712	0.7798	0.8566
4	0.001	0.3	3	1	0.0	1.0	0.3	0.2655	0.6009	0.762
4	0.001	0.3	3	1	0.0	1.0	0.6	0.2718	0.7798	0.8566
4	0.001	0.3	3	1	0.0	1.0	0.9	0.2722	0.7798	0.8566
4	0.001	0.3	3	1	0.1	0.9	0.3	0.2675	0.6674	0.7959
4	0.001	0.3	3	1	0.1	0.9	0.6	0.2728	0.7798	0.8566
4	0.001	0.3	3	1	0.1	0.9	0.9	0.2731	0.7798	0.8566
4	0.001	0.3	3	1	0.1	1.0	0.3	0.2674	0.6009	0.762
4	0.001	0.3	3	1	0.1	1.0	0.6	0.2738	0.7798	0.8566
4	0.001	0.3	3	1	0.1	1.0	0.9	0.2741	0.7798	0.8566
4	0.001	0.3	3	2	0.0	0.9	0.3	-1.0	0.0031	0.4882
4	0.001	0.3	3	2	0.0	0.9	0.6	-1.0	0.0077	0.4925
4	0.001	0.3	3	2	0.0	0.9	0.9	0.2802	0.0122	0.4959
4	0.001	0.3	3	2	0.0	1.0	0.3	-1.0	0.0031	0.4882
4	0.001	0.3	3	2	0.0	1.0	0.6	-1.0	0.0077	0.4925
4	0.001	0.3	3	2	0.0	1.0	0.9	0.2803	0.0122	0.4959
4	0.001	0.3	3	2	0.1	0.9	0.3	-1.0	0.0036	0.4867
4	0.001	0.3	3	2	0.1	0.9	0.6	-1.0	0.009	0.4918
4	0.001	0.3	3	2	0.1	0.9	0.9	0.2793	0.0227	0.501
4	0.001	0.3	3	2	0.1	1.0	0.3	-1.0	0.0036	0.4867
4	0.001	0.3	3	2	0.1	1.0	0.6	-1.0	0.009	0.4918
4	0.001	0.3	3	2	0.1	1.0	0.9	0.2793	0.0227	0.501
4	0.001	0.4	2	1	0.0	0.9	0.3	0.2695	0.6674	0.7959
4	0.001	0.4	2	1	0.0	0.9	0.6	0.2748	0.7798	0.8566
4	0.001	0.4	2	1	0.0	0.9	0.9	0.2751	0.7798	0.8566
4	0.001	0.4	2	1	0.0	1.0	0.3	0.2694	0.6009	0.762
4	0.001	0.4	2	1	0.0	1.0	0.6	0.2757	0.7798	0.8566
4	0.001	0.4	2	1	0.0	1.0	0.9	0.276	0.7798	0.8566
4	0.001	0.4	2	1	0.1	0.9	0.3	0.2713	0.6674	0.7959
4	0.001	0.4	2	1	0.1	0.9	0.6	0.2766	0.7798	0.8566
4	0.001	0.4	2	1	0.1	0.9	0.9	0.2769	0.7798	0.8566
4	0.001	0.4	2	1	0.1	1.0	0.3	0.2712	0.6009	0.762
4	0.001	0.4	2	1	0.1	1.0	0.6	0.2775	0.7798	0.8566
4	0.001	0.4	2	1	0.1	1.0	0.9	0.2778	0.7798	0.8566
4	0.001	0.4	2	2	0.0	0.9	0.3	-1.0	0.0031	0.4882
4	0.001	0.4	2	2	0.0	0.9	0.6	-1.0	0.0077	0.4925
4	0.001	0.4	2	2	0.0	0.9	0.9	0.2839	0.0122	0.4959
4	0.001	0.4	2	2	0.0	1.0	0.3	-1.0	0.0031	0.4882
4	0.001	0.4	2	2	0.0	1.0	0.6	-1.0	0.0077	0.4925
4	0.001	0.4	2	2	0.0	1.0	0.9	0.2839	0.0122	0.4959
4	0.001	0.4	2	2	0.1	0.9	0.3	-1.0	0.0036	0.4867
4	0.001	0.4	2	2	0.1	0.9	0.6	-1.0	0.009	0.4918
4	0.001	0.4	2	2	0.1	0.9	0.9	0.283	0.0227	0.501
4	0.001	0.4	2	2	0.1	1.0	0.3	-1.0	0.0036	0.4867
4	0.001	0.4	2	2	0.1	1.0	0.6	-1.0	0.009	0.4918
4	0.001	0.4	2	2	0.1	1.0	0.9	0.283	0.0227	0.501
4	0.001	0.4	3	1	0.0	0.9	0.3	0.2732	0.6674	0.7959
4	0.001	0.4	3	1	0.0	0.9	0.6	0.2785	0.7798	0.8566
4	0.001	0.4	3	1	0.0	0.9	0.9	0.2788	0.7798	0.8566
4	0.001	0.4	3	1	0.0	1.0	0.3	0.2731	0.6009	0.762
4	0.001	0.4	3	1	0.0	1.0	0.6	0.2794	0.7798	0.8566
4	0.001	0.4	3	1	0.0	1.0	0.9	0.2797	0.7798	0.8566
4	0.001	0.4	3	1	0.1	0.9	0.3	0.275	0.6674	0.7959
4	0.001	0.4	3	1	0.1	0.9	0.6	0.2803	0.7798	0.8566
4	0.001	0.4	3	1	0.1	0.9	0.9	0.2807	0.7798	0.8566
4	0.001	0.4	3	1	0.1	1.0	0.3	0.2749	0.6009	0.762
4	0.001	0.4	3	1	0.1	1.0	0.6	0.2813	0.7798	0.8566
4	0.001	0.4	3	1	0.1	1.0	0.9	0.2816	0.7798	0.8566
4	0.001	0.4	3	2	0.0	0.9	0.3	-1.0	0.0031	0.4882
4	0.001	0.4	3	2	0.0	0.9	0.6	-1.0	0.0077	0.4925
4	0.001	0.4	3	2	0.0	0.9	0.9	0.2877	0.0122	0.4959
4	0.001	0.4	3	2	0.0	1.0	0.3	-1.0	0.0031	0.4882
4	0.001	0.4	3	2	0.0	1.0	0.6	-1.0	0.0077	0.4925
4	0.001	0.4	3	2	0.0	1.0	0.9	0.2877	0.0122	0.4959
4	0.001	0.4	3	2	0.1	0.9	0.3	-1.0	0.0036	0.4867
4	0.001	0.4	3	2	0.1	0.9	0.6	-1.0	0.009	0.4918
4	0.001	0.4	3	2	0.1	0.9	0.9	0.2867	0.0227	0.501
4	0.001	0.4	3	2	0.1	1.0	0.3	-1.0	0.0036	0.4867
4	0.001	0.4	3	2	0.1	1.0	0.6	-1.0	0.009	0.4918
4	0.001	0.4	3	2	0.1	1.0	0.9	0.2868	0.0227	0.501
7	0.0	0.2	2	1	0.0	0.9	0.3	1.0	0.6674	0.7959
7	0.0	0.2	2	1	0.0	0.9	0.6	1.0	0.7798	0.8566
7	0.0	0.2	2	1	0.0	0.9	0.9	1.0	0.7798	0.8566
7	0.0	0.2	2	1	0.0	1.0	0.3	1.0	0.6009	0.762
7	0.0	0.2	2	1	0.0	1.0	0.6	1.0	0.7798	0.8566
7	0.0	0.2	2	1	0.0	1.0	0.9	1.0	0.7798	0.8566
7	0.0	0.2	2	1	0.1	0.9	0.3	1.0	0.6674	0.7959
7	0.0	0.2	2	1	0.1	0.9	0.6	1.0	0.7798	0.8566
7	0.0	0.2	2	1	0.1	0.9	0.9	1.0	0.7798	0.8566
7	0.0	0.2	2	1	0.1	1.0	0.3	1.0	0.6009	0.762
7	0.0	0.2	2	1	0.1	1.0	0.6	1.0	0.7798	0.8566
7	0.0	0.2	2	1	0.1	1.0	0.9	1.0	0.7798	0.8566
7	0.0	0.2	2	2	0.0	0.9	0.3	-1.0	0.0031	0.4882
7	0.0	0.2	2	2	0.0	0.9	0.6	-1.0	0.0077	0.4925
7	0.0	0.2	2	2	0.0	0.9	0.9	-1.0	0.0122	0.4959
7	0.0	0.2	2	2	0.0	1.0	0.3	-1.0	0.0031	0.4882
7	0.0	0.2	2	2	0.0	1.0	0.6	-1.0	0.0077	0.4925
7	0.0	0.2	2	2	0.0	1.0	0.9	-1.0	0.0122	0.4959
7	0.0	0.2	2	2	0.1	0.9	0.3	-1.0	0.0036	0.4867
7	0.0	0.2	2	2	0.1	0.9	0.6	-1.0	0.009	0.4918
7	0.0	0.2	2	2	0.1	0.9	0.9	-1.0	0.0227	0.501
7	0.0	0.2	2	2	0.1	1.0	0.3	-1.0	0.0036	0.4867
7	0.0	0.2	2	2	0.1	1.0	0.6	-1.0	0.009	0.4918
7	0.0	0.2	2	2	0.1	1.0	0.9	-1.0	0.0227	0.501
7	0.0	0.2	3	1	0.0	0.9	0.3	1.0	0.6674	0.7959
7	0.0	0.2	3	1	0.0	0.9	0.6	1.0	0.7798	0.8566
7	0.0	0.2	3	1	0.0	0.9	0.9	1.0	0.7798	0.8566
7	0.0	0.2	3	1	0.0	1.0	0.3	1.0	0.6009	0.762
7	0.0	0.2	3	1	0.0	1.0	0.6	1.0	0.7798	0.8566
7	0.0	0.2	3	1	0.0	1.0	0.9	1.0	0.7798	0.8566
7	0.0	0.2	3	1	0.1	0.9	0.3	1.0	0.6674	0.7959
7	0.0	0.2	3	1	0.1	0.9	0.6	1.0	0.7798	0.8566
7	0.0	0.2	3	1	0.1	0.9	0.9	1.0	0.7798	0.8566
7	0.0	0.2	3	1	0.1	1.0	0.3	1.0	0.6009	0.762
7	0.0	0.2	3	1	0.1	1.0	0.6	1.0	0.7798	0.8566
7	0.0	0.2	3	1	0.1	1.0	0.9	1.0	0.7798	0.8566
7	0.0	0.2	3	2	0.0	0.9	0.3	-1.0	0.0031	0.4882
7	0.0	0.2	3	2	0.0	0.9	0.6	-1.0	0.0077	0.4925
7	0.0	0.2	3	2	0.0	0.9	0.9	-1.0	0.0122	0.4959
7	0.0	0.2	3	2	0.0	1.0	0.3	-1.0	0.0031	0.4882
7	0.0	0.2	3	2	0.0	1.0	0.6	-1.0	0.0077	0.4925
7	0.0	0.2	3	2	0.0	1.0	0.9	-1.0	0.0122	0.4959
7	0.0	0.2	3	2	0.1	0.9	0.3	-1.0	0.0036	0.4867
7	0.0	0.2	3	2	0.1	0.9	0.6	-1.0	0.009	0.4918
7	0.0	0.2	3	2	0.1	0.9	0.9	-1.0	0.0227	0.501
7	0.0	0.2	3	2	0.1	1.0	0.3	-1.0	0.0036	0.4867
7	0.0	0.2	3	2	0.1	1.0	0.6	-1.0	0.009	0.4918
7	0.0	0.2	3	2	0.1	1.0	0.9	-1.0	0.0227	0.501
7	0.0	0.3	2	1	0.0	0.9	0.3	0.2957	0.6674	0.7959
7	0.0	0.3	2	1	0.0	0.9	0.6	0.296	0.7798	0.8566
7	0.0	0.3	2	1	0.0	0.9	0.9	0.2963	0.7798	0.8566
7	0.0	0.3	2	1	0.0	1.0	0.3	0.2965	0.6009	0.762
7	0.0	0.3	2	1	0.0	1.0	0.6	0.2968	0.7798	0.8566
7	0.0	0.3	2	1	0.0	1.0	0.9	0.2971	0.7798	0.8566
7	0.0	0.3	2	1	0.1	0.9	0.3	0.2973	0.6674	0.7959
7	0.0	0.3	2	1	0.1	0.9	0.6	0.2976	0.7798	0.8566
7	0.0	0.3	2	1	0.1	0.9	0.9	0.2979	0.7798	0.8566
7	0.0	0.3	2	1	0.1	1.0	0.3	0.2981	0.6009	0.762
7	0.0	0.3	2	1	0.1	1.0	0.6	0.2984	0.7798	0.8566
7	0.0	0.3	2	1	0.1	1.0	0.9	0.2986	0.7798	0.8566
7	0.0	0.3	2	2	0.0	0.9	0.3	-1.0	0.0031	0.4882
7	0.0	0.3	2	2	0.0	0.9	0.6	-1.0	0.0077	0.4925
7	0.0	0.3	2	2	0.0	0.9	0.9	-1.0	0.0122	0.4959
7	0.0	0.3	2	2	0.0	1.0	0.3	-1.0	0.0031	0.4882
7	0.0	0.3	2	2	0.0	1.0	0.6	-1.0	0.0077	0.4925
7	0.0	0.3	2	2	0.0	1.0	0.9	-1.0	0.0122	0.4959
7	0.0	0.3	2	2	0.1	0.9	0.3	-1.0	0.0036	0.4867
7	0.0	0.3	2	2	0.1	0.9	0.6	-1.0	0.009	0.4918
7	0.0	0.3	2	2	0.1	0.9	0.9	-1.0	0.0227	0.501
7	0.0	0.3	2	2	0.1	1.0	0.3	-1.0	0.0036	0.4867
7	0.0	0.3	2	2	0.1	1.0	0.6	-1.0	0.009	0.4918
7	0.0	0.3	2	2	0.1	1.0	0.9	-1.0	0.0227	0.501
7	0.0	0.3	3	1	0.0	0.9	0.3	0.2989	0.6674	0.7959
7	0.0	0.3	3	1	0.0	0.9	0.6	0.2992	0.7798	0.8566
7	0.0	0.3	3	1	0.0	0.9	0.9	0.2995	0.7798	0.8566
7	0.0	0.3	3	1	0.0	1.0	0.3	0.2997	0.6009	0.762
7	0.0	0.3	3	1	0.0	1.0	0.6	0.3	0.7798	0.8566
7	0.0	0.3	3	1	0.0	1.0	0.9	0.3003	0.7798	0.8566
7	0.0	0.3	3	1	0.1	0.9	0.3	0.3006	0.6674	0.7959
7	0.0	0.3	3	1	0.1	0.9	0.6	0.3009	0.7798	0.8566
7	0.0	0.3	3	1	0.1	0.9	0.9	0.3012	0.7798	0.8566
7	0.0	0.3	3	1	0.1	1.0	0.3	0.3014	0.6009	0.762
7	0.0	0.3	3	1	0.1	1.0	0.6	0.3017	0.7798	0.8566
7	0.0	0.3	3	1	0.1	1.0	0.9	0.302	0.7798	0.8566
7	0.0	0.3	3	2	0.0	0.9	0.3	-1.0	0.0031	0.4882
7	0.0	0.3	3	2	0.0	0.9	0.6	-1.0	0.0077	0.4925
7	0.0	0.3	3	2	0.0	0.9	0.9	-1.0	0.0122	0.4959
7	0.0	0.3	3	2	0.0	1.0	0.3	-1.0	0.0031	0.4882
7	0.0	0.3	3	2	0.0	1.0	0.6	-1.0	0.0077	0.4925
7	0.0	0.3	3	2	0.0	1.0	0.9	-1.0	0.0122	0.4959
7	0.0	0.3	3	2	0.1	0.9	0.3	-1.0	0.0036	0.4867
7	0.0	0.3	3	2	0.1	0.9	0.6	-1.0	0.009	0.4918
7	0.0	0.3	3	2	0.1	0.9	0.9	-1.0	0.0227	0.501
7	0.0	0.3	3	2	0.1	1.0	0.3	-1.0	0.0036	0.4867
7	0.0	0.3	3	2	0.1	1.0	0.6	-1.0	0.009	0.4918
7	0.0	0.3	3	2	0.1	1.0	0.9	-1.0	0.0227	0.501
7	0.0	0.4	2	1	0.0	0.9	0.3	0.3022	0.6674	0.7959
7	0.0	0.4	2	1	0.0	0.9	0.6	0.3025	0.7798	0.8566
7	0.0	0.4	2	1	0.0	0.9	0.9	0.3028	0.7798	0.8566
7	0.0	0.4	2	1	0.0	1.0	0.3	0.303	0.6009	0.762
7	0.0	0.4	2	1	0.0	1.0	0.6	0.3033	0.7798	0.8566
7	0.0	0.4	2	1	0.0	1.0	0.9	0.3035	0.7798	0.8566
7	0.0	0.4	2	1	0.1	0.9	0.3	0.3038	0.6674	0.7959
7	0.0	0.4	2	1	0.1	0.9	0.6	0.3041	0.7798	0.8566
7	0.0	0.4	2	1	0.1	0.9	0.9	0.3043	0.7798	0.8566
7	0.0	0.4	2	1	0.1	1.0	0.3	0.3046	0.6009	0.762
7	0.0	0.4	2	1	0.1	1.0	0.6	0.3048	0.7798	0.8566
7	0.0	0.4	2	1	0.1	1.0	0.9	0.3051	0.7798	0.8566
7	0.0	0.4	2	2	0.0	0.9	0.3	-1.0	0.0031	0.4882
7	0.0	0.4	2	2	0.0	0.9	0.6	-1.0	0.0077	0.4925
7	0.0	0.4	2	2	0.0	0.9	0.9	-1.0	0.0122	0.4959
7	0.0	0.4	2	2	0.0	1.0	0.3	-1.0	0.0031	0.4882
7	0.0	0.4	2	2	0.0	1.0	0.6	-1.0	0.0077	0.4925
7	0.0	0.4	2	2	0.0	1.0	0.9	-1.0	0.0122	0.4959
7	0.0	0.4	2	2	0.1	0.9	0.3	-1.0	0.0036	0.4867
7	0.0	0.4	2	2	0.1	0.9	0.6	-1.0	0.009	0.4918
7	0.0	0.4	2	2	0.1	0.9	0.9	-1.0	0.0227	0.501
7	0.0	0.4	2	2	0.1	1.0	0.3	-1.0	0.0036	0.4867
7	0.0	0.4	2	2	0.1	1.0	0.6	-1.0	0.009	0.4918
7	0.0	0.4	2	2	0.1	1.0	0.9	-1.0	0.0227	0.501
7	0.0	0.4	3	1	0.0	0.9	0.3	0.3053	0.6674	0.7959
7	0.0	0.4	3	1	0.0	0.9	0.6	0.3056	0.7798	0.8566
7	0.0	0.4	3	1	0.0	0.9	0.9	0.3059	0.7798	0.8566
7	0.0	0.4	3	1	0.0	1.0	0.3	0.3061	0.6009	0.762
7	0.0	0.4	3	1	0.0	1.0	0.6	0.3064	0.7798	0.8566
7	0.0	0.4	3	1	0.0	1.0	0.9	0.3067	0.7798	0.8566
7	0.0	0.4	3	1	0.1	0.9	0.3	0.3069	0.6674	0.7959
7	0.0	0.4	3	1	0.1	0.9	0.6	0.3072	0.7798	0.8566
7	0.0	0.4	3	1	0.1	0.9	0.9	0.3075	0.7798	0.8566
7	0.0	0.4	3	1	0.1	1.0	0.3	0.3077	0.6009	0.762
7	0.0	0.4	3	1	0.1	1.0	0.6	0.308	0.7798	0.8566
7	0.0	0.4	3	1	0.1	1.0	0.9	0.3083	0.7798	0.8566
7	0.0	0.4	3	2	0.0	0.9	0.3	-1.0	0.0031	0.4882
7	0.0	0.4	3	2	0.0	0.9	0.6	-1.0	0.0077	0.4925
7	0.0	0.4	3	2	0.0	0.9	0.9	-1.0	0.0122	0.4959
7	0.0	0.4	3	2	0.0	1.0	0.3	-1.0	0.0031	0.4882
7	0.0	0.4	3	2	0.0	1.0	0.6	-1.0	0.0077	0.4925
7	0.0	0.4	3	2	0.0	1.0	0.9	-1.0	0.0122	0.4959
7	0.0	0.4	3	2	0.1	0.9	0.3	-1.0	0.0036	0.4867
7	0.0	0.4	3	2	0.1	0.9	0.6	-1.0	0.009	0.4918
7	0.0	0.4	3	2	0.1	0.9	0.9	-1.0	0.0227	0.501
7	0.0	0.4	3	2	0.1	1.0	0.3	-1.0	0.0036	0.4867
7	0.0	0.4	3	2	0.1	1.0	0.6	-1.0	0.009	0.4918
7	0.0	0.4	3	2	0.1	1.0	0.9	-1.0	0.0227	0.501
7	0.01	0.2	2	1	0.0	0.9	0.3	0.91	0.6674	0.7959
7	0.01	0.2	2	1	0.0	0.9	0.6	0.93	0.7798	0.8566
7	0.01	0.2	2	1	0.0	0.9	0.9	0.93	0.7798	0.8566
7	0.01	0.2	2	1	0.0	1.0	0.3	0.9	0.6009	0.762
7	0.01	0.2	2	1	0.0	1.0	0.6	0.93	0.7798	0.8566
7	0.01	0.2	2	1	0.0	1.0	0.9	0.93	0.7798	0.8566
7	0.01	0.2	2	1	0.1	0.9	0.3	0.91	0.6674	0.7959
7	0.01	0.2	2	1	0.1	0.9	0.6	0.93	0.7798	0.8566
7	0.01	0.2	2	1	0.1	0.9	0.9	0.93	0.7798	0.8566
7	0.01	0.2	2	1	0.1	1.0	0.3	0.9	0.6009	0.762
7	0.01	0.2	2	1	0.1	1.0	0.6	0.93	0.7798	0.8566
7	0.01	0.2	2	1	0.1	1.0	0.9	0.93	0.7798	0.8566
7	0.01	0.2	2	2	0.0	0.9	0.3	-1.0	0.0031	0.4882
7	0.01	0.2	2	2	0.0	0.9	0.6	-1.0	0.0077	0.4925
7	0.01	0.2	2	2	0.0	0.9	0.9	-1.0	0.0122	0.4959
7	0.01	0.2	2	2	0.0	1.0	0.3	-1.0	0.0031	0.4882
7	0.01	0.2	2	2	0.0	1.0	0.6	-1.0	0.0077	0.4925
7	0.01	0.2	2	2	0.0	1.0	0.9	-1.0	0.0122	0.4959
7	0.01	0.2	2	2	0.1	0.9	0.3	-1.0	0.0036	0.4867
7	0.01	0.2	2	2	0.1	0.9	0.6	-1.0	0.009	0.4918
7	0.01	0.2	2	2	0.1	0.9	0.9	-1.0	0.0227	0.501
7	0.01	0.2	2	2	0.1	1.0	0.3	-1.0	0.0036	0.4867
7	0.01	0.2	2	2	0.1	1.0	0.6	-1.0	0.009	0.4918
7	0.01	0.2	2	2	0.1	1.0	0.9	-1.0	0.0227	0.501
7	0.01	0.2	3	1	0.0	0.9	0.3	0.91	0.6674	0.7959
7	0.01	0.2	3	1	0.0	0.9	0.6	0.93	0.7798	0.8566
7	0.01	0.2	3	1	0.0	0.9	0.9	0.93	0.7798	0.8566
7	0.01	0.2	3	1	0.0	1.0	0.3	0.9	0.6009	0.762
7	0.01	0.2	3	1	0.0	1.0	0.6	0.93	0.7798	0.8566
