exchange_leaf	exchange_op	exchange_subtree	prob_up	inner_similarity	trees_similarity	ARI
1	2	2	0.3	0.97	0.199079567283619	(0.594081712028493, 5)
1	2	2	0.3	1.008	0.191018497144434	(0.6156870317023834, 5)
1	2	2	0.3	0.947	0.149460571599406	(0.6152869720127032, 5)
1	2	2	0.5	1.404	0.140340811214349	(0.861627372430551, 5)
1	2	2	0.5	1.002	0.223175576740928	(0.8033298276261609, 5)
1	2	2	0.5	0.813	0.066439386148015	(0.8932230699700762, 5)
1	2	2	0.5	0.892	0.147337030869705	(0.9437821703722941, 5)
1	2	2	0.5	1.066	0.251622186221942	(0.9790515330124913, 5)
1	2	2	0.7	1.075	0.193641225760096	(0.7850054093480869, 5)
1	2	2	0.7	0.889	0.215449409333076	(0.6790916356042443, 5)
1	2	2	0.7	1.01	0.205629093983608	(0.599225122931344, 5)
1	2	2	0.7	1.022	0.105262098005874	(0.6008837596376726, 5)
1	2	2	0.7	1.09	0.294381787745121	(0.6340669329427734, 5)
1	2	3	0.3	1.518	0.459544347469975	(0.8960276443587318, 5)
1	2	3	0.3	1.047	0.110945371104109	(0.9304914903769683, 4)
1	2	3	0.3	1.147	0.01612726474771	(0.8956317408351044, 4)
1	2	3	0.3	1.151	0.089587748613969	(0.7325490821029509, 5)
1	2	3	0.3	0.929	0.14634224379392	(0.6071949643069251, 5)
1	2	3	0.5	1.401	0.155410501613406	(0.7608656883983812, 5)
1	2	3	0.5	1.328	0.099630418182179	(0.9236800248767897, 5)
1	2	3	0.5	1.627	0.17087519146271	(0.8036452381030798, 5)
1	2	3	0.5	1.45	0.11372236205487	(0.9712830829686803, 4)
1	2	3	0.5	2.135	0.291428703703704	(1.0, 4)
1	2	3	0.7	2.484	0.22927290780739	(1.0, 5)
1	2	3	0.7	1.907	0.079130370716274	(0.9799789184784903, 5)
1	2	3	0.7	1.736	0.152782158759634	(0.9071408410951172, 5)
1	2	3	0.7	1.883	0.117828243774389	(0.9360646429933183, 5)
1	2	3	0.7	1.985	0.239554703069649	(0.9780860712272761, 5)
1	3	0	0.3	0.993	0.165378247918053	(0.7501741905748076, 5)
1	3	0	0.3	1.102	0.061075543399405	(0.7359636902252187, 5)
1	3	0	0.3	1.026	0.011489054038472	(0.7108008412727281, 5)
1	3	0	0.3	0.986	-0.046142737552607	(0.7471508768645707, 5)
1	3	0	0.3	1.188	-0.011346260737953	(0.8864487679332042, 5)
1	3	0	0.5	1.381	0.242260157716679	(0.9803329768742036, 5)
1	3	0	0.5	2.17	0.186270749546396	(1.0, 4)
1	3	0	0.5	1.226	0.087574442187929	(0.9844080203923049, 4)
1	3	0	0.5	1.207	0.052209987580832	(0.9935804073774841, 4)
1	3	0	0.5	1.001	0.011220167306985	(0.993912562257886, 4)
1	3	0	0.7	1.194	0.098946758174505	(0.9500104209157917, 5)
1	3	0	0.7	1.404	0.087377951163063	(0.9710451612903226, 5)
1	3	0	0.7	1.131	0.046586811033604	(0.992732110964164, 4)
1	3	0	0.7	1.54	0.097964064210867	(1.0, 4)
1	3	0	0.7	1.022	-0.028058409407396	(0.8417486693487648, 5)
1	3	1	0.3	1.162	0.05290022994806	(0.892282818950833, 5)
1	3	1	0.3	1.16	0.104493024292298	(0.892226287303843, 5)
1	3	1	0.3	1.069	0.176027318006783	(0.883933625958045, 5)
1	3	1	0.3	1.607	0.095287791030317	(0.9138172901459855, 5)
1	3	1	0.3	1.282	0.155501260066299	(0.8684543325526932, 5)
1	3	1	0.5	2.055	0.242658407413037	(1.0, 4)
1	3	1	0.5	1.711	0.256090517091603	(1.0, 4)
1	3	1	0.5	1.69	0.113711859001737	(1.0, 4)
1	3	1	0.5	1.957	0.140465657651527	(1.0, 4)
1	3	1	0.5	1.181	0.013676290135532	(1.0, 5)
1	3	1	0.7	1.126	0.08638327531571	(0.9835117388258781, 4)
1	3	1	0.7	0.875	0.074939507099791	(0.9846461534919697, 5)
1	3	1	0.7	1.116	0.116133382465725	(0.9828949449159243, 5)
1	3	1	0.7	1.249	0.036534412439985	(1.0, 4)
1	3	1	0.7	1.192	-0.06670074765276	(1.0, 4)
1	3	2	0.3	1.077	0.037415093151828	(0.9691790722116074, 4)
1	3	2	0.3	1.368	0.15027387424424	(1.0, 4)
1	3	2	0.3	2.54	0.095590416588243	(1.0, 4)
1	3	2	0.3	2.716	0.451895726495727	(1.0, 4)
1	3	2	0.3	3.135	0.357842820653165	(1.0, 4)
1	3	2	0.5	4.126	0.172734309432585	(1.0, 4)
1	3	2	0.5	3.906	0.263629948914432	(1.0, 4)
1	3	2	0.5	3.052	0.157791282165833	(1.0, 5)
1	3	2	0.5	2.365	0.041725692436219	(1.0, 5)
1	3	2	0.5	2.503	0.246657798542731	(1.0, 5)
1	3	2	0.7	1.407	0.054665856065284	(1.0, 5)
1	3	2	0.7	1.488	0.21204828865092	(1.0, 5)
1	3	2	0.7	1.113	-0.055060305445494	(0.9436903039495096, 5)
1	3	2	0.7	1.258	-0.064846763143977	(0.9800456722226327, 5)
1	3	2	0.7	1.219	0.154179196566025	(0.8986077990749316, 5)
1	3	3	0.3	1.115	0.133393405304543	(0.842910879951595, 5)
1	3	3	0.3	1.208	0.080374311506318	(0.9074833448871448, 5)
1	3	3	0.3	0.948	0.33375138158017	(0.9675016758112167, 5)
1	3	3	0.3	1.329	0.243023379877824	(1.0, 5)
1	3	3	0.3	1.426	0.157712657632223	(1.0, 5)
1	3	3	0.5	2.015	0.287777214170693	(1.0, 4)
1	3	3	0.5	1.66	0.10215621464729	(1.0, 5)
1	3	3	0.5	1.705	0.093571571531324	(1.0, 5)
1	3	3	0.5	1.403	0.144023747762535	(1.0, 5)
1	3	3	0.5	2.118	0.259082203907204	(1.0, 4)
1	3	3	0.7	1.887	0.191487759462759	(1.0, 5)
1	3	3	0.7	1.88	0.249539018952062	(0.924427204891358, 4)
1	3	3	0.7	2.192	0.147772409474583	(0.9525424954667484, 4)
1	3	3	0.7	1.686	0.081387429508368	(0.9479720446807239, 4)
1	3	3	0.7	2.276	0.086149377230956	(0.9654869698261808, 4)
2	0	0	0.3	2.168	0.151513807245386	(0.9666372756952554, 4)
2	0	0	0.3	2.176	0.168304720133667	(0.9670436697096688, 4)
2	0	0	0.3	2.176	0.182144733044733	(0.9670436697096688, 4)
2	0	0	0.3	2.182	0.230946291233133	(0.9651257096512571, 4)
2	0	0	0.3	1.717	0.333693347554217	(0.9335618786424409, 4)
2	0	0	0.5	1.821	0.257262786247568	(0.9391462124861641, 4)
2	0	0	0.5	1.745	0.153170813727335	(0.9302928321893678, 4)
2	0	0	0.5	1.763	0.134558528347659	(0.935024262907101, 4)
2	0	0	0.5	1.754	0.099871666929562	(0.9365813689487658, 4)
2	0	0	0.5	1.694	0.164558667648141	(0.9409219078871235, 4)
2	0	0	0.7	1.862	0.109392025518341	(0.930904350560749, 4)
2	0	0	0.7	1.73	0.140149322607217	(0.935024262907101, 4)
2	0	0	0.7	1.798	0.306996457928037	(0.9328648410731382, 4)
2	0	0	0.7	1.838	0.225924096955676	(0.9297015567082472, 4)
2	0	0	0.7	1.856	0.13149624478835	(0.9291300933600908, 4)
2	0	1	0.3	1.892	0.239703156882104	(0.9490109935655003, 4)
2	0	1	0.3	1.718	0.181129914432546	(0.9357906880509612, 4)
2	0	1	0.3	1.895	0.200367123909229	(0.9365813689487658, 4)
2	0	1	0.3	1.874	0.266420948349896	(0.935024262907101, 4)
2	0	1	0.3	1.653	0.12501232493819	(0.9525424954667484, 4)
2	0	1	0.5	1.8	0.121213757752545	(0.9545635609666415, 4)
2	0	1	0.5	1.873	0.074288724598564	(0.9618875335418277, 4)
2	0	1	0.5	2.334	0.187198745819398	(1.0, 4)
2	0	1	0.5	1.967	0.135693104681148	(1.0, 4)
2	0	1	0.5	1.957	0.162755610338631	(1.0, 4)
2	0	1	0.7	1.925	0.206624385712017	(1.0, 4)
2	0	1	0.7	1.997	0.145545542206755	(1.0, 5)
2	0	1	0.7	1.926	0.343318892138457	(1.0, 4)
2	0	1	0.7	1.95	0.306330446365229	(1.0, 5)
2	0	1	0.7	1.967	0.250069504770592	(1.0, 5)
2	0	2	0.3	2.125	0.230141200828157	(1.0, 4)
2	0	2	0.3	2.126	0.258480180688876	(1.0, 4)
2	0	2	0.3	2.223	0.194214361001318	(1.0, 4)
2	0	2	0.3	1.916	0.265874835309617	(1.0, 4)
2	0	2	0.3	1.691	0.235064080656186	(1.0, 5)
2	0	2	0.5	1.529	0.065396324435798	(0.9545635609666415, 4)
2	0	2	0.5	1.625	0.099684657955825	(0.9658591690724238, 4)
2	0	2	0.5	1.778	0.0377069791331	(0.9840452994997757, 4)
2	0	2	0.5	1.756	0.327992965327748	(1.0, 4)
2	0	2	0.5	1.908	0.21406330670135	(1.0, 4)
2	0	2	0.7	1.947	0.370430100334448	(1.0, 4)
2	0	2	0.7	1.924	0.475839130434782	(1.0, 4)
2	0	2	0.7	1.931	0.468345150501672	(1.0, 4)
2	0	2	0.7	1.685	0.307438909439996	(1.0, 4)
2	0	2	0.7	1.752	0.18636464139725	(1.0, 4)
2	0	3	0.3	1.675	0.174897978953413	(1.0, 4)
2	0	3	0.3	1.903	0.260519481605351	(1.0, 4)
2	0	3	0.3	1.826	0.212563377926421	(1.0, 4)
2	0	3	0.3	1.726	0.185414508237334	(1.0, 4)
2	0	3	0.3	1.484	0.216488189003978	(0.8869280998119781, 4)
2	0	3	0.5	1.489	0.284371654673829	(1.0, 4)
2	0	3	0.5	1.589	0.200428163422729	(1.0, 4)
2	0	3	0.5	1.604	0.406172197850459	(1.0, 4)
2	0	3	0.5	1.563	0.147594082554299	(0.9381465451085121, 5)
2	0	3	0.5	1.526	0.232588098451256	(0.8729076547772989, 5)
2	0	3	0.7	1.309	0.110885128745312	(0.8495714645828082, 5)
2	0	3	0.7	1.334	0.284446493044205	(0.8440488694786887, 5)
2	0	3	0.7	1.394	0.177849993568199	(0.9405564072397115, 5)
2	0	3	0.7	1.354	0.229985997452042	(0.9162620744179446, 5)
2	0	3	0.7	1.388	0.164702808045317	(0.9335002816043471, 5)
2	1	0	0.3	1.59	0.200305612808244	(0.885432098765432, 5)
2	1	0	0.3	1.334	0.036020650796746	(0.94783187003608, 5)
2	1	0	0.3	1.532	0.327625846960057	(0.841799908964142, 5)
2	1	0	0.3	1.63	0.234278501063321	(0.7552889305901287, 5)
2	1	0	0.3	1.4	0.207178850738633	(0.7187140477524547, 5)
2	1	0	0.5	1.62	0.194522256530465	(0.7579317422887771, 5)
2	1	0	0.5	1.662	0.207716716208995	(0.7836013117135109, 5)
2	1	0	0.5	1.492	0.2456377206779	(0.7163642855703884, 5)
2	1	0	0.5	1.654	0.249502949626863	(1.0, 5)
2	1	0	0.5	1.495	0.198987366354549	(1.0, 5)
2	1	0	0.7	1.303	0.228826588938984	(1.0, 5)
2	1	0	0.7	1.41	0.250130469238364	(1.0, 5)
2	1	0	0.7	1.596	0.157753648077642	(1.0, 5)
2	1	0	0.7	2.123	0.196165196991977	(0.9896329837940896, 4)
2	1	0	0.7	1.817	0.117294394356933	(0.9800721166623607, 4)
2	1	1	0.3	2.068	0.105273226996602	(0.9900495359131191, 5)
2	1	1	0.3	1.554	0.154779965746004	(0.979757503824732, 4)
2	1	1	0.3	1.758	0.248686579161579	(1.0, 5)
2	1	1	0.3	1.587	0.045417327787576	(0.979757503824732, 5)
2	1	1	0.3	1.64	-0.044336819739142	(0.980812648600409, 5)
2	1	1	0.5	1.585	0.218883530077008	(1.0, 4)
2	1	1	0.5	1.471	0.229195194338672	(1.0, 5)
2	1	1	0.5	1.884	0.249110092206644	(1.0, 4)
2	1	1	0.5	1.573	0.245354672501412	(1.0, 4)
2	1	1	0.5	2.025	0.252189599034427	(1.0, 4)
2	1	1	0.7	2.072	0.259068896748207	(1.0, 4)
2	1	1	0.7	1.512	0.14469053281662	(1.0, 4)
2	1	1	0.7	1.318	0.216595572342311	(0.9889533539718571, 5)
2	1	1	0.7	1.712	0.164619693907625	(0.9781588797263512, 5)
2	1	1	0.7	1.881	0.204347398004294	(1.0, 5)
2	1	2	0.3	1.761	0.376036729681557	(0.9889559571089976, 5)
2	1	2	0.3	1.732	0.298703953517747	(0.988949935181184, 5)
2	1	2	0.3	1.297	-0.009331415124836	(0.9183174405153576, 5)
2	1	2	0.3	1.518	0.201445782287888	(0.9440414496322986, 4)
2	1	2	0.3	1.508	0.111806573446047	(0.9618871440833957, 4)
2	1	2	0.5	1.832	0.033385613606666	(0.978620899354708, 4)
2	1	2	0.5	1.454	0.143835874397285	(0.9785852578433365, 4)
2	1	2	0.5	1.262	0.149058664987441	(0.912741772978189, 4)
2	1	2	0.5	1.107	-0.110344852647573	(0.8954776134117658, 5)
2	1	2	0.5	1.143	0.021851965165911	(0.845883429571751, 5)
2	1	2	0.7	1.161	0.207370786831679	(0.8647698495456577, 5)
2	1	2	0.7	1.227	0.274624558609456	(0.9026648984311025, 4)
2	1	2	0.7	1.438	0.349885532824663	(1.0, 5)
2	1	2	0.7	1.311	0.245859845468541	(1.0, 5)
2	1	2	0.7	1.423	0.250765988118163	(1.0, 5)
2	1	3	0.3	1.146	0.131414054938944	(1.0, 5)
2	1	3	0.3	1.171	0.166756788791965	(1.0, 5)
2	1	3	0.3	1.143	0.070395221868812	(1.0, 5)
2	1	3	0.3	1.381	0.016449342943292	(1.0, 4)
2	1	3	0.3	1.617	0.127500803194806	(1.0, 5)
2	1	3	0.5	1.198	0.285539464832142	(1.0, 5)
2	1	3	0.5	1.273	0.082454242490284	(1.0, 4)
2	1	3	0.5	1.247	0.11992732183064	(1.0, 4)
2	1	3	0.5	1.456	0.250878976096368	(1.0, 4)
2	1	3	0.5	1.718	0.318338221762135	(1.0, 4)
2	1	3	0.7	1.089	0.170441498968008	(0.8677077648934112, 4)
2	1	3	0.7	1.15	0.116500015915457	(1.0, 5)
2	1	3	0.7	1.129	0.126731955501499	(1.0, 4)
2	1	3	0.7	1.397	0.070486065877707	(1.0, 4)
2	1	3	0.7	1.065	0.19310406229963	(1.0, 4)
2	2	0	0.3	1.194	0.26131276478416	(1.0, 4)
2	2	0	0.3	1.065	-0.033613772816526	(1.0, 4)
2	2	0	0.3	1.34	0.1781073929884	(1.0, 4)
2	2	0	0.3	1.261	0.252239302802461	(1.0, 5)
2	2	0	0.3	1.286	0.250761775981456	(1.0, 4)
2	2	0	0.5	1.308	0.131841545563514	(1.0, 4)
2	2	0	0.5	1.087	-0.025247555939372	(1.0, 4)
2	2	0	0.5	1.401	0.180128458498024	(1.0, 4)
2	2	0	0.5	0.959	0.158910163589163	(0.8685337377680968, 5)
2	2	0	0.5	1.181	0.175049865838678	(0.6266048295852263, 5)
2	2	0	0.7	1.233	0.166458312325182	(0.6186599535243997, 5)
2	2	0	0.7	1.278	0.165158727694575	(0.6762780748663102, 5)
2	2	0	0.7	1.083	0.074852163277876	(0.7351493482051616, 5)
2	2	0	0.7	1.152	0.242680180862502	(0.5333886615717629, 5)
2	2	0	0.7	1.147	0.28392095639786	(0.5372992892866544, 5)
2	2	1	0.3	1.008	0.070319482081506	(0.836191765079654, 5)
2	2	1	0.3	1.097	0.134453564443331	(0.7918417322119827, 5)
2	2	1	0.3	1.07	0.098988418307994	(0.7610766003893145, 5)
2	2	1	0.3	1.065	0.024833963462503	(0.7170629359240799, 5)
2	2	1	0.3	1.129	0.0952718119124	(0.6398621799752245, 5)
2	2	1	0.5	1.304	0.21029492496011	(0.4915245282871192, 5)
2	2	1	0.5	1.196	0.157508057031546	(0.5432102488051787, 5)
2	2	1	0.5	1.069	0.03936881705597	(0.7499370551535254, 5)
2	2	1	0.5	1.048	0.045600555737125	(0.7425626946947267, 5)
2	2	1	0.5	1.185	0.095846920742421	(0.5076465510417177, 5)
2	2	1	0.7	1.29	0.266832369354872	(0.4848239536129923, 5)
2	2	1	0.7	0.984	0.121474450546637	(0.6344087293198292, 5)
2	2	1	0.7	1.21	0.292201625957108	(0.45075922345513486, 5)
2	2	1	0.7	1.204	0.010465737457564	(0.7805297214059917, 5)
2	2	1	0.7	1.388	0.107225979051375	(0.8405105901151136, 5)
2	2	2	0.3	1.204	0.229262282750025	(0.8234900465652553, 5)
2	2	2	0.3	1.018	0.141222853011794	(0.7390741340239559, 5)
2	2	2	0.3	0.919	-0.117568068779611	(0.7057339161059053, 5)
2	2	2	0.3	0.917	-0.026963397337639	(0.8986077990749316, 5)
2	2	2	0.3	0.978	0.110693604200213	(0.8715076943265969, 5)
2	2	2	0.5	0.909	-0.011681647390962	(0.9552590080102448, 5)
2	2	2	0.5	1.057	0.055604435403197	(0.8887159649529738, 5)
2	2	2	0.5	1.243	0.225249421156735	(0.689431818412469, 5)
2	2	2	0.5	1.814	0.207061448247433	(0.8282948752143792, 5)
2	2	2	0.5	1.299	0.089223096364616	(0.5290435932703463, 5)
2	2	2	0.7	0.943	0.104846117704012	(0.6759725709374765, 5)
2	2	2	0.7	1.369	0.287486223036223	(0.560819904446814, 5)
2	2	2	0.7	1.479	0.275301005911239	(0.5971405552278163, 5)
2	2	2	0.7	1.554	0.315724332988328	(0.45042413168531925, 5)
2	2	2	0.7	1.647	0.328261978178368	(0.4537750240907237, 5)
2	2	3	0.3	1.32	0.22776717856674	(0.44785507611020253, 4)
2	2	3	0.3	1.432	0.232956546442688	(0.7052129778719886, 5)
2	2	3	0.3	1.268	0.283785878976096	(0.6258927412024412, 5)
2	2	3	0.3	1.063	0.065014225914766	(0.6759646655338104, 5)
2	2	3	0.3	0.898	0.156747424401934	(0.5890162800924928, 5)
2	2	3	0.5	1.405	0.07373345911914	(0.9518039695331283, 5)
2	2	3	0.5	1.696	0.258223969517073	(0.9460798164799488, 5)
2	2	3	0.5	2.079	0.238553366174056	(1.0, 5)
2	2	3	0.5	1.882	0.189935550082102	(0.9780462891196444, 5)
2	2	3	0.5	1.749	0.289355135924101	(0.9565400702373025, 5)
2	2	3	0.7	1.831	0.410158449468794	(1.0, 5)
2	2	3	0.7	1.902	0.188170032360595	(0.9800928191193884, 5)
2	2	3	0.7	1.747	0.294032293377121	(0.8948282783010915, 5)
2	2	3	0.7	1.527	-0.02016509523753	(0.8578661905297373, 5)
2	2	3	0.7	1.464	0.032062824475502	(0.8764109233607418, 5)
2	3	0	0.3	1.924	0.009258730377612	(0.9901105293775451, 5)
2	3	0	0.3	1.863	0.264507978611427	(0.9889720570166513, 5)
2	3	0	0.3	1.781	0.247253968253968	(0.9780462891196444, 5)
2	3	0	0.3	1.77	0.306802310779897	(0.9780462891196444, 5)
2	3	0	0.3	1.682	0.133948972275288	(0.9605307525384644, 4)
2	3	0	0.5	1.497	0.152762033428052	(0.9803020365753212, 5)
2	3	0	0.5	1.535	0.05303371360465	(0.9677947964177266, 5)
2	3	0	0.5	1.093	-0.02767874915295	(0.9867791704481346, 5)
2	3	0	0.5	1.771	-0.031822110423117	(0.9852568663725629, 4)
2	3	0	0.5	1.403	-0.082566333735065	(0.9836552194083769, 4)
2	3	0	0.7	1.482	0.091677004405534	(1.0, 4)
2	3	0	0.7	1.169	-0.009362114355485	(1.0, 4)
2	3	0	0.7	1.26	-0.038187198184176	(1.0, 4)
2	3	0	0.7	1.34	0.075693193321986	(1.0, 4)
2	3	0	0.7	1.06	0.019990804287866	(0.8284547943300309, 5)
2	3	1	0.3	1.25	0.237563116296092	(0.9889700429884132, 5)
2	3	1	0.3	1.192	0.297205987312377	(0.8899399460541622, 5)
2	3	1	0.3	1.423	0.217115160602305	(0.880877619132255, 5)
2	3	1	0.3	1.346	0.152766728387578	(0.7494318292617671, 5)
2	3	1	0.3	1.392	0.188667877406881	(0.8371282310289672, 5)
2	3	1	0.5	1.767	0.16826400282207	(0.8037847717156524, 5)
2	3	1	0.5	2.206	0.203847658862876	(1.0, 4)
2	3	1	0.5	1.761	0.268794259493647	(0.988949935181184, 5)
2	3	1	0.5	2.467	0.142464327650483	(1.0, 5)
2	3	1	0.5	1.569	0.205224185958968	(1.0, 4)
2	3	1	0.7	1.519	0.197506579195023	(1.0, 5)
2	3	1	0.7	1.844	0.313739799331104	(1.0, 4)
2	3	1	0.7	1.896	0.189241491841492	(1.0, 5)
2	3	1	0.7	1.67	0.404905533596838	(1.0, 5)
2	3	1	0.7	1.496	0.204358947351911	(0.9801850145354017, 5)
2	3	2	0.3	1.585	0.293852672869914	(0.7439723351350657, 5)
2	3	2	0.3	1.727	0.242304008954009	(1.0, 5)
2	3	2	0.3	1.603	0.290586455509619	(0.7884034607853828, 5)
2	3	2	0.3	2.18	0.266318780126066	(1.0, 5)
2	3	2	0.3	1.767	0.242524539317643	(0.9672196476758697, 5)
2	3	2	0.5	1.996	0.237023478468139	(1.0, 5)
2	3	2	0.5	1.967	0.285773809523809	(0.9672372320886842, 5)
2	3	2	0.5	2.117	0.357784598628106	(0.9889533539718571, 5)
2	3	2	0.5	1.055	0.022397658496184	(0.6382640142926188, 5)
2	3	2	0.5	1.074	0.206167574563113	(0.7640085516004441, 5)
2	3	2	0.7	1.906	0.180762540388792	(0.925131682995805, 5)
2	3	2	0.7	1.623	0.027467049977886	(0.9513332804778138, 5)
2	3	2	0.7	1.858	0.32988250172149	(0.9780549069839966, 5)
2	3	2	0.7	1.458	0.200771813192915	(0.9889629101202805, 5)
2	3	2	0.7	1.88	0.268041170083161	(0.9672485681404336, 5)
2	3	3	0.3	1.661	0.238996548240075	(0.8187464337626532, 5)
2	3	3	0.3	1.495	0.19600169967392	(0.9459548254620124, 5)
2	3	3	0.3	1.669	0.293768546389199	(1.0, 5)
2	3	3	0.3	1.074	0.122709248233706	(0.8183765313260246, 5)
2	3	3	0.3	1.281	0.272848044527126	(0.8689099863628862, 4)
2	3	3	0.5	1.868	0.219260613248749	(0.9889513303013554, 5)
2	3	3	0.5	1.645	-0.091378038348589	(0.9831837329333339, 5)
2	3	3	0.5	1.554	-0.062007480851711	(0.9701670562011149, 5)
2	3	3	0.5	1.858	0.050914221239714	(0.9808643015191912, 5)
2	3	3	0.5	1.541	0.172683867465907	(0.9684303228853124, 5)
2	3	3	0.7	1.151	0.135392091969862	(0.721858431673077, 5)
2	3	3	0.7	1.093	0.08149183879901	(0.677296294629688, 5)
2	3	3	0.7	1.223	0.117887333615048	(0.960577480609391, 5)
2	3	3	0.7	1.203	0.2920927452856	(0.9703317649122504, 5)
2	3	3	0.7	1.299	0.19738522506361	(0.8344974856636677, 5)
3	0	0	0.3	1.263	0.251162343858019	(0.8167414804576173, 5)
3	0	0	0.3	1.232	0.208075706029707	(0.9492016998391395, 5)
3	0	0	0.3	1.383	0.190503835348362	(0.9792911819512251, 5)
3	0	0	0.3	1.344	0.086279018525482	(0.9896329837940896, 5)
3	0	0	0.3	1.38	0.209643915297712	(0.9788422764643292, 5)
3	0	0	0.5	1.396	0.067593652187418	(0.9593681323891069, 5)
3	0	0	0.5	1.389	0.071061408003756	(0.9198045177076333, 5)
3	0	0	0.5	1.475	0.037252879428686	(1.0, 5)
3	0	0	0.5	1.439	0.09335897992359	(0.9688076049164537, 5)
3	0	0	0.5	1.391	0.113856838794626	(0.9896329837940896, 5)
3	0	0	0.7	1.477	0.120741220962565	(0.9893641673157736, 5)
3	0	0	0.7	1.378	0.009384359306598	(0.9789784969759874, 5)
3	0	0	0.7	1.362	0.14287140330505	(0.9595503038147603, 5)
3	0	0	0.7	1.387	-0.00465331546869	(0.9893975565229602, 5)
3	0	0	0.7	1.322	0.060061851693008	(0.8593002172234888, 5)
3	0	1	0.3	1.325	0.098209823752939	(0.8729124718701883, 5)
3	0	1	0.3	1.24	0.071475860870092	(0.8224292809457496, 5)
3	0	1	0.3	1.244	0.058896672112581	(0.8212499441235341, 5)
3	0	1	0.3	1.341	0.137585553271225	(0.8630176522729205, 5)
3	0	1	0.3	1.376	0.000458071747303	(0.8769368679029372, 5)
3	0	1	0.5	1.84	-0.063323115954358	(0.9700029910395546, 5)
3	0	1	0.5	1.704	-0.053215993671604	(0.9063755550856418, 5)
3	0	1	0.5	1.794	-0.014106796913746	(0.9525748405447257, 5)
3	0	1	0.5	1.694	0.116214023443468	(0.952922740055385, 5)
3	0	1	0.5	1.703	0.202864780532342	(0.9568220085043235, 5)
3	0	1	0.7	1.668	0.231127755996654	(0.9565118909668981, 5)
3	0	1	0.7	1.591	0.198642031203325	(0.8858352786730225, 5)
3	0	1	0.7	1.645	0.256808823744291	(0.9565132859779779, 5)
3	0	1	0.7	1.655	0.327772151153812	(0.9672092635912326, 5)
3	0	1	0.7	1.594	0.332238796228664	(0.9148877033891913, 5)
3	0	2	0.3	1.805	0.174024963036937	(0.9788422764643292, 5)
3	0	2	0.3	1.714	0.147806691589164	(0.9786072753874331, 5)
3	0	2	0.3	1.844	0.144763929488692	(1.0, 5)
3	0	2	0.3	1.355	0.189663799057067	(0.9889916073786904, 5)
3	0	2	0.3	1.352	0.07279782049689	(0.8228258173217439, 5)
3	0	2	0.5	1.43	0.131156250369485	(0.8892685646457925, 4)
3	0	2	0.5	1.406	0.187830658920362	(0.8793435717053335, 4)
3	0	2	0.5	1.368	0.178896152508745	(0.8931064118195199, 4)
3	0	2	0.5	1.319	0.166037209739045	(0.8806445424899291, 5)
3	0	2	0.5	1.477	0.0278154660578	(0.930791976660526, 4)
3	0	2	0.7	1.33	0.151843289687683	(0.8903225806451613, 4)
3	0	2	0.7	1.903	0.186170516661736	(0.9889492643018499, 5)
3	0	2	0.7	1.947	0.219876734400657	(0.9889834939688638, 4)
3	0	2	0.7	1.861	0.204953579944053	(1.0, 5)
3	0	2	0.7	1.697	0.314813159012548	(0.9792078061383094, 5)
3	0	3	0.3	1.404	0.25513170443573	(0.989432560599595, 5)
3	0	3	0.3	1.455	0.195057973546347	(0.9901105293775451, 5)
3	0	3	0.3	1.5	0.265378352266479	(0.9898787346008779, 5)
3	0	3	0.3	1.592	0.197916796714549	(0.9780323553373518, 5)
3	0	3	0.3	1.616	0.271188973303482	(0.9460697768118633, 5)
3	0	3	0.5	1.442	0.183614222929693	(0.9686334962336143, 5)
3	0	3	0.5	1.479	0.126470955294856	(0.9681609221608766, 5)
3	0	3	0.5	1.42	0.130144981564963	(0.9471453570558078, 5)
3	0	3	0.5	1.444	0.034428461936614	(0.9482485965051001, 5)
3	0	3	0.5	1.791	0.152539079641207	(0.9640158082830129, 5)
3	0	3	0.7	1.661	0.109663496114869	(1.0, 5)
3	0	3	0.7	1.698	0.181105324296857	(0.9920107117069178, 5)
3	0	3	0.7	1.643	0.120668668732742	(1.0, 5)
3	0	3	0.7	1.394	0.134717231502571	(1.0, 5)
3	0	3	0.7	1.741	0.21155142528884	(1.0, 5)
3	1	0	0.3	1.438	0.096694102927797	(0.973475458601884, 4)
3	1	0	0.3	1.492	0.096222832659332	(0.9852568663725629, 5)
3	1	0	0.3	1.178	0.07138229641016	(0.9818906832577996, 5)
3	1	0	0.3	1.226	0.111747391205286	(0.9848903092513596, 5)
3	1	0	0.3	0.943	0.028365359958239	(0.9750095426274783, 4)
3	1	0	0.5	1.065	0.071539718315685	(0.992862871419991, 4)
3	1	0	0.5	0.936	0.132065665991758	(0.9645429015202623, 4)
3	1	0	0.5	1.105	0.072450839236975	(0.8896768, 4)
3	1	0	0.5	1.091	0.017051173020333	(0.958601476304448, 4)
3	1	0	0.5	0.845	0.167771591413816	(0.9561463104604527, 4)
3	1	0	0.7	1.131	0.028140317654855	(0.9708313289893733, 5)
3	1	0	0.7	1.028	0.043500371650105	(0.9476319787131626, 5)
3	1	0	0.7	0.993	0.09176518847916	(0.8148823782063879, 5)
3	1	0	0.7	1.08	0.053034060000471	(0.7396413206792559, 5)
3	1	0	0.7	1.088	0.192762274130207	(0.8897810965105558, 5)
3	1	1	0.3	1.354	0.052820016798821	(0.9252533760383015, 5)
